time,x,y,z,rotx,roty,rotz,fx,fy,fz,mx,my,mz,
0.0,339.1568,943.2585,777.2578,-89.7495,0.0164,-179.9273,0.0657,-0.1048,0.0532,-0.0089,0.013,0.0169,
0.012,339.1568,943.2585,777.2578,-89.7495,0.0164,-179.9273,-0.0183,-0.1759,0.3499,0.0007,0.0031,0.0131,
0.024,339.1568,943.2585,777.2578,-89.7495,0.0164,-179.9273,-0.0287,0.0252,-0.0282,-0.0072,0.0105,0.018,
0.036,339.1547,943.2592,777.2578,-89.7496,0.0165,-179.9277,0.1485,-0.21,0.0892,0.0001,0.0063,0.0135,
0.048,339.1562,943.2569,777.2558,-89.7495,0.0162,-179.9274,-0.0473,-0.0754,0.094,-0.0009,0.0084,0.0144,
0.06,339.1568,943.2585,777.2578,-89.7495,0.0164,-179.9273,0.1018,-0.0711,0.1337,0.0019,0.0083,0.0144,
0.072,339.1547,943.2592,777.2578,-89.7496,0.0165,-179.9277,0.069,-0.1077,0.0101,-0.006,0.0113,0.017,
0.084,339.1568,943.2585,777.2578,-89.7495,0.0164,-179.9273,0.0041,-0.115,0.0467,0.0015,0.0012,0.0104,
0.096,339.1568,943.2585,777.2578,-89.7495,0.0164,-179.9273,0.0555,-0.0449,0.2229,0.0022,0.0071,0.016,
0.108,339.1548,943.2595,777.2555,-89.7496,0.0163,-179.9278,0.0465,-0.189,-0.0367,-0.0039,0.005,0.0129,
0.12,339.1548,943.2595,777.2555,-89.7496,0.0163,-179.9278,0.0329,-0.0927,0.0999,0.0018,0.0025,0.0186,
0.132,339.1569,943.2588,777.2555,-89.7495,0.0162,-179.9274,-0.023,0.0186,-0.0708,-0.0027,0.0063,0.0181,
0.144,339.1547,943.2592,777.2578,-89.7496,0.0165,-179.9277,0.1723,-0.2526,0.3091,-0.0049,0.0018,0.0158,
0.156,339.1547,943.2592,777.2578,-89.7496,0.0165,-179.9277,0.0021,-0.0409,0.1802,-0.0006,0.0111,0.0159,
0.168,339.1547,943.2592,777.2578,-89.7496,0.0165,-179.9277,0.2195,-0.0849,0.0039,-0.0014,0.007,0.0139,
0.18,339.1548,943.2595,777.2555,-89.7496,0.0163,-179.9278,-0.0531,-0.1186,0.1462,-0.0089,0.0127,0.0208,
0.192,339.1563,943.2572,777.2536,-89.7495,0.016,-179.9275,0.0265,-0.1736,0.2641,-0.0023,0.0043,0.0133,
0.204,339.1548,943.2595,777.2555,-89.7496,0.0163,-179.9278,0.0469,-0.1516,0.0576,-0.0064,0.0082,0.0194,
0.216,339.1542,943.2579,777.2536,-89.7496,0.0162,-179.9278,0.0472,-0.1513,0.139,-0.005,0.0091,0.0168,
0.228,339.1542,943.2579,777.2536,-89.7496,0.0162,-179.9278,0.0487,-0.0259,-0.1172,-0.0034,0.0039,0.0157,
0.24,339.1542,943.2579,777.2536,-89.7496,0.0162,-179.9278,0.0664,-0.134,0.0934,-0.0078,0.0122,0.0152,
0.252,339.1542,943.2579,777.2536,-89.7496,0.0162,-179.9278,0.0516,-0.21,0.2186,0.0002,0.0074,0.0133,
0.264,339.1542,943.2579,777.2536,-89.7496,0.0162,-179.9278,-0.0764,-0.0582,-0.0761,-0.0036,0.0121,0.0154,
0.276,339.1536,943.2563,777.2516,-89.7496,0.016,-179.9279,0.0715,-0.2543,0.3455,-0.0048,0.0047,0.0106,
0.288,339.1536,943.2563,777.2516,-89.7496,0.016,-179.9279,-0.1014,-0.0422,0.0111,-0.0049,0.0132,0.0161,
0.3,339.1524,943.253,777.2477,-89.7496,0.0157,-179.928,0.1259,-0.0878,0.0902,0.0016,0.0064,0.0137,
0.312,339.1512,943.2497,777.2438,-89.7496,0.0153,-179.9281,-0.003,-0.1541,-0.0358,-0.0034,0.0106,0.0145,
0.324,339.1509,943.2486,777.2399,-89.7496,0.0154,-179.9281,0.1019,-0.1101,0.1348,-0.0001,0.0008,0.0128,
0.336,339.1491,943.2437,777.2341,-89.7496,0.0149,-179.9283,-0.1005,-0.0953,-0.2025,-0.0025,0.015,0.0179,
0.348,339.1474,943.2391,777.2259,-89.7496,0.0142,-179.9285,0.1443,-0.2078,0.1759,-0.0044,0.0072,0.0134,
0.36,339.1458,943.2344,777.2178,-89.7496,0.0136,-179.9288,0.025,0.0215,0.0959,-0.0028,0.0074,0.0154,
0.372,339.1448,943.2318,777.212,-89.7496,0.0134,-179.9288,-0.0513,-0.1798,0.1845,-0.0067,0.0094,0.0174,
0.384,339.1458,943.2277,777.2081,-89.7485,0.013,-179.9286,0.103,-0.1595,0.0103,0.0009,0.0035,0.0171,
0.396,339.1428,943.2261,777.1999,-89.7496,0.0128,-179.929,0.0206,-0.0812,-0.1154,-0.0055,0.0118,0.0188,
0.408,339.1419,943.2237,777.1918,-89.7497,0.0125,-179.9292,0.0269,-0.2806,0.1775,-0.0006,0.0062,0.0141,
0.42,339.1424,943.2249,777.1879,-89.7486,0.0129,-179.929,0.0213,-0.0304,-0.0781,-0.0035,0.0109,0.0147,
0.432,339.1437,943.2287,777.1817,-89.7487,0.0135,-179.9288,0.2227,-0.1953,-0.0008,0.0032,0.0072,0.0121,
0.444,339.1436,943.2283,777.1758,-89.7487,0.0137,-179.9287,0.0003,0.0012,-0.0707,-0.0045,0.0036,0.0173,
0.456,339.1449,943.232,777.1697,-89.7487,0.0143,-179.9285,0.1151,-0.0859,0.2222,-0.0103,0.0064,0.0135,
0.468,339.1456,943.2339,777.1638,-89.7488,0.0149,-179.9283,-0.0015,-0.1486,0.0567,-0.0048,0.0113,0.0193,
