time,x,y,z,rotx,roty,rotz,fx,fy,fz,mx,my,mz,
0.0,339.1649,943.4159,776.8384,-89.9927,0.0004,179.9999,-0.5327,-0.1367,-0.3771,0.0186,-0.0266,0.0538,
0.012,339.1641,943.4137,776.8384,-89.9927,0.0001,179.9998,-0.3404,-0.2276,-0.1343,0.0171,-0.0338,0.0436,
0.024,339.1649,943.4159,776.8384,-89.9917,0.0004,179.9999,-0.4085,-0.1021,-0.2511,0.0188,-0.0332,0.0513,
0.036,339.1649,943.4159,776.8384,-89.9917,0.0004,179.9999,-0.365,-0.2144,-0.0893,0.0158,-0.0344,0.0444,
0.048,339.1647,943.4153,776.8403,-89.9917,0.0002,179.9998,-0.4573,-0.1268,-0.2981,0.0215,-0.0292,0.0496,
0.06,339.1655,943.4176,776.8403,-89.9917,0.0006,179.9999,-0.2856,-0.2236,-0.0476,0.0215,-0.0337,0.046,
0.072,339.1646,943.4153,776.8403,-89.9927,0.0002,179.9998,-0.3674,-0.0772,-0.3011,0.0145,-0.0329,0.0457,
0.084,339.1646,943.4153,776.8403,-89.9927,0.0002,179.9998,-0.1753,-0.1983,-0.0484,0.0321,-0.0374,0.0478,
0.096,339.1646,943.4153,776.8403,-89.9927,0.0002,179.9998,-0.5274,-0.1972,-0.2927,0.0223,-0.0308,0.0528,
0.108,339.1655,943.4176,776.8403,-89.9917,0.0006,179.9999,-0.256,-0.1876,-0.1764,0.0264,-0.0365,0.0463,
0.12,339.1646,943.4153,776.8403,-89.9927,0.0002,179.9998,-0.3765,-0.1102,-0.2056,0.0246,-0.0319,0.0554,
0.132,339.1646,943.415,776.8426,-89.9917,0.0004,179.9999,-0.455,-0.164,-0.5092,0.0227,-0.035,0.0508,
0.144,339.1646,943.4153,776.8403,-89.9927,0.0002,179.9998,-0.2906,-0.1692,-0.0913,0.0177,-0.0328,0.0445,
0.156,339.1645,943.415,776.8426,-89.9927,0.0004,179.9999,-0.4069,-0.2013,-0.3751,0.0206,-0.028,0.0571,
0.168,339.1645,943.415,776.8426,-89.9927,0.0004,179.9999,-0.381,-0.1044,-0.2152,0.0217,-0.0419,0.0448,
0.18,339.1616,943.4161,776.8426,-89.9926,0.0004,179.9999,-0.3589,-0.1816,-0.2578,0.0222,-0.0311,0.0487,
0.192,339.1645,943.415,776.8426,-89.9927,0.0004,179.9999,-0.2346,-0.2244,-0.1774,0.0245,-0.0342,0.0462,
0.204,339.1645,943.415,776.8426,-89.9927,0.0004,179.9999,-0.4843,-0.1371,-0.4246,0.02,-0.0263,0.0514,
0.216,339.1646,943.415,776.8426,-89.9917,0.0004,179.9999,-0.2795,-0.2326,0.0397,0.0244,-0.0404,0.046,
0.228,339.1646,943.415,776.8426,-89.9917,0.0004,179.9999,-0.4568,-0.153,-0.4221,0.0213,-0.0291,0.0531,
0.24,339.1645,943.415,776.8426,-89.9927,0.0004,179.9999,-0.2603,-0.2215,-0.0466,0.0201,-0.0415,0.0445,
0.252,339.1648,943.4156,776.8406,-89.9917,0.0006,179.9999,-0.3612,-0.2343,-0.3799,0.0187,-0.031,0.053,
0.264,339.1648,943.4156,776.8406,-89.9927,0.0006,179.9999,-0.2851,-0.2798,-0.0878,0.0209,-0.0352,0.0477,
0.276,339.1648,943.4156,776.8406,-89.9927,0.0006,179.9999,-0.4162,-0.1311,-0.2987,0.014,-0.0322,0.0472,
0.288,339.1648,943.4156,776.8406,-89.9927,0.0006,179.9999,-0.2241,-0.169,-0.1317,0.0326,-0.0352,0.0495,
0.3,339.1642,943.414,776.8387,-89.9917,0.0004,179.9999,-0.456,-0.1246,-0.1228,0.0201,-0.0301,0.0519,
0.312,339.1642,943.414,776.8387,-89.9927,0.0004,179.9999,-0.2511,-0.2452,-0.0498,0.0302,-0.039,0.0452,
0.324,339.1636,943.4123,776.8367,-89.9927,0.0003,179.9998,-0.3354,-0.1716,-0.2932,0.0179,-0.0356,0.0522,
0.336,339.1638,943.4129,776.8348,-89.9917,0.0005,179.9999,-0.2777,-0.1982,-0.0078,0.0293,-0.0346,0.0451,
0.348,339.1626,943.4097,776.8309,-89.9928,0.0001,179.9998,-0.4745,-0.1476,-0.1614,0.0229,-0.0366,0.0536,
0.36,339.1615,943.4067,776.8247,-89.9917,-0.0004,179.9996,-0.2857,-0.2299,-0.0883,0.02,-0.0378,0.0461,
