time,x,y,z,rotx,roty,rotz,fx,fy,fz,mx,my,mz,
0.0,340.0234,942.2312,777.5588,-89.9948,0.002,-179.9995,0.2138,-0.0267,0.3237,0.0054,0.0042,0.0067,
0.012,340.0234,942.2312,777.5588,-89.9959,0.002,-179.9995,0.294,-0.075,0.3573,0.0136,0.0001,0.0017,
0.024,340.0234,942.2312,777.5588,-89.9948,0.002,-179.9995,0.1749,0.0158,0.0615,-0.003,0.0097,0.0021,
0.036,340.0234,942.2312,777.5588,-89.9948,0.002,-179.9995,0.2945,-0.1573,0.4901,0.0111,-0.0024,0.0039,
0.048,340.0205,942.2322,777.5588,-89.9946,0.002,-179.9995,0.1899,-0.014,0.1876,0.0101,0.0071,0.0027,
0.06,340.0225,942.2286,777.5611,-89.9948,0.0018,-179.9996,0.3391,-0.0724,0.3529,0.0121,0.0021,-0.0008,
0.072,340.0204,942.2319,777.5611,-89.9946,0.0022,-179.9995,0.1499,-0.0469,0.2832,0.0128,0.0009,0.0084,
0.084,340.0226,942.2289,777.5588,-89.9948,0.0016,-179.9997,0.3377,-0.0233,0.396,0.0097,-0.0014,-0.0024,
0.096,340.0225,942.2286,777.5611,-89.9948,0.0018,-179.9996,0.2342,-0.0419,0.1043,0.0052,0.0058,0.0037,
0.108,340.0225,942.2286,777.5611,-89.9948,0.0018,-179.9996,0.2908,-0.0154,0.3156,0.0114,0.0034,0.0026,
0.12,340.0225,942.2286,777.5611,-89.9948,0.0018,-179.9996,0.0878,0.0874,0.2307,0.0055,0.0048,-0.0006,
0.132,340.0225,942.2286,777.5611,-89.9948,0.0018,-179.9996,0.3201,-0.0555,0.5757,0.0123,0.0005,0.0047,
0.144,340.0225,942.2286,777.5611,-89.9948,0.0018,-179.9996,0.0949,0.0986,0.2806,0.0101,0.0088,0.0067,
0.156,340.0225,942.2286,777.5611,-89.9948,0.0018,-179.9996,0.246,0.0032,0.5317,0.0116,-0.0029,0.0016,
0.168,340.0225,942.2286,777.5611,-89.9948,0.0018,-179.9996,0.1898,-0.0204,0.147,0.0085,0.0029,0.0028,
0.18,340.0225,942.2286,777.5611,-89.9948,0.0018,-179.9996,0.1907,0.0375,0.1905,0.0092,0.0045,0.0036,
0.192,340.0225,942.2286,777.5611,-89.9948,0.0018,-179.9996,0.2696,-0.0313,0.4905,0.0112,0.0002,0.004,
0.204,340.0225,942.2286,777.5611,-89.9948,0.0018,-179.9996,0.285,-0.013,0.0971,0.0099,0.0077,0.0004,
0.216,340.0225,942.2286,777.5611,-89.9948,0.0018,-179.9996,0.1719,0.0236,0.2347,0.0136,0.0039,0.0052,
0.228,340.0225,942.2286,777.5611,-89.9948,0.0018,-179.9996,0.1887,-0.014,0.4937,0.0041,0.0036,0.0048,
0.24,340.0225,942.2286,777.5611,-89.9948,0.0018,-179.9996,0.264,-0.0046,0.4008,0.0085,0.002,0.0009,
0.252,340.0225,942.2286,777.5611,-89.9948,0.0018,-179.9996,0.0846,-0.0163,0.2776,0.0012,0.0066,0.0025,
0.264,340.0219,942.227,777.5592,-89.9948,0.0016,-179.9997,0.2709,-0.0508,0.5699,0.0154,0.0061,0.0021,
0.276,340.0219,942.227,777.5592,-89.9948,0.0016,-179.9997,0.1374,0.0148,0.1488,0.006,0.0085,0.0044,
0.288,340.0219,942.227,777.5592,-89.9948,0.0016,-179.9997,0.3368,-0.0476,0.5641,0.0093,0.0003,-0.0043,
0.3,340.0207,942.2237,777.5553,-89.9948,0.0013,-179.9998,0.1796,-0.0028,0.187,0.0027,0.0147,0.0026,
0.312,340.0201,942.222,777.5533,-89.9948,0.0012,-179.9999,0.3151,-0.0356,0.2643,0.014,0.0015,-0.0031,
0.324,340.0189,942.2187,777.5494,-89.9948,0.0008,-180.0,-0.0006,-0.0257,0.411,0.0087,0.0001,0.0048,
0.336,340.0171,942.2138,777.5436,-89.9948,0.0003,179.9998,0.3406,-0.0674,0.2735,0.0122,0.0037,0.0043,
0.348,340.0168,942.2128,777.5397,-89.9948,0.0004,179.9999,0.2324,-0.0403,0.315,0.0037,0.0066,0.0009,
0.36,340.0145,942.2065,777.5296,-89.9948,-0.0005,179.9996,0.2667,-0.0578,0.4924,0.0079,0.0003,0.0048,
0.372,340.0133,942.2032,777.5257,-89.9948,-0.0008,179.9994,0.2707,-0.0073,0.2318,0.0145,0.0003,0.0036,
0.384,340.0115,942.1983,777.5198,-89.9948,-0.0013,179.9993,0.2105,0.1061,0.3542,0.0069,0.0058,-0.0024,
0.396,340.0106,942.1956,777.514,-89.9948,-0.0014,179.9992,0.1188,-0.0879,0.4914,0.0077,0.0021,0.003,
0.408,340.0089,942.191,777.5059,-89.9948,-0.0021,179.999,0.1875,0.0704,0.1498,0.0066,0.0078,0.0053,
0.42,340.0071,942.1861,777.5,-89.9948,-0.0026,179.9988,0.2143,-0.1133,0.4832,0.0087,0.0035,-0.0011,
0.432,340.0068,942.185,777.4961,-89.9948,-0.0026,179.9988,0.2135,-0.0244,0.1939,0.007,0.0068,0.0068,
0.444,340.0051,942.1804,777.488,-89.9948,-0.0032,179.9986,0.2423,-0.0162,0.2255,0.0144,0.0057,0.0001,
0.456,340.0049,942.18,777.4795,-89.9949,-0.0035,179.9985,0.187,-0.0672,0.1905,0.0065,0.0072,0.0043,
0.468,340.0049,942.1798,777.4714,-89.9949,-0.0035,179.9985,0.2676,-0.0403,0.3994,0.0111,-0.003,-0.0008,
0.48,340.0062,942.1836,777.4652,-89.9949,-0.0029,179.9987,0.0774,-0.0151,0.2277,-0.0018,0.01,-0.0025,
0.492,340.0069,942.1854,777.4568,-89.9949,-0.0028,179.9987,0.2678,-0.0899,0.4905,0.009,-0.0022,0.0032,
0.504,340.0074,942.1869,777.4506,-89.995,-0.0026,179.9988,0.119,0.0248,0.1499,0.0107,0.0062,0.0052,
0.516,340.0088,942.1907,777.4444,-89.995,-0.002,179.999,0.3153,-0.0077,0.4008,0.0099,-0.0011,0.0009,
0.528,340.0094,942.1925,777.4359,-89.995,-0.0019,179.999,0.2092,0.0101,0.3547,0.0073,0.0135,0.0007,
0.54,340.0108,942.1963,777.4297,-89.9951,-0.0013,179.9993,0.2188,0.0163,0.4871,0.0103,-0.0018,-0.0001,
0.552,340.0108,942.1961,777.4216,-89.9951,-0.0013,179.9993,0.1997,-0.0486,0.4034,0.0156,0.0003,0.0032,
0.564,340.0122,942.2002,777.4131,-89.9951,-0.0008,179.9994,0.2837,-0.0434,0.315,0.0051,0.0035,0.0009,
0.576,340.0128,942.2017,777.407,-89.9952,-0.0006,179.9995,0.2144,0.1099,0.2268,0.0115,0.0083,0.0003,
0.588,340.0133,942.2032,777.4008,-89.9952,-0.0004,179.9996,0.0751,0.0207,0.2405,0.0122,0.0025,0.0076,
0.6,340.0139,942.2048,777.3946,-89.9952,-0.0001,179.9997,0.2224,-0.0572,0.4048,0.014,0.0025,0.0049,
0.612,340.0173,942.2052,777.3884,-89.9954,0.0001,179.9998,0.1627,0.074,0.237,0.0037,0.0014,0.0036,
0.624,340.0141,942.2055,777.3822,-89.9952,0.0,179.9997,0.2167,-0.117,0.4837,0.0102,0.001,-0.0011,
0.636,340.0147,942.207,777.376,-89.9953,0.0002,179.9998,0.256,0.0583,-0.1094,0.0049,0.0096,0.0049,
0.648,340.0176,942.2062,777.3656,-89.9955,0.0001,179.9998,0.3185,0.0017,0.3577,0.0145,0.0047,0.0034,
0.66,340.0182,942.2077,777.3595,-89.9955,0.0003,179.9998,0.0917,-0.0381,0.2878,0.004,0.0065,0.0108,
0.672,340.0158,942.2102,777.3533,-89.9953,0.0005,179.9999,0.3148,-0.0861,0.3084,0.0134,0.0032,-0.0016,
0.684,340.015,942.2079,777.3451,-89.9953,0.0002,179.9998,0.1411,0.04,0.3237,0.0063,0.005,0.0059,
0.696,340.0155,942.2094,777.339,-89.9954,0.0005,179.9999,0.2679,-0.1107,0.3602,0.0117,0.0029,0.0041,
0.708,340.0161,942.2109,777.3328,-89.9954,0.0007,180.0,0.2657,0.021,0.3611,0.0089,0.0002,0.0026,
0.72,340.0166,942.2124,777.3266,-89.9954,0.0009,-179.9999,0.2184,0.0614,0.4453,0.0124,0.0091,0.004,
0.732,340.0163,942.2117,777.3204,-89.9954,0.0008,-180.0,0.2688,0.0241,0.2773,0.0119,0.0019,0.0052,
0.744,340.0169,942.2132,777.3142,-89.9955,0.001,-179.9999,0.2086,0.0239,0.1909,0.0031,0.0043,0.0028,
0.756,340.0166,942.2124,777.3081,-89.9955,0.0009,-179.9999,0.2699,-0.0583,0.4009,0.0139,0.002,0.0024,
0.768,340.0164,942.2117,777.3019,-89.9955,0.0008,-180.0,0.2596,-0.0272,0.1866,0.0068,0.0063,0.0019,
0.78,340.0163,942.2116,777.2938,-89.9955,0.0008,-180.0,0.3144,-0.0891,0.4818,0.0104,-0.0002,-0.0018,
