time,x,y,z,rotx,roty,rotz,fx,fy,fz,mx,my,mz,
0.0,338.2261,943.676,777.2317,-89.75,-0.098,179.6666,-0.1482,-0.1695,-0.0125,0.0056,-0.0181,0.0237,
0.012,338.2261,943.676,777.2317,-89.75,-0.098,179.6666,-0.2452,-0.1931,-0.0465,0.004,-0.0161,0.0295,
0.024,338.2284,943.6733,777.2298,-89.7502,-0.0981,179.6666,-0.0885,-0.1897,0.1246,0.0113,-0.0188,0.0318,
0.036,338.2261,943.676,777.2317,-89.75,-0.098,179.6666,-0.1202,-0.1285,-0.0135,0.0091,-0.0185,0.0238,
0.048,338.2261,943.676,777.2317,-89.75,-0.098,179.6666,-0.1803,-0.0653,-0.2598,-0.0019,-0.0129,0.03,
0.06,338.2261,943.676,777.2317,-89.75,-0.098,179.6666,-0.215,-0.233,-0.0018,0.008,-0.0173,0.0319,
0.072,338.2261,943.676,777.2317,-89.75,-0.098,179.6666,-0.1005,-0.1102,-0.0121,0.0048,-0.0163,0.0247,
0.084,338.2254,943.6741,777.2321,-89.7511,-0.098,179.6666,-0.0794,-0.1473,-0.0945,0.0013,-0.0148,0.0272,
0.096,338.2254,943.6741,777.2321,-89.7511,-0.098,179.6666,-0.2588,-0.1785,-0.2164,0.0147,-0.015,0.033,
0.108,338.2266,943.6774,777.236,-89.75,-0.0976,179.6667,-0.2174,-0.1307,0.2548,0.0032,-0.0225,0.0284,
0.12,338.2254,943.6741,777.2321,-89.75,-0.098,179.6666,-0.2318,-0.1927,-0.2128,-0.0049,-0.0079,0.0338,
0.132,338.2254,943.6741,777.2321,-89.7511,-0.098,179.6666,-0.1864,-0.0842,0.1217,0.0127,-0.0178,0.0286,
0.144,338.2254,943.6741,777.2321,-89.7511,-0.098,179.6666,-0.3963,-0.0536,-0.1759,0.003,-0.0095,0.028,
0.156,338.2255,943.6744,777.2298,-89.7511,-0.0981,179.6666,-0.14,-0.247,0.1203,0.0106,-0.0181,0.0284,
0.168,338.2254,943.6741,777.2321,-89.7511,-0.098,179.6666,-0.2949,-0.0416,-0.0011,0.0044,-0.0066,0.0327,
0.18,338.2254,943.6741,777.2321,-89.7511,-0.098,179.6666,-0.0924,-0.1935,0.252,0.0067,-0.0213,0.0292,
0.192,338.2254,943.6741,777.2321,-89.7511,-0.098,179.6666,-0.3615,0.0156,-0.0858,0.0097,-0.0117,0.0321,
0.204,338.2254,943.6741,777.2321,-89.7511,-0.098,179.6666,-0.2156,-0.0697,0.2064,0.0084,-0.0167,0.0268,
0.216,338.2248,943.6724,777.2301,-89.7511,-0.0981,179.6666,-0.2233,-0.2295,-0.1725,0.0021,-0.0138,0.0321,
0.228,338.2254,943.6741,777.2321,-89.7511,-0.098,179.6666,-0.218,-0.0962,-0.0887,0.0067,-0.0157,0.0305,
0.24,338.2254,943.6741,777.2321,-89.7511,-0.098,179.6666,-0.169,-0.1317,0.0354,0.0061,-0.0213,0.0263,
0.252,338.2262,943.6763,777.2321,-89.7511,-0.0976,179.6667,-0.0797,-0.2842,-0.0882,-0.0018,-0.0171,0.0312,
0.264,338.2264,943.6769,777.2275,-89.7511,-0.0979,179.6666,-0.1134,-0.1244,0.0302,0.0151,-0.0169,0.0262,
0.276,338.2256,943.6747,777.2301,-89.7511,-0.0978,179.6667,-0.2482,-0.0434,0.0386,0.0028,-0.008,0.0302,
0.288,338.2256,943.6747,777.2301,-89.7511,-0.0978,179.6667,-0.1153,-0.1789,0.2098,0.0084,-0.0202,0.0301,
0.3,338.225,943.673,777.2282,-89.7511,-0.0979,179.6666,-0.2647,-0.1515,-0.2155,0.0091,-0.0151,0.0322,
0.312,338.2251,943.6733,777.2259,-89.7511,-0.0981,179.6666,-0.2192,-0.1872,0.0345,0.0055,-0.0206,0.0253,
0.324,338.2245,943.6717,777.224,-89.7511,-0.0983,179.6665,-0.2529,-0.165,-0.2946,-0.0045,-0.0161,0.0341,
