time,x,y,z,rotx,roty,rotz,fx,fy,fz,mx,my,mz,
0.0,338.123,942.7462,776.5159,-89.9965,-0.3302,179.8986,-0.1514,-0.0804,0.0307,-0.0122,0.0188,-0.0014,
0.012,338.123,942.7462,776.5159,-89.9965,-0.3302,179.8986,-0.0425,-0.1338,0.1529,-0.0011,0.0176,-0.0024,
0.024,338.1236,942.7478,776.5179,-89.9965,-0.3301,179.8987,-0.1538,-0.0767,0.0301,-0.0136,0.0213,-0.0014,
0.036,338.123,942.7462,776.5159,-89.9965,-0.3302,179.8986,0.0569,-0.1139,0.1874,0.0019,0.0131,-0.0081,
0.048,338.123,942.7462,776.5159,-89.9965,-0.3302,179.8986,-0.0527,0.011,-0.059,-0.0083,0.0242,-0.0012,
0.06,338.1236,942.7478,776.5179,-89.9965,-0.3301,179.8987,-0.0735,-0.2045,0.2386,-0.0079,0.0163,-0.0042,
0.072,338.123,942.7462,776.5159,-89.9965,-0.3302,179.8986,-0.068,-0.0685,0.0676,-0.0017,0.017,-0.003,
0.084,338.123,942.7462,776.5159,-89.9965,-0.3302,179.8986,-0.0545,-0.2921,-0.1048,-0.0089,0.023,-0.0023,
0.096,338.123,942.7462,776.5159,-89.9965,-0.3302,179.8986,-0.0518,-0.0809,0.1068,-0.0079,0.0184,-0.0064,
0.108,338.123,942.7462,776.5159,-89.9965,-0.3302,179.8986,-0.1699,-0.0412,-0.0177,-0.0042,0.0198,-0.0038,
0.12,338.1236,942.7478,776.5179,-89.9965,-0.3301,179.8987,-0.0695,-0.1509,0.1016,0.0002,0.0188,-0.0082,
0.132,338.123,942.7462,776.5159,-89.9965,-0.3302,179.8986,-0.0284,-0.0616,-0.0522,-0.0121,0.019,0.0022,
0.144,338.1236,942.7478,776.5179,-89.9965,-0.3301,179.8987,-0.0189,-0.041,0.1476,0.0,0.0172,-0.0064,
0.156,338.123,942.7462,776.5159,-89.9965,-0.3302,179.8986,-0.1543,-0.1044,-0.0158,-0.0125,0.0222,-0.0031,
0.168,338.123,942.7462,776.5159,-89.9965,-0.3302,179.8986,-0.0123,-0.0998,0.2354,0.0037,0.013,-0.0049,
0.18,338.123,942.7462,776.5159,-89.9965,-0.3302,179.8986,-0.1115,0.0109,0.1539,0.0023,0.0157,-0.0031,
0.192,338.123,942.7462,776.5159,-89.9965,-0.3302,179.8986,-0.0781,-0.1733,0.1945,-0.0105,0.0197,-0.005,
0.204,338.123,942.7462,776.5159,-89.9965,-0.3302,179.8986,-0.1191,-0.0709,0.2803,-0.0047,0.0158,-0.0058,
0.216,338.123,942.7462,776.5159,-89.9965,-0.3302,179.8986,-0.1996,0.0096,0.033,-0.011,0.0242,0.0011,
0.228,338.123,942.7462,776.5159,-89.9965,-0.3302,179.8986,0.0236,-0.2609,0.2755,-0.0073,0.0144,-0.0076,
0.24,338.123,942.7462,776.5159,-89.9965,-0.3302,179.8986,-0.1231,-0.0387,0.2831,-0.0088,0.0183,-0.0042,
0.252,338.123,942.7462,776.5159,-89.9965,-0.3302,179.8986,-0.0473,-0.1363,0.1035,-0.0026,0.0185,-0.0073,
