time,x,y,z,rotx,roty,rotz,fx,fy,fz,mx,my,mz,
0.0,339.4376,943.3189,776.8531,-89.7557,0.1745,-179.4743,-0.0927,-0.0357,-0.1983,-0.0108,0.0159,0.0161,
0.012,339.4376,943.3189,776.8531,-89.7557,0.1745,-179.4743,-0.0097,-0.223,0.3488,-0.0044,0.0068,0.0095,
0.024,339.4376,943.3189,776.8531,-89.7557,0.1745,-179.4743,-0.0666,0.01,-0.1528,-0.0103,0.0172,0.0186,
0.036,339.4376,943.3189,776.8531,-89.7557,0.1745,-179.4743,0.156,-0.1412,0.1763,-0.0066,0.0131,0.0115,
0.048,339.4376,943.3189,776.8531,-89.7557,0.1745,-179.4743,-0.0694,-0.1029,0.0991,-0.0132,0.0148,0.014,
0.06,339.437,943.3173,776.8512,-89.7557,0.1743,-179.4744,0.0093,-0.0393,0.0503,-0.0066,0.0122,0.0109,
0.072,339.4376,943.3189,776.8531,-89.7557,0.1745,-179.4743,0.0374,-0.1025,0.0048,-0.0014,0.0154,0.0117,
0.084,339.437,943.3173,776.8512,-89.7557,0.1743,-179.4744,0.0822,-0.1022,0.1394,-0.0089,0.0122,0.0141,
0.096,339.4376,943.3189,776.8531,-89.7557,0.1745,-179.4743,-0.0125,-0.0494,0.103,-0.0081,0.0116,0.0175,
0.108,339.4376,943.3189,776.8531,-89.7557,0.1745,-179.4743,0.009,-0.0903,-0.0776,-0.0057,0.0148,0.0126,
0.12,339.4384,943.3212,776.8531,-89.7557,0.1748,-179.4742,-0.0153,-0.1869,0.1356,-0.0069,0.0135,0.0114,
0.132,339.437,943.3173,776.8512,-89.7557,0.1743,-179.4744,0.0072,0.0217,-0.0695,-0.0103,0.0147,0.0169,
0.144,339.4376,943.3189,776.8531,-89.7557,0.1745,-179.4743,0.1361,-0.1422,0.0097,-0.005,0.0042,0.0127,
0.156,339.4376,943.3189,776.8531,-89.7557,0.1745,-179.4743,-0.0866,-0.0949,0.0145,-0.0071,0.0117,0.015,
0.168,339.4376,943.3189,776.8531,-89.7557,0.1745,-179.4743,0.1524,-0.0117,0.0018,-0.008,0.0113,0.0078,
0.18,339.4376,943.3189,776.8531,-89.7557,0.1745,-179.4743,-0.0655,-0.0985,0.1437,-0.0102,0.0165,0.0164,
0.192,339.4376,943.3189,776.8531,-89.7557,0.1745,-179.4743,-0.0109,-0.248,0.2636,-0.0046,0.0085,0.0104,
0.204,339.437,943.3173,776.8512,-89.7557,0.1743,-179.4744,0.0294,-0.015,-0.286,-0.0092,0.0187,0.0172,
0.216,339.4376,943.3189,776.8531,-89.7557,0.1745,-179.4743,-0.0663,-0.2196,0.0537,-0.0101,0.0108,0.0123,
0.228,339.437,943.3173,776.8512,-89.7557,0.1743,-179.4744,0.0627,0.0405,0.1791,-0.0042,0.0089,0.0109,
0.24,339.437,943.3173,776.8512,-89.7557,0.1743,-179.4744,-0.0879,-0.0631,0.2227,-0.0068,0.015,0.0113,
0.252,339.437,943.3173,776.8512,-89.7557,0.1743,-179.4744,-0.0105,-0.1671,0.3076,-0.0052,0.0075,0.0104,
0.264,339.437,943.3173,776.8512,-89.7557,0.1743,-179.4744,-0.0705,-0.0447,-0.0719,-0.0125,0.0182,0.0151,
0.276,339.437,943.3173,776.8512,-89.7557,0.1743,-179.4744,-0.0144,-0.1887,0.1404,-0.0084,0.011,0.0139,
0.288,339.4364,943.3156,776.8492,-89.7557,0.1741,-179.4745,0.0065,-0.093,-0.1188,-0.0087,0.0132,0.0127,
0.3,339.4343,943.3167,776.8469,-89.7558,0.1741,-179.4749,0.0306,-0.1066,-0.0388,-0.0074,0.0138,0.0093,
0.312,339.4365,943.3159,776.8469,-89.7557,0.174,-179.4745,-0.0656,-0.0787,-0.0699,-0.0099,0.0132,0.016,
0.324,339.4367,943.3165,776.845,-89.7557,0.1742,-179.4745,0.16,-0.0902,0.0877,-0.0015,0.0122,0.01,
0.336,339.4362,943.3152,776.8408,-89.7557,0.1738,-179.4746,0.0792,-0.102,0.1403,-0.0119,0.0123,0.0141,
0.348,339.4323,943.311,776.8349,-89.7558,0.1735,-179.4751,-0.0627,-0.0784,0.1011,-0.0084,0.0122,0.0157,
0.36,339.4334,943.3072,776.8287,-89.7557,0.1728,-179.4749,0.0076,-0.0649,0.09,-0.0069,0.0139,0.0091,
0.372,339.4303,943.3053,776.8228,-89.7558,0.1728,-179.4753,-0.0473,-0.0256,-0.0245,-0.0152,0.0195,0.0184,
0.384,339.4308,943.2999,776.8147,-89.7557,0.1721,-179.4752,0.0895,-0.0797,0.3526,-0.0042,0.0079,0.013,
0.396,339.427,943.296,776.8065,-89.7558,0.1715,-179.4758,0.0776,-0.0448,-0.0777,-0.0097,0.0165,0.0127,
0.408,339.4254,943.2917,776.7987,-89.7559,0.1712,-179.4759,0.0593,-0.1216,0.0015,-0.0032,0.0126,0.0084,
0.42,339.4246,943.2893,776.7906,-89.7548,0.1709,-179.476,0.0063,-0.0623,0.0599,-0.0128,0.0122,0.0167,
0.432,339.4245,943.2891,776.7825,-89.7548,0.171,-179.476,0.0753,-0.1305,0.0483,-0.0123,0.0141,0.01,
0.444,339.4243,943.2887,776.7766,-89.7548,0.1712,-179.4759,0.0761,-0.1001,0.1273,-0.009,0.0174,0.0065,
0.456,339.4251,943.2908,776.7685,-89.7549,0.1716,-179.4758,-0.0373,-0.0642,0.0115,-0.0053,0.0136,0.0142,
0.468,339.4264,943.2946,776.7624,-89.7549,0.1722,-179.4756,0.0085,-0.1175,0.0484,-0.0061,0.0149,0.0108,
0.48,339.4279,943.299,776.7543,-89.7549,0.173,-179.4753,-0.1183,-0.0773,-0.0733,-0.0113,0.0163,0.0134,
0.492,339.4286,943.3008,776.7484,-89.755,0.1736,-179.4751,0.1192,-0.0561,0.2239,-0.001,-0.0025,0.011,
0.504,339.4301,943.3052,776.7403,-89.755,0.1744,-179.4748,0.0026,-0.0303,-0.0279,-0.0139,0.0164,0.016,
0.516,339.4314,943.309,776.7342,-89.755,0.175,-179.4746,0.1047,-0.2071,0.2611,-0.0103,0.0071,0.0081,
0.528,339.4314,943.3088,776.726,-89.755,0.1751,-179.4746,0.0481,0.0497,-0.2837,-0.0159,0.0158,0.0165,
0.54,339.4327,943.3126,776.7199,-89.7551,0.1756,-179.4743,0.0814,-0.163,0.2601,-0.0083,0.0098,0.0081,
0.552,339.4331,943.3138,776.716,-89.7551,0.176,-179.4742,-0.1103,0.0028,0.1021,-0.0074,0.0127,0.0158,
0.564,339.4324,943.3117,776.7056,-89.7551,0.1756,-179.4744,-0.0077,0.0829,0.1399,-0.0021,0.0105,0.0134,
0.576,339.4328,943.3129,776.7017,-89.7551,0.176,-179.4742,0.0301,-0.2196,0.2213,-0.0118,0.0088,0.0097,
0.588,339.432,943.3105,776.6936,-89.7551,0.1757,-179.4743,-0.0547,-0.0919,0.142,-0.0026,0.0038,0.0133,
0.6,339.4332,943.314,776.6871,-89.7552,0.1759,-179.4743,0.0125,-0.0058,0.0546,-0.0047,0.0146,0.015,
0.612,339.4323,943.3116,776.6789,-89.7552,0.1756,-179.4744,-0.0277,-0.1544,0.0506,-0.0169,0.0178,0.0107,
0.624,339.4328,943.3131,776.6728,-89.7552,0.1758,-179.4743,0.014,-0.0642,0.1351,-0.0024,0.013,0.0115,
0.636,339.432,943.3107,776.6646,-89.7552,0.1755,-179.4744,-0.1177,-0.0197,-0.1112,-0.0121,0.017,0.0168,
0.648,339.4324,943.3119,776.6581,-89.7552,0.1754,-179.4744,0.053,-0.1509,0.1777,-0.0125,0.0093,0.009,
0.66,339.4329,943.3134,776.652,-89.7552,0.1756,-179.4744,0.0322,-0.0204,0.0163,-0.0108,0.0127,0.0168,
0.672,339.4327,943.3127,776.6458,-89.7552,0.1755,-179.4744,0.0068,-0.1697,0.0891,-0.0067,0.0166,0.0098,
0.684,339.4332,943.3142,776.6396,-89.7552,0.1757,-179.4743,-0.0657,-0.0253,-0.0718,-0.0092,0.0131,0.0144,
0.696,339.4331,943.3141,776.6289,-89.7553,0.1753,-179.4745,0.2064,-0.1046,0.046,-0.0062,0.0025,0.0078,
0.708,339.4337,943.3156,776.6227,-89.7553,0.1755,-179.4744,-0.073,-0.1243,0.0133,-0.0149,0.0191,0.0149,
0.72,339.4347,943.3184,776.6182,-89.7553,0.1755,-179.4744,0.1382,-0.083,0.263,-0.0029,0.0065,0.0107,
0.732,339.434,943.3166,776.6081,-89.7553,0.1754,-179.4744,-0.1084,-0.0615,0.0169,-0.0066,0.0069,0.0151,
0.744,339.4339,943.3162,776.5996,-89.7553,0.1751,-179.4745,0.0538,-0.2068,0.2189,-0.0117,0.0085,0.0081,
0.756,339.4344,943.3177,776.5935,-89.7543,0.1754,-179.4745,0.0053,-0.0574,0.1786,-0.0098,0.0173,0.0115,
0.768,339.4356,943.3211,776.587,-89.7553,0.1756,-179.4744,0.0132,-0.1188,0.0087,-0.0031,0.0131,0.0133,
0.78,339.4353,943.3204,776.5808,-89.7554,0.1755,-179.4744,0.007,-0.1156,0.0527,-0.009,0.0148,0.0133,
0.792,339.4351,943.3197,776.5746,-89.7554,0.1753,-179.4745,-0.0203,-0.0492,0.0061,-0.0097,0.0159,0.0101,
0.804,339.4356,943.3212,776.5685,-89.7543,0.1756,-179.4744,-0.0402,-0.0368,0.1834,-0.0095,0.0127,0.0132,
0.816,339.4353,943.3204,776.5623,-89.7554,0.1754,-179.4745,0.0156,-0.0742,0.1041,-0.0069,0.0038,0.0168,
0.828,339.436,943.3222,776.5538,-89.7544,0.1755,-179.4744,0.1339,-0.008,-0.0378,-0.0049,0.0049,0.0088,
0.84,339.4365,943.3237,776.5477,-89.7544,0.1757,-179.4743,-0.0961,-0.0601,-0.1198,-0.0111,0.0194,0.0118,
0.852,339.4362,943.323,776.5415,-89.7554,0.1756,-179.4744,0.0434,-0.0843,0.2631,0.0002,0.0077,0.0106,
0.864,339.4366,943.3242,776.535,-89.7544,0.1754,-179.4744,-0.0952,-0.0048,-0.0279,-0.0134,0.0175,0.0151,
0.876,339.4372,943.3257,776.5288,-89.7544,0.1757,-179.4744,0.0826,-0.1918,0.1754,-0.0071,0.009,0.009,
0.888,339.4369,943.325,776.5226,-89.7544,0.1755,-179.4744,-0.0223,-0.0478,0.1354,-0.0126,0.0159,0.0099,
0.9,339.4366,943.3242,776.5165,-89.7544,0.1754,-179.4745,0.1294,-0.1642,-0.0407,-0.0068,0.0102,0.0085,
0.912,339.4363,943.3235,776.5103,-89.7544,0.1753,-179.4745,0.08,-0.1107,-0.0675,-0.0134,0.0064,0.017,
0.924,339.4369,943.325,776.5041,-89.7545,0.1755,-179.4744,0.034,-0.0289,0.1685,-0.0036,0.0119,0.0041,
0.936,339.4395,943.3232,776.4979,-89.7546,0.1754,-179.4745,0.0331,-0.0464,-0.0263,-0.0096,0.0136,0.0177,
0.948,339.4392,943.3224,776.4918,-89.7547,0.1752,-179.4745,-0.0595,-0.1113,0.1419,-0.0058,0.0089,0.014,
0.96,339.4391,943.322,776.4833,-89.7547,0.1749,-179.4746,0.0027,-0.0339,-0.0356,-0.011,0.0165,0.011,
0.972,339.4395,943.3232,776.4794,-89.7547,0.1753,-179.4745,0.0224,-0.1826,-0.0346,-0.0158,0.0164,0.0117,
0.984,339.4392,943.3225,776.4732,-89.7547,0.1752,-179.4745,-0.0136,-0.1342,0.2668,-0.0077,0.0109,0.0121,
0.996,339.4339,943.3235,776.467,-89.7546,0.1752,-179.4749,-0.117,-0.0222,-0.0719,-0.0106,0.0162,0.0143,
1.008,339.4373,943.324,776.4609,-89.7548,0.1754,-179.4749,0.058,-0.1525,0.0475,-0.0065,0.0093,0.0092,
1.02,339.4393,943.3228,776.4524,-89.7547,0.175,-179.4746,-0.1602,0.0071,-0.0665,-0.0072,0.0167,0.0184,
