time,x,y,z,rotx,roty,rotz,fx,fy,fz,mx,my,mz,
0.0,340.0002,941.9946,777.2187,-89.9928,0.0015,-179.9997,0.092,-0.4037,0.354,-0.0101,0.0141,0.0163,
0.012,339.9994,941.9923,777.2187,-89.9928,0.0011,-179.9999,-0.108,-0.2978,0.1853,-0.013,0.0172,0.0156,
0.024,339.9994,941.9923,777.2187,-89.9928,0.0011,-179.9999,0.0818,-0.3855,-0.0321,-0.0173,0.0118,0.0136,
0.036,339.9994,941.9923,777.2187,-89.9928,0.0011,-179.9999,-0.0556,-0.3497,0.2329,-0.0122,0.0158,0.0197,
0.048,339.9994,941.9923,777.2187,-89.9928,0.0011,-179.9999,-0.0547,-0.2662,-0.0685,-0.0081,0.0191,0.0202,
0.06,339.9994,941.9923,777.2187,-89.9928,0.0011,-179.9999,0.0151,-0.3657,0.1806,-0.011,0.0158,0.014,
0.072,339.9994,941.9923,777.2187,-89.9928,0.0011,-179.9999,-0.008,-0.2607,0.3558,-0.0112,0.0201,0.0171,
0.084,339.9994,941.9923,777.2187,-89.9928,0.0011,-179.9999,-0.0064,-0.2991,0.3041,-0.0073,0.016,0.0105,
0.096,339.9994,941.9923,777.2187,-89.9928,0.0011,-179.9999,0.0347,-0.368,0.1422,-0.0155,0.0215,0.0181,
0.108,339.9994,941.9923,777.2187,-89.9918,0.0011,-179.9999,0.0619,-0.3879,0.2619,-0.0114,0.0187,0.0122,
0.12,339.9994,941.9923,777.2187,-89.9928,0.0011,-179.9999,-0.1109,-0.2714,0.0134,-0.0141,0.018,0.0151,
0.132,339.9994,941.9923,777.2187,-89.9928,0.0011,-179.9999,0.0963,-0.4268,0.1371,-0.0029,0.0184,0.0173,
0.144,339.9994,941.9923,777.2187,-89.9928,0.0011,-179.9999,-0.0167,-0.2612,0.0147,-0.0171,0.0219,0.0176,
0.156,339.9994,941.9923,777.2187,-89.9928,0.0011,-179.9999,0.1077,-0.3066,0.4314,-0.015,0.0171,0.0096,
0.168,339.9993,941.992,777.221,-89.9928,0.0013,-179.9998,-0.0391,-0.2693,0.144,-0.0157,0.0247,0.019,
0.18,339.9993,941.992,777.221,-89.9928,0.0013,-179.9998,0.0197,-0.4477,0.1783,-0.0061,0.016,0.0139,
0.192,339.9993,941.992,777.221,-89.9928,0.0013,-179.9998,-0.0107,-0.3678,0.1887,-0.014,0.0212,0.0205,
0.204,339.9993,941.992,777.221,-89.9928,0.0013,-179.9998,0.0661,-0.3932,0.0518,-0.0084,0.0153,0.015,
0.216,339.9993,941.992,777.221,-89.9928,0.0013,-179.9998,-0.0599,-0.2413,0.1436,-0.0138,0.0174,0.0166,
0.228,339.9993,941.992,777.221,-89.9928,0.0013,-179.9998,-0.0064,-0.3736,0.0944,-0.0066,0.0204,0.0156,
0.24,339.9993,941.992,777.221,-89.9928,0.0013,-179.9998,0.0332,-0.3163,0.1368,-0.0149,0.0214,0.0141,
0.252,339.9993,941.992,777.221,-89.9928,0.0013,-179.9998,-0.0677,-0.2909,0.0564,-0.0189,0.0217,0.0158,
0.264,339.9987,941.9904,777.219,-89.9928,0.0011,-179.9999,0.0206,-0.3391,0.2683,-0.0077,0.0141,0.0156,
0.276,339.9981,941.9887,777.2171,-89.9928,0.001,-179.9999,-0.0148,-0.4025,0.056,-0.0159,0.0188,0.0166,
0.288,339.9975,941.9871,777.2151,-89.9928,0.0008,-180.0,0.0558,-0.3704,0.305,-0.0186,0.0128,0.009,
0.3,339.9969,941.9855,777.2132,-89.9928,0.0006,180.0,0.0344,-0.2578,0.146,-0.0172,0.0213,0.0199,
0.312,339.9957,941.9822,777.2093,-89.9928,0.0003,179.9998,0.0445,-0.3591,0.3076,-0.008,0.0104,0.0123,
0.324,339.9955,941.9814,777.2031,-89.9928,0.0002,179.9998,-0.0898,-0.2248,0.0171,-0.0181,0.0202,0.0176,
0.336,339.9943,941.9781,777.1992,-89.9918,-0.0002,179.9997,0.1206,-0.3391,0.2194,-0.0034,0.0138,0.0132,
0.348,339.9931,941.9749,777.1953,-89.9928,-0.0005,179.9996,0.034,-0.3219,0.0526,-0.015,0.0181,0.0142,
0.36,339.9913,941.9699,777.1894,-89.9918,-0.001,179.9994,0.0646,-0.3672,0.3913,-0.0112,0.0135,0.0113,
0.372,339.9901,941.9666,777.1856,-89.9928,-0.0013,179.9993,-0.0072,-0.2663,0.2716,-0.0113,0.0168,0.0173,
0.384,339.9892,941.964,777.1797,-89.9918,-0.0014,179.9992,0.0777,-0.3472,0.2177,-0.0184,0.0192,0.0098,
0.396,339.9881,941.961,777.1735,-89.9918,-0.0019,179.999,-0.0036,-0.379,0.3967,-0.0082,0.0144,0.0153,
0.408,339.9871,941.9583,777.1677,-89.9929,-0.0021,179.999,0.0115,-0.3033,0.1809,-0.0133,0.0208,0.0148,
0.42,339.9868,941.9573,777.1638,-89.9918,-0.002,179.999,0.0832,-0.3745,0.1355,-0.0142,0.0184,0.0132,
0.432,339.9872,941.9585,777.1599,-89.9929,-0.0016,179.9991,0.018,-0.2486,0.1897,-0.0111,0.0181,0.0207,
0.444,339.9871,941.9583,777.1517,-89.9929,-0.0016,179.9992,-0.0552,-0.386,0.2669,-0.0097,0.0125,0.013,
0.456,339.9877,941.9599,777.1456,-89.9919,-0.0014,179.9992,0.0071,-0.3259,-0.0332,-0.015,0.0251,0.0159,
0.468,339.9882,941.9614,777.1394,-89.9919,-0.0011,179.9993,0.1671,-0.3344,0.3904,-0.0065,0.0148,0.013,
0.48,339.9874,941.959,777.1312,-89.993,-0.0014,179.9992,-0.0704,-0.2308,-0.1104,-0.0211,0.025,0.0194,
0.492,339.9887,941.9628,777.1251,-89.992,-0.0008,179.9994,0.0955,-0.3594,0.3497,-0.0066,0.009,0.0123,
