time,x,y,z,rotx,roty,rotz,fx,fy,fz,mx,my,mz,
0.0,339.8771,943.3151,777.2544,-89.9908,0.0041,-179.7182,0.054,-0.2535,0.3088,-0.0229,0.0198,0.009,
0.012,339.8777,943.3167,777.2563,-89.9908,0.0043,-179.7181,0.3264,-0.2734,0.3748,-0.0147,0.015,-0.0017,
0.024,339.8777,943.3167,777.2563,-89.9908,0.0043,-179.7181,0.096,-0.2812,0.2172,-0.0263,0.0211,0.005,
0.036,339.8777,943.3167,777.2563,-89.9908,0.0043,-179.7181,0.2549,-0.3089,0.4242,-0.015,0.0176,0.0031,
0.048,339.8777,943.3167,777.2563,-89.9908,0.0043,-179.7181,0.0936,-0.1943,0.1309,-0.0268,0.0252,0.0051,
0.06,339.8777,943.3167,777.2563,-89.9908,0.0043,-179.7181,0.2765,-0.2686,0.3782,-0.0161,0.0181,0.0007,
0.072,339.8777,943.3167,777.2563,-89.9908,0.0043,-179.7181,0.2109,-0.1996,0.4358,-0.0151,0.0154,0.0099,
0.084,339.8777,943.3167,777.2563,-89.9908,0.0043,-179.7181,0.2491,-0.2918,0.3767,-0.0193,0.0134,-0.0025,
0.096,339.8755,943.3174,777.2563,-89.9909,0.0044,-179.7185,0.3242,-0.1857,0.2541,-0.0181,0.0174,0.0036,
0.108,339.8777,943.3167,777.2563,-89.9908,0.0043,-179.7181,0.126,-0.1579,0.1731,-0.0204,0.0214,0.0052,
0.12,339.8777,943.3167,777.2563,-89.9908,0.0043,-179.7181,0.2325,-0.2662,0.6,-0.016,0.0169,0.0054,
0.132,339.8777,943.3167,777.2563,-89.9908,0.0043,-179.7181,0.2238,-0.2938,0.0879,-0.0207,0.0196,0.0069,
0.144,339.8777,943.3167,777.2563,-89.9908,0.0043,-179.7181,0.1522,-0.1483,0.3432,-0.0204,0.0177,0.0034,
0.156,339.8777,943.3167,777.2563,-89.9908,0.0043,-179.7181,0.1026,-0.2562,0.3911,-0.0231,0.0175,0.0065,
0.168,339.8769,943.3145,777.2563,-89.9907,0.0039,-179.7182,0.3543,-0.3089,0.3845,-0.0151,0.0147,0.0058,
0.18,339.8777,943.3167,777.2563,-89.9908,0.0043,-179.7181,0.0764,-0.1858,0.2181,-0.0222,0.0212,0.0059,
0.192,339.8771,943.3151,777.2544,-89.9908,0.0041,-179.7182,0.1838,-0.22,0.4673,-0.0139,0.0149,0.0015,
0.204,339.8771,943.3151,777.2544,-89.9908,0.0041,-179.7182,0.0971,-0.2033,0.1285,-0.0239,0.0201,0.0027,
0.216,339.8771,943.3151,777.2544,-89.9908,0.0041,-179.7182,0.2072,-0.2069,0.5554,-0.0167,0.0129,0.0023,
0.228,339.8777,943.3167,777.2563,-89.9908,0.0043,-179.7181,0.101,-0.1482,0.2196,-0.0232,0.0183,0.006,
0.24,339.8771,943.3151,777.2544,-89.9908,0.0041,-179.7182,0.2309,-0.2183,0.5056,-0.0139,0.016,-0.0011,
0.252,339.8771,943.3151,777.2544,-89.9908,0.0041,-179.7182,0.1271,-0.2062,0.3925,-0.0225,0.0222,0.0089,
0.264,339.8771,943.3151,777.2544,-89.9908,0.0041,-179.7182,0.2314,-0.3544,0.4683,-0.0155,0.0145,0.003,
0.276,339.8772,943.3154,777.2521,-89.9908,0.0039,-179.7182,0.1695,-0.2287,0.2172,-0.0288,0.01,0.002,
