time,x,y,z,rotx,roty,rotz,fx,fy,fz,mx,my,mz,
0.0,339.6312,944.1952,771.8059,-126.2283,0.0,179.9994,0.3205,-10.0569,-37.7188,-0.9305,-0.5759,0.6671,
0.012,339.6302,944.1924,771.8104,-126.2293,0.0,179.9995,0.2198,-10.0133,-37.4234,-0.9343,-0.5807,0.6602,
0.024,339.6301,944.1921,771.8127,-126.2304,0.0002,179.9994,-0.0314,-10.0271,-36.5555,-0.9357,-0.6174,0.6544,
0.036,339.6321,944.1885,771.815,-126.2316,0.0,179.9995,-0.1914,-9.9514,-35.8599,-0.9331,-0.6167,0.66,
0.048,339.6311,944.186,771.8173,-126.2337,-0.0002,179.9995,-0.1381,-9.7851,-35.3833,-0.9387,-0.637,0.6566,
0.06,339.6302,944.1835,771.8196,-126.2348,-0.0004,179.9996,-0.4314,-9.8042,-34.6771,-0.9534,-0.6523,0.6607,
0.072,339.633,944.1822,771.8219,-126.236,-0.0003,179.9995,-0.4744,-9.8684,-34.201,-0.9347,-0.671,0.6626,
0.084,339.6364,944.1828,771.8238,-126.2393,-0.0001,179.9995,-0.6723,-9.7126,-34.2805,-0.9384,-0.6723,0.6628,
0.096,339.6354,944.1804,771.8261,-126.2552,-0.0003,179.9995,-0.5213,-9.7809,-33.8585,-0.9381,-0.685,0.6566,
0.108,339.6362,944.1748,771.8284,-126.2891,-0.0009,179.9997,-0.9132,-9.5631,-33.8387,-0.9482,-0.6984,0.6594,
0.12,339.6348,944.1729,771.8284,-126.3545,-0.0012,179.9998,-1.0487,-9.7015,-33.0708,-0.9259,-0.7269,0.6526,
0.132,339.6367,944.1722,771.8307,-126.4434,-0.0011,179.9998,-1.4353,-9.847,-32.8455,-0.927,-0.7289,0.656,
0.144,339.6385,944.1719,771.8307,-126.5555,-0.0011,179.9998,3.4302,-5.0471,-22.7449,-0.6104,-0.362,0.3146,
0.156,339.6371,944.1724,771.8329,-126.6811,-0.0009,179.9997,5.5836,-3.1622,-11.0771,-0.2229,0.4859,0.2185,
0.168,339.6376,944.1702,771.8329,-126.8417,-0.0013,179.9999,4.2541,-3.0184,-10.636,-0.1847,0.4201,0.2006,
0.18,339.6357,944.1714,771.8329,-127.0328,-0.0013,179.9999,4.7126,-3.633,-10.2358,-0.0846,0.4975,0.2001,
0.192,339.6357,944.1692,771.8352,-127.2368,-0.0015,179.9999,4.8744,-3.2496,-9.8247,-0.1367,0.4543,0.1954,
0.204,339.6365,944.1696,771.8352,-127.4512,-0.0015,179.9999,4.681,-3.465,-8.5469,-0.0722,0.4594,0.2034,
0.216,339.637,944.1698,771.8375,-127.6879,-0.0013,179.9999,4.5377,-3.29,-8.1356,-0.0791,0.4976,0.1973,
0.228,339.6345,944.1715,771.8375,-127.9413,-0.0013,179.9999,4.0221,-3.2047,-8.1155,-0.0547,0.4458,0.1962,
0.24,339.6377,944.1709,771.8398,-128.195,-0.0011,179.9999,4.6788,-3.296,-8.4187,-0.0452,0.5239,0.1947,
0.252,339.6354,944.1726,771.8398,-128.441,-0.0012,179.9999,4.2092,-3.247,-7.4065,-0.0558,0.4669,0.1898,
0.264,339.6359,944.1732,771.8398,-128.6851,-0.0012,179.9999,4.0245,-3.3027,-6.323,-0.0384,0.4505,0.1957,
0.276,339.6393,944.1725,771.8421,-128.9261,-0.001,179.9998,4.1454,-3.1409,-5.8631,-0.0339,0.4722,0.1949,
0.288,339.637,944.1741,771.8421,-129.1637,-0.001,179.9998,4.1787,-2.9378,-6.5048,-0.0895,0.4689,0.1824,
0.3,339.6374,944.1745,771.8444,-129.4088,-0.0008,179.9998,4.7779,-3.1288,-6.6552,-0.0645,0.495,0.1872,
0.312,339.638,944.1752,771.8444,-129.6528,-0.0008,179.9998,4.2692,-3.0334,-5.9598,-0.0463,0.4898,0.1901,
0.324,339.6385,944.1756,771.8466,-129.8948,-0.0007,179.9997,4.1799,-2.8795,-5.0101,-0.0459,0.4945,0.1946,
0.336,339.6391,944.1762,771.8466,-130.1356,-0.0007,179.9997,4.4592,-3.0262,-4.4498,-0.0261,0.4974,0.1745,
0.348,339.6389,944.1746,771.8466,-130.3744,-0.001,179.9999,3.9745,-2.9958,-4.4684,-0.0084,0.4939,0.1891,
0.36,339.6403,944.1773,771.8489,-130.6142,-0.0005,179.9997,4.4355,-3.1578,-4.2771,-0.0009,0.5147,0.1861,
0.372,339.6408,944.178,771.8489,-130.8636,-0.0005,179.9997,4.0518,-3.1373,-4.1826,0.0195,0.4899,0.1852,
0.384,339.6405,944.1762,771.8512,-131.1076,-0.0007,179.9998,4.2179,-3.0104,-3.7341,0.004,0.5186,0.1744,
0.396,339.6414,944.1776,771.8492,-131.3517,-0.0005,179.9997,4.4564,-2.9562,-3.516,0.0012,0.5441,0.1863,
0.408,339.6419,944.178,771.8515,-131.5957,-0.0003,179.9996,4.4716,-3.1073,-2.6713,0.0111,0.5322,0.1768,
0.42,339.6425,944.1788,771.8515,-131.8377,-0.0003,179.9996,4.3192,-2.9015,-2.9154,0.0259,0.5339,0.1872,
0.432,339.6423,944.177,771.8538,-132.0764,-0.0005,179.9997,4.4436,-3.0621,-2.7291,0.0355,0.531,0.1702,
0.444,339.643,944.1777,771.8538,-132.3184,-0.0005,179.9997,4.4046,-2.9546,-2.5672,0.0307,0.5581,0.1687,
0.456,339.6415,944.1815,771.8561,-132.557,0.0,179.9995,4.1493,-3.1001,-1.8762,0.0502,0.5176,0.163,
0.468,339.6393,944.1833,771.8561,-132.7966,0.0,179.9995,4.2638,-3.0151,-1.8766,0.0525,0.5589,0.1757,
0.48,339.6451,944.18,771.8564,-133.0389,0.0,179.9995,4.4896,-3.0406,-1.6368,0.0636,0.5663,0.1703,
0.492,339.643,944.1818,771.8564,-133.2733,0.0,179.9995,4.6451,-2.7331,-1.3925,0.055,0.579,0.1628,
0.504,339.6436,944.1823,771.8587,-133.5079,0.0001,179.9995,4.9406,-2.8586,-1.3634,0.0619,0.5825,0.1594,
0.516,339.6443,944.1831,771.8587,-133.7509,0.0001,179.9995,4.53,-2.9697,-1.1099,0.07,0.5975,0.1583,
0.528,339.6449,944.1837,771.861,-133.9939,0.0003,179.9994,4.9635,-2.8327,-1.1165,0.068,0.6073,0.1603,
0.54,339.6451,944.1828,771.859,-134.2326,0.0001,179.9995,4.8111,-2.9275,-0.8619,0.0849,0.6093,0.1612,
0.552,339.6458,944.1833,771.8613,-134.4693,0.0003,179.9994,4.8181,-3.0563,-0.6414,0.0878,0.6102,0.1673,
0.564,339.6466,944.1841,771.8613,-134.7049,0.0003,179.9994,4.9026,-3.0267,-0.3057,0.0998,0.6175,0.1676,
0.576,339.6473,944.1847,771.8636,-134.9416,0.0004,179.9993,4.8748,-2.8206,-0.2331,0.0858,0.6484,0.1622,
0.588,339.6474,944.1839,771.8617,-135.1888,0.0003,179.9994,5.2393,-2.8643,0.0406,0.0934,0.661,0.1527,
0.6,339.648,944.1845,771.8639,-135.4349,0.0004,179.9993,5.1359,-2.5483,-0.0784,0.0885,0.6717,0.1588,
0.612,339.6488,944.1854,771.8639,-135.6769,0.0004,179.9993,5.5476,-2.8039,0.4477,0.0949,0.6865,0.1477,
0.624,339.6489,944.1844,771.8643,-135.9178,0.0004,179.9993,5.4758,-2.7805,0.2825,0.0968,0.6932,0.1536,
0.636,339.6468,944.1863,771.8643,-136.1606,0.0004,179.9993,5.5018,-2.6357,0.8254,0.1028,0.7068,0.1478,
0.648,339.6475,944.1869,771.8666,-136.3973,0.0006,179.9993,5.5305,-2.596,1.0695,0.1135,0.724,0.1455,
0.66,339.6478,944.1862,771.8646,-136.6381,0.0004,179.9993,5.5757,-2.6083,1.1136,0.1073,0.7151,0.1431,
0.672,339.6485,944.1868,771.8669,-136.8759,0.0006,179.9993,5.5728,-2.5288,1.5377,0.1066,0.7291,0.1432,
0.684,339.6494,944.1877,771.8669,-137.1167,0.0006,179.9993,5.6184,-2.4157,1.4181,0.0811,0.7384,0.1469,
0.696,339.6495,944.1867,771.8672,-137.3545,0.0006,179.9993,5.9371,-2.3908,1.9979,0.0852,0.7403,0.1371,
0.708,339.6503,944.1873,771.8695,-137.5922,0.0007,179.9992,5.8625,-2.2338,2.2204,0.0842,0.7593,0.1465,
0.72,339.6477,944.1876,771.8676,-137.8266,0.0006,179.9993,6.102,-2.3261,2.3779,0.0811,0.7507,0.1366,
0.732,339.6509,944.1859,771.8656,-138.0718,0.0004,179.9994,6.128,-2.3079,2.2453,0.0693,0.7806,0.1396,
0.744,339.6487,944.1877,771.8679,-138.3125,0.0006,179.9993,6.271,-2.3461,2.791,0.0878,0.7781,0.1364,
0.756,339.6489,944.1867,771.8682,-138.5524,0.0006,179.9993,6.3478,-2.0722,2.7124,0.0701,0.7934,0.1417,
0.768,339.65,944.1879,771.8686,-138.7838,0.0009,179.9991,6.3698,-2.3944,3.3319,0.0987,0.8138,0.1382,
0.78,339.651,944.1888,771.8686,-139.0173,0.0009,179.9991,6.3088,-2.2015,3.2885,0.0892,0.8175,0.1351,
0.792,339.6483,944.189,771.8689,-139.258,0.0009,179.9991,6.6061,-2.1938,3.6921,0.0826,0.8457,0.1268,
0.804,339.6486,944.1884,771.867,-139.5073,0.0007,179.9992,6.6198,-2.0256,3.4917,0.0713,0.8545,0.1364,
0.816,339.6488,944.1875,771.8673,-139.7514,0.0007,179.9992,6.7751,-2.0232,3.5211,0.08,0.8393,0.1259,
0.828,339.6497,944.1885,771.8673,-139.9933,0.0007,179.9992,6.7901,-2.0161,3.653,0.0755,0.8667,0.1352,
0.84,339.6493,944.186,771.8657,-140.2384,0.0006,179.9993,7.1105,-1.8755,3.336,0.0603,0.8536,0.119,
0.852,339.6473,944.1878,771.868,-140.4802,0.0007,179.9992,6.8519,-1.901,3.8608,0.0886,0.8692,0.1341,
0.864,339.6475,944.1869,771.8683,-140.7179,0.0007,179.9992,7.1133,-1.9646,3.9379,0.08,0.8519,0.1245,
0.876,339.6479,944.1863,771.8664,-140.9598,0.0005,179.9993,7.0798,-1.9593,3.9237,0.0844,0.885,0.1239,
0.888,339.6482,944.1854,771.8667,-141.1944,0.0005,179.9993,7.2265,-1.9054,4.4622,0.0905,0.8999,0.1172,
