time,x,y,z,rotx,roty,rotz,fx,fy,fz,mx,my,mz,
0.0,339.4959,944.1036,771.7618,-130.6146,0.0,179.9995,2.0798,-8.4548,-32.9053,0.9593,0.3987,0.2011,
0.012,339.4924,944.103,771.7599,-130.6154,-0.0002,179.9996,2.1634,-8.5401,-33.0788,0.9642,0.3711,0.1943,
0.024,339.4952,944.1017,771.7622,-130.6156,0.0,179.9995,1.9969,-8.4518,-33.6662,0.9478,0.3797,0.2001,
0.036,339.4946,944.1,771.7602,-130.6177,-0.0002,179.9996,1.9297,-8.488,-33.2784,0.943,0.3477,0.1909,
0.048,339.4945,944.0997,771.7625,-130.6188,0.0,179.9995,1.6705,-8.2777,-33.0027,0.9206,0.3427,0.1941,
0.06,339.4938,944.0978,771.7629,-130.6198,0.0,179.9995,1.9389,-8.289,-33.0971,0.923,0.3413,0.1911,
0.072,339.4931,944.0962,771.7609,-130.622,-0.0002,179.9996,1.7598,-8.2615,-33.2082,0.9088,0.3332,0.1964,
0.084,339.4935,944.0977,771.7651,-130.6367,0.0001,179.9994,1.61,-8.2396,-32.9104,0.9212,0.3064,0.188,
0.096,339.4926,944.0963,771.7632,-130.6716,0.0,179.9995,1.5653,-8.266,-32.872,0.9269,0.3087,0.1861,
0.108,339.4949,944.0956,771.7632,-130.7298,0.0,179.9995,1.4197,-8.1804,-32.8025,0.9116,0.311,0.1695,
0.12,339.4941,944.0962,771.7632,-130.8153,0.0,179.9995,1.0747,-8.1002,-32.2407,0.9114,0.2754,0.1268,
0.132,339.4924,944.0954,771.7612,-130.9325,-0.0002,179.9996,0.8553,-8.0626,-32.2038,0.9151,0.2797,0.1215,
0.144,339.4912,944.0964,771.7612,-131.0645,-0.0002,179.9996,1.0886,-8.003,-32.4684,0.9095,0.2819,0.118,
0.156,339.4896,944.0973,771.7635,-131.2281,0.0,179.9995,0.9779,-7.9701,-32.6478,0.904,0.2916,0.1123,
0.168,339.4901,944.096,771.7616,-131.4183,-0.0002,179.9996,1.0042,-7.8116,-32.0583,0.9028,0.2791,0.1003,
0.18,339.4882,944.0974,771.7616,-131.6147,-0.0002,179.9996,0.5187,-7.9668,-32.0405,0.9226,0.2801,0.1128,
0.192,339.4853,944.0965,771.7639,-131.8311,-0.0004,179.9997,0.9578,-7.7636,-31.495,0.8974,0.271,0.1005,
0.204,339.4855,944.0955,771.7619,-132.0636,-0.0006,179.9997,0.5784,-7.6715,-31.6629,0.9081,0.2687,0.0997,
0.216,339.4831,944.0974,771.7619,-132.318,-0.0006,179.9997,0.6157,-7.6199,-31.4974,0.8981,0.2673,0.093,
0.228,339.4845,944.1005,771.7619,-132.5716,-0.0002,179.9996,0.4344,-7.79,-31.361,0.9398,0.212,0.0907,
0.24,339.4808,944.0985,771.76,-132.8186,-0.0007,179.9998,0.4569,-7.348,-31.0116,0.9152,0.2293,0.0931,
0.252,339.4822,944.1012,771.7623,-133.0627,-0.0002,179.9996,0.5782,-7.457,-31.7054,0.9003,0.234,0.0874,
0.264,339.4823,944.1004,771.7603,-133.3025,-0.0004,179.9997,0.2365,-7.4056,-31.2908,0.8837,0.2125,0.0946,
