time,x,y,z,rotx,roty,rotz,fx,fy,fz,mx,my,mz,
0.0,339.7169,944.5765,777.2801,-89.9981,-0.1502,179.9179,0.1093,-0.2225,0.1598,-0.0021,0.0078,0.0082,
0.012,339.7163,944.5749,777.2782,-89.9981,-0.1504,179.9178,-0.058,-0.01,0.086,-0.0007,0.0136,0.0159,
0.024,339.7163,944.5749,777.2782,-89.9981,-0.1504,179.9178,0.0398,-0.0982,0.2116,-0.002,0.0076,0.0133,
0.036,339.7163,944.5749,777.2782,-89.9981,-0.1504,179.9178,0.0067,-0.1655,0.2062,-0.0073,0.0105,0.009,
0.048,339.7169,944.5765,777.2801,-89.9981,-0.1502,179.9179,0.093,-0.0123,0.2997,0.0005,0.0076,0.0158,
0.06,339.7163,944.5749,777.2782,-89.9981,-0.1504,179.9178,0.0656,-0.1464,0.0412,-0.001,0.0032,0.0135,
0.072,339.7163,944.5749,777.2782,-89.9981,-0.1504,179.9178,-0.0438,-0.0344,-0.0893,-0.0085,0.0093,0.0104,
0.084,339.7163,944.5749,777.2782,-89.9981,-0.1504,179.9178,0.1668,-0.1445,0.374,0.0032,0.0028,0.0081,
0.096,339.7162,944.5746,777.2805,-89.9981,-0.1502,179.9179,-0.037,-0.1664,0.214,-0.0057,0.0085,0.0139,
0.108,339.7169,944.5765,777.2801,-89.9981,-0.1502,179.9179,0.1113,-0.1223,0.1235,-0.0038,0.0009,0.0102,
0.12,339.7163,944.5749,777.2782,-89.9981,-0.1504,179.9178,-0.1049,-0.0947,0.215,-0.0002,0.0118,0.0156,
0.132,339.7169,944.5765,777.2801,-89.9981,-0.1502,179.9179,0.1034,-0.1688,0.1597,-0.0074,0.0078,0.0067,
0.144,339.7163,944.5749,777.2782,-89.9981,-0.1504,179.9178,0.0925,-0.1572,0.2437,0.0046,0.0062,0.0073,
0.156,339.7163,944.5749,777.2782,-89.9981,-0.1504,179.9178,-0.0843,-0.052,0.0482,-0.0042,0.0123,0.0184,
0.168,339.7163,944.5749,777.2782,-89.9981,-0.1504,179.9178,0.061,-0.1816,0.0334,-0.003,0.0008,0.0069,
0.18,339.7163,944.5749,777.2782,-89.9981,-0.1504,179.9178,-0.0608,-0.0488,0.088,-0.0056,0.0062,0.0143,
0.192,339.7163,944.5749,777.2782,-89.9981,-0.1504,179.9178,0.0164,-0.1442,0.0838,-0.001,0.0054,0.0134,
0.204,339.7163,944.5749,777.2782,-89.9981,-0.1504,179.9178,0.0067,-0.1157,-0.0912,-0.0066,0.0089,0.0103,
0.216,339.7163,944.5749,777.2782,-89.9981,-0.1504,179.9178,0.1161,-0.1084,0.1167,0.0052,0.0109,0.01,
0.228,339.7163,944.5749,777.2782,-89.9981,-0.1504,179.9178,0.0373,-0.128,-0.0006,-0.0038,0.0068,0.0144,
0.24,339.7163,944.5749,777.2782,-89.9981,-0.1504,179.9178,0.1262,-0.1207,0.0763,-0.0084,0.0116,0.0093,
0.252,339.7163,944.5749,777.2782,-89.9981,-0.1504,179.9178,0.1602,-0.1627,0.1249,-0.0029,0.0079,0.0142,
0.264,339.7171,944.5772,777.2782,-89.9981,-0.15,179.918,-0.0421,-0.0921,-0.0433,-0.0092,0.006,0.012,
0.276,339.7165,944.5755,777.2762,-89.9981,-0.1502,179.9179,0.1106,-0.1403,0.3322,-0.0027,0.0068,0.0081,
0.288,339.7165,944.5755,777.2762,-89.9981,-0.1502,179.9179,-0.0582,-0.0492,0.0057,-0.0041,0.0053,0.0169,
0.3,339.7165,944.5755,777.2762,-89.9981,-0.1502,179.9179,0.0402,-0.1015,-0.0025,-0.0005,0.0068,0.0136,
0.312,339.7159,944.5739,777.2743,-89.9981,-0.1504,179.9179,0.0595,-0.0935,0.0755,-0.0034,0.0048,0.0069,
0.324,339.7154,944.5722,777.2723,-89.9981,-0.1505,179.9178,-0.0303,-0.0314,0.3012,-0.0011,0.0066,0.0148,
