time,x,y,z,rotx,roty,rotz,fx,fy,fz,mx,my,mz,
0.0,339.4562,944.129,771.7422,-126.811,0.0005,179.9993,3.9827,-7.9242,-27.1991,0.9922,0.5584,0.1921,
0.012,339.4549,944.1254,771.7406,-126.812,0.0003,179.9994,3.9766,-7.9325,-26.9076,1.007,0.5451,0.1851,
0.024,339.4542,944.1234,771.741,-126.8131,0.0003,179.9994,3.4217,-7.6339,-27.3404,0.9715,0.4999,0.1851,
0.036,339.4536,944.1218,771.739,-126.8141,0.0002,179.9994,3.4847,-7.8946,-27.3899,0.9847,0.4904,0.1825,
0.048,339.4523,944.1182,771.7374,-126.8152,0.0,179.9995,3.1154,-7.7275,-27.2626,0.9578,0.4473,0.1898,
0.06,339.4517,944.1165,771.7355,-126.8173,-0.0002,179.9995,3.2661,-7.6943,-27.4493,0.9654,0.4364,0.1788,
0.072,339.451,944.1146,771.7358,-126.8184,-0.0002,179.9995,2.7899,-7.5127,-27.8966,0.9447,0.4132,0.179,
0.084,339.4532,944.1119,771.7339,-126.8206,-0.0003,179.9996,2.8684,-7.5885,-27.6029,0.9481,0.4065,0.1745,
0.096,339.4525,944.11,771.7342,-126.8249,-0.0003,179.9996,2.7595,-7.4266,-28.0177,0.9325,0.3908,0.1748,
0.108,339.4518,944.1085,771.7323,-126.8386,-0.0005,179.9996,2.5523,-7.3199,-28.1665,0.9075,0.356,0.1733,
0.12,339.4508,944.107,771.7303,-126.8734,-0.0007,179.9997,2.6528,-7.609,-27.9717,0.9409,0.3714,0.173,
0.132,339.4497,944.1057,771.7284,-126.9283,-0.0008,179.9997,2.2659,-7.2986,-28.1841,0.9185,0.3469,0.1566,
0.144,339.4488,944.1063,771.7284,-127.0149,-0.0008,179.9997,1.8285,-7.4624,-28.1605,0.944,0.3189,0.1356,
0.156,339.4476,944.1068,771.7306,-127.1321,-0.0007,179.9997,1.9292,-7.2481,-28.0679,0.9017,0.3306,0.135,
0.168,339.4457,944.106,771.7287,-127.2651,-0.0008,179.9997,1.7669,-7.5658,-28.3892,0.9163,0.2845,0.1407,
0.18,339.4441,944.1071,771.7287,-127.4277,-0.0008,179.9997,1.6164,-7.3157,-28.0361,0.8837,0.2789,0.1365,
0.192,339.4446,944.1056,771.7268,-127.6095,-0.001,179.9998,1.5732,-7.6226,-27.6199,0.9098,0.2665,0.1306,
0.204,339.4421,944.1053,771.7248,-127.8048,-0.0012,179.9999,1.5425,-7.3237,-28.4221,0.8838,0.2698,0.1331,
0.216,339.4398,944.1065,771.7271,-128.0254,-0.001,179.9998,1.1611,-7.4571,-28.5978,0.8709,0.2577,0.1199,
0.228,339.4407,944.1076,771.7251,-128.2568,-0.0008,179.9997,0.9839,-7.4238,-27.7161,0.8851,0.2101,0.1251,
0.24,339.4377,944.1076,771.7232,-128.5102,-0.001,179.9998,1.0851,-7.3206,-28.274,0.8713,0.2172,0.1244,
0.252,339.4381,944.1084,771.7232,-128.7659,-0.001,179.9998,0.6871,-7.4872,-27.7002,0.8924,0.181,0.1269,
0.264,339.4351,944.1084,771.7213,-129.0097,-0.0011,179.9999,0.619,-7.1235,-28.1012,0.8449,0.1769,0.1332,
0.276,339.4357,944.109,771.7213,-129.2485,-0.0011,179.9999,0.7331,-7.6482,-28.0034,0.8934,0.1842,0.1271,
0.288,339.4356,944.1077,771.7216,-129.4968,-0.0011,179.9999,0.4369,-7.4626,-27.8885,0.8515,0.1552,0.1269,
0.3,339.4355,944.1068,771.7197,-129.7398,-0.0013,180.0,0.4384,-7.3083,-27.7608,0.8713,0.1399,0.1254,
0.312,339.4361,944.1074,771.7197,-129.9849,-0.0013,180.0,0.518,-7.3767,-28.4956,0.8406,0.1459,0.1174,
0.324,339.4361,944.1065,771.7177,-130.2258,-0.0015,-180.0,0.1429,-7.5377,-27.9436,0.8719,0.1271,0.1113,
0.336,339.4369,944.1074,771.718,-130.4625,-0.0011,179.9999,-0.0936,-7.4583,-27.9639,0.8675,0.1079,0.1183,
0.348,339.4375,944.1081,771.718,-130.7054,-0.0011,179.9999,-0.0074,-7.3684,-28.5978,0.8313,0.0891,0.1124,
0.36,339.4375,944.1072,771.7161,-130.9569,-0.0013,-180.0,-0.0295,-7.3947,-28.0419,0.8518,0.086,0.1148,
0.372,339.4374,944.106,771.7164,-131.1988,-0.0013,-180.0,-0.4327,-7.169,-28.3225,0.8315,0.0635,0.1124,
0.384,339.438,944.1068,771.7164,-131.445,-0.0013,-180.0,-0.4244,-7.4023,-28.0268,0.8361,0.0528,0.1086,
0.396,339.438,944.1058,771.7145,-131.688,-0.0014,-179.9999,-0.4497,-7.0444,-28.3496,0.8287,0.0442,0.1171,
0.408,339.4386,944.1063,771.7168,-131.9289,-0.0013,-180.0,-0.4848,-7.2577,-28.2202,0.8128,0.0222,0.1088,
0.42,339.4395,944.1076,771.7148,-132.1656,-0.0011,180.0,-0.7772,-7.1355,-28.1543,0.8,-0.0032,0.1117,
0.432,339.4401,944.1081,771.7171,-132.4064,-0.0009,179.9999,-0.5417,-7.0902,-28.0537,0.8074,0.0267,0.1037,
0.444,339.4431,944.1061,771.7152,-132.6422,-0.0011,180.0,-0.7973,-7.0764,-27.5938,0.7932,-0.0292,0.1048,
0.456,339.4432,944.1052,771.7132,-132.8852,-0.0013,-179.9999,-0.9349,-6.9765,-27.9224,0.7739,-0.0412,0.1057,
