time,x,y,z,rotx,roty,rotz,fx,fy,fz,mx,my,mz,
0.0,339.0585,943.3928,775.768,-89.9894,0.002,-179.9996,0.0009,-0.1769,0.1709,-0.0044,0.0112,0.0121,
0.012,339.0585,943.3928,775.768,-89.9894,0.002,-179.9996,-0.0771,-0.1237,0.0487,-0.0081,0.0195,0.0172,
0.024,339.0579,943.3911,775.766,-89.9905,0.0018,-179.9996,-0.1638,-0.2161,0.0441,0.0029,0.0157,0.0145,
0.036,339.0585,943.3928,775.768,-89.9905,0.002,-179.9996,-0.0719,-0.1067,0.1786,-0.0064,0.0119,0.0163,
0.048,339.0579,943.3911,775.766,-89.9894,0.0018,-179.9996,0.0408,-0.1406,0.0831,-0.01,0.0173,0.0114,
0.06,339.0579,943.3911,775.766,-89.9905,0.0018,-179.9996,-0.1667,-0.1347,0.1796,-0.0036,0.013,0.017,
0.072,339.0585,943.3928,775.768,-89.9905,0.002,-179.9996,-0.1017,-0.1372,0.0947,-0.0097,0.019,0.0187,
0.084,339.0579,943.3911,775.766,-89.9905,0.0018,-179.9996,-0.1057,-0.1448,0.1329,-0.0128,0.0157,0.0138,
0.096,339.0576,943.3902,775.7702,-89.9905,0.0018,-179.9996,-0.0752,-0.1042,0.0497,-0.0078,0.0145,0.0165,
0.108,339.0576,943.3902,775.7702,-89.9905,0.0018,-179.9996,-0.0203,-0.2044,0.0919,-0.0017,0.0182,0.0195,
0.12,339.0576,943.3902,775.7702,-89.9905,0.0018,-179.9996,-0.1087,-0.1446,0.1339,-0.0157,0.0157,0.0138,
0.132,339.0576,943.3902,775.7702,-89.9905,0.0018,-179.9996,-0.0242,-0.1846,0.0948,-0.0074,0.0131,0.0188,
0.144,339.0576,943.3902,775.7702,-89.9905,0.0018,-179.9996,-0.1483,-0.1354,0.0549,-0.0081,0.0204,0.0212,
0.156,339.0576,943.3902,775.7702,-89.9905,0.0018,-179.9996,-0.0731,-0.2219,0.2542,-0.0048,0.0104,0.0094,
0.168,339.0576,943.3902,775.7702,-89.9905,0.0018,-179.9996,-0.2085,-0.0858,-0.3288,-0.0162,0.0211,0.0202,
0.18,339.0584,943.3925,775.7702,-89.9905,0.0021,-179.9995,-0.0259,-0.1563,0.3045,-0.0086,0.0139,0.0152,
0.192,339.0576,943.3902,775.7702,-89.9905,0.0018,-179.9996,-0.0544,-0.1154,0.0007,-0.008,0.0176,0.0132,
0.204,339.0576,943.3902,775.7702,-89.9905,0.0018,-179.9996,0.0738,-0.2644,0.0406,-0.0026,0.0155,0.0138,
0.216,339.057,943.3886,775.7683,-89.9905,0.0016,-179.9997,-0.1085,-0.1152,-0.1219,-0.0138,0.0182,0.0158,
0.228,339.057,943.3886,775.7683,-89.9905,0.0016,-179.9997,0.1008,-0.197,0.2542,-0.0018,0.0134,0.0128,
0.24,339.057,943.3886,775.7683,-89.9905,0.0016,-179.9997,-0.1988,-0.1379,-0.0294,-0.0095,0.0202,0.0213,
0.252,339.057,943.3886,775.7683,-89.9905,0.0016,-179.9997,0.026,-0.1949,0.3041,-0.0076,0.0058,0.0137,
0.264,339.0564,943.3869,775.7664,-89.9905,0.0014,-179.9997,-0.048,-0.141,0.2188,-0.0054,0.0158,0.0161,
0.276,339.0558,943.3853,775.7644,-89.9905,0.0013,-179.9998,-0.0467,-0.2231,0.136,-0.0048,0.0151,0.0187,
0.288,339.0552,943.3836,775.7625,-89.9894,0.0011,-179.9999,-0.119,-0.1587,0.2658,-0.0054,0.0133,0.0177,
0.3,339.054,943.3803,775.7586,-89.9905,0.0008,-180.0,-0.0887,-0.1502,-0.1186,-0.0188,0.0205,0.0182,
0.312,339.0528,943.3771,775.7547,-89.9905,0.0005,179.9999,-0.1492,-0.1064,0.2211,-0.0078,0.022,0.0177,
0.324,339.0511,943.3721,775.7488,-89.9894,0.0,179.9997,-0.0957,-0.1766,0.0939,-0.0057,0.0115,0.0172,
0.336,339.0507,943.3711,775.7449,-89.9905,0.0,179.9997,-0.0777,-0.1844,-0.037,-0.0088,0.0163,0.0165,
0.348,339.0489,943.3661,775.7391,-89.9905,-0.0005,179.9995,-0.1365,-0.129,0.05,-0.0185,0.0177,0.0147,
0.36,339.0477,943.3628,775.7352,-89.9905,-0.0008,179.9994,-0.0186,-0.1082,0.1728,-0.0005,0.0113,0.0138,
0.372,339.046,943.3582,775.7271,-89.9905,-0.0015,179.9992,-0.0327,-0.1216,-0.1185,-0.0125,0.0199,0.02,
0.384,339.0457,943.3571,775.7232,-89.9905,-0.0015,179.9992,0.0494,-0.2332,0.1738,-0.0066,0.0081,0.0138,
0.396,339.0439,943.3522,775.7173,-89.9905,-0.002,179.999,-0.1334,-0.0693,-0.1186,-0.0147,0.021,0.0183,
0.408,339.0427,943.3489,775.7134,-89.9905,-0.0023,179.9989,0.047,-0.307,0.1278,-0.006,0.0142,0.0137,
0.42,339.0419,943.3465,775.7053,-89.9894,-0.0026,179.9988,-0.2208,-0.0748,0.0957,-0.0072,0.0178,0.0179,
0.432,339.0407,943.3432,775.7014,-89.9905,-0.0029,179.9987,-0.0287,-0.1596,0.2977,-0.0087,0.0139,0.0103,
0.444,339.0397,943.3405,775.6956,-89.9905,-0.0031,179.9986,-0.0813,-0.2053,0.0491,-0.012,0.0197,0.0171,
0.456,339.0411,943.3443,775.6894,-89.9895,-0.0025,179.9988,0.0301,-0.1878,0.3817,-0.0001,0.0116,0.011,
0.468,339.0408,943.3435,775.6832,-89.9895,-0.0026,179.9988,-0.1073,-0.144,-0.2066,-0.0127,0.0175,0.0167,
0.48,339.0407,943.3434,775.6751,-89.9895,-0.0025,179.9988,-0.0819,-0.2717,0.0947,-0.0158,0.0114,0.0163,
0.492,339.0414,943.3452,775.6666,-89.9896,-0.0025,179.9988,-0.0959,-0.2208,0.1786,-0.0047,0.0174,0.0185,
0.504,339.0419,943.3467,775.6604,-89.9896,-0.0022,179.9989,-0.1256,-0.067,0.2177,-0.0074,0.0217,0.0153,
0.516,339.0426,943.3484,775.652,-89.9907,-0.0022,179.9989,-0.073,-0.1585,0.0943,-0.007,0.0137,0.018,
0.528,339.0446,943.3541,775.6454,-89.9896,-0.0016,179.9992,-0.1548,-0.1393,0.0927,-0.0126,0.0196,0.0162,
0.54,339.0438,943.3517,775.6373,-89.9897,-0.0019,179.9991,0.0725,-0.176,0.1641,-0.0016,0.0204,0.0112,
