time,x,y,z,rotx,roty,rotz,fx,fy,fz,mx,my,mz,
0.0,339.5949,944.0705,771.9055,-131.4696,0.0016,179.9989,1.9831,-7.6686,-31.0326,0.817,0.3258,0.1572,
0.012,339.5948,944.0702,771.9078,-131.4706,0.0017,179.9988,1.7953,-7.5216,-30.9254,0.7893,0.3058,0.1584,
0.024,339.594,944.0683,771.9081,-131.4717,0.0017,179.9988,1.7191,-7.4239,-30.7517,0.8056,0.2982,0.1599,
0.036,339.5933,944.0664,771.9085,-131.4727,0.0017,179.9988,1.3553,-7.3287,-31.03,0.7761,0.2779,0.1591,
0.048,339.5919,944.0625,771.9065,-131.4738,0.0012,179.999,1.4965,-7.2968,-30.6062,0.7658,0.2601,0.1499,
0.06,339.5918,944.0622,771.9088,-131.4748,0.0014,179.999,1.3353,-7.0332,-30.7678,0.7499,0.2573,0.1496,
0.072,339.5918,944.0622,771.9088,-131.4769,0.0014,179.999,1.0959,-7.2067,-30.462,0.7661,0.2269,0.1467,
0.084,339.5911,944.0603,771.9092,-131.4812,0.0014,179.999,1.0501,-7.0861,-30.5772,0.7424,0.2246,0.1497,
0.096,339.5896,944.0565,771.9072,-131.4875,0.0008,179.9992,0.9647,-7.0944,-30.6981,0.747,0.203,0.1493,
0.108,339.5893,944.0563,771.9095,-131.5033,0.001,179.9991,0.9222,-7.001,-30.0921,0.7437,0.1889,0.148,
0.12,339.589,944.0566,771.9095,-131.5445,0.001,179.9991,0.7967,-7.0812,-30.3656,0.7488,0.1907,0.1365,
0.132,339.5884,944.057,771.9095,-131.5994,0.001,179.9991,0.8029,-6.8516,-30.1992,0.7292,0.1742,0.1229,
0.144,339.5898,944.055,771.9075,-131.6967,0.0008,179.9992,0.3246,-6.9176,-30.0346,0.738,0.1614,0.1107,
0.156,339.5879,944.0537,771.9076,-131.8223,0.0005,179.9993,0.4405,-6.8257,-29.6513,0.7266,0.1766,0.0803,
0.168,339.5866,944.0547,771.9076,-131.9564,0.0005,179.9993,0.1741,-6.7446,-29.6813,0.7236,0.1704,0.0837,
0.18,339.5851,944.0555,771.9098,-132.1095,0.0006,179.9993,0.3172,-6.5646,-29.3026,0.718,0.1607,0.0754,
0.192,339.5835,944.0569,771.9098,-132.2889,0.0006,179.9993,0.2633,-6.6368,-29.2723,0.744,0.1784,0.0764,
0.204,339.5839,944.0556,771.9079,-132.4865,0.0005,179.9993,0.201,-6.6784,-29.3174,0.7316,0.1724,0.0699,
0.216,339.582,944.0572,771.9079,-132.6966,0.0005,179.9993,0.3495,-6.372,-29.2811,0.7156,0.1844,0.0652,
0.228,339.5797,944.0588,771.9102,-132.9374,0.0006,179.9993,0.167,-6.2584,-28.6514,0.7499,0.1813,0.0592,
0.24,339.5767,944.0587,771.9079,-133.1897,0.0001,179.9995,0.1628,-6.2745,-28.4407,0.7272,0.1971,0.0562,
0.252,339.5766,944.0576,771.9082,-133.4411,0.0001,179.9995,0.2134,-6.1715,-28.0985,0.7657,0.1722,0.057,
0.264,339.5773,944.0585,771.9082,-133.6852,0.0001,179.9995,-0.1902,-6.1184,-28.3713,0.7239,0.1674,0.0616,
0.276,339.5745,944.0587,771.9063,-133.9311,-0.0001,179.9996,0.1783,-6.2088,-28.2642,0.752,0.1584,0.0541,
0.288,339.5781,944.0582,771.9086,-134.1711,0.0001,179.9995,-0.2602,-6.0527,-28.4045,0.7637,0.1466,0.0701,
0.3,339.5782,944.0574,771.9066,-134.411,-0.0001,179.9996,-0.1668,-6.2246,-27.8592,0.7345,0.132,0.053,
0.312,339.579,944.0582,771.9066,-134.6476,-0.0001,179.9996,-0.2164,-5.9174,-28.3777,0.7413,0.1424,0.0522,
