time,x,y,z,rotx,roty,rotz,fx,fy,fz,mx,my,mz,
0.0,339.5662,942.3899,777.2491,-89.9778,-0.3641,179.3574,-0.2625,-0.3057,-0.1606,0.0055,0.0068,0.0221,
0.012,339.5662,942.3899,777.2491,-89.9778,-0.3641,179.3574,-0.1442,-0.3849,0.0807,0.0043,0.0004,0.0102,
0.024,339.5656,942.3882,777.2471,-89.9778,-0.3642,179.3573,-0.2645,-0.257,0.0075,0.0031,0.0033,0.0178,
0.036,339.5656,942.3882,777.2471,-89.9778,-0.3642,179.3573,-0.1148,-0.3961,-0.0868,0.0086,0.001,0.0146,
0.048,339.5662,942.3899,777.2491,-89.9778,-0.3641,179.3574,-0.226,-0.3087,-0.1215,-0.005,0.0055,0.0171,
0.06,339.5662,942.3899,777.2491,-89.9778,-0.3641,179.3574,-0.0706,-0.4204,0.1253,0.0037,0.0013,0.0126,
0.072,339.5655,942.3879,777.2494,-89.9778,-0.3641,179.3574,-0.238,-0.332,-0.1711,0.0081,0.0015,0.0139,
0.084,339.5656,942.3882,777.2471,-89.9778,-0.3642,179.3573,-0.1476,-0.3883,0.0831,-0.0002,-0.0021,0.0103,
0.096,339.5656,942.3882,777.2471,-89.9788,-0.3643,179.3573,-0.048,-0.4086,0.0851,0.0009,-0.0007,0.0136,
0.108,339.5655,942.3879,777.2494,-89.9788,-0.3641,179.3574,-0.2157,-0.2539,-0.0414,0.006,0.0061,0.0154,
0.12,339.5656,942.3882,777.2471,-89.9788,-0.3643,179.3573,-0.1642,-0.3972,0.0386,0.0086,0.0016,0.0119,
0.132,339.5655,942.3879,777.2494,-89.9778,-0.3641,179.3574,-0.2207,-0.2858,-0.1229,-0.0003,0.0029,0.0164,
0.144,339.5655,942.3879,777.2494,-89.9778,-0.3641,179.3574,-0.1159,-0.3226,0.0851,0.005,-0.005,0.0121,
0.156,339.5655,942.3879,777.2494,-89.9788,-0.3641,179.3574,-0.198,-0.3278,-0.0453,0.0006,0.0035,0.0112,
0.168,339.5656,942.3882,777.2471,-89.9778,-0.3642,179.3573,-0.1108,-0.3272,-0.1686,0.0095,-0.0075,0.0149,
0.18,339.5655,942.3879,777.2494,-89.9778,-0.3641,179.3574,-0.3029,-0.2702,-0.123,-0.0075,0.0063,0.0146,
0.192,339.5656,942.3882,777.2471,-89.9788,-0.3643,179.3573,-0.0411,-0.3902,0.1278,0.0056,-0.0067,0.0128,
0.204,339.5656,942.3882,777.2471,-89.9788,-0.3643,179.3573,-0.1478,-0.2989,-0.0434,0.0009,0.0029,0.013,
0.216,339.5655,942.3879,777.2494,-89.9778,-0.3641,179.3574,-0.1445,-0.3877,0.0478,-0.0002,-0.0038,0.0153,
0.228,339.5655,942.3879,777.2494,-89.9788,-0.3641,179.3574,-0.1742,-0.3078,0.0491,-0.0037,0.004,0.017,
0.24,339.5649,942.3863,777.2475,-89.9788,-0.3643,179.3573,-0.1519,-0.3243,-0.2997,-0.0009,0.0055,0.0141,
0.252,339.5657,942.3886,777.2474,-89.9788,-0.3639,179.3575,-0.1444,-0.3547,0.0875,0.0017,0.0004,0.0144,
0.264,339.5657,942.3886,777.2474,-89.9788,-0.3639,179.3575,-0.1975,-0.3573,-0.0865,0.0003,0.0019,0.0121,
0.276,339.5652,942.3872,777.2432,-89.9788,-0.3642,179.3573,-0.1973,-0.4137,0.0797,0.001,0.0011,0.0085,
0.288,339.5652,942.3872,777.2432,-89.9788,-0.3642,179.3573,-0.3124,-0.3525,0.0502,0.002,-0.0044,0.0153,
0.3,339.5646,942.3856,777.2413,-89.9788,-0.3644,179.3573,-0.1665,-0.3153,0.0492,0.0022,-0.0011,0.017,
0.312,339.564,942.3839,777.2393,-89.9788,-0.3646,179.3572,-0.1775,-0.3388,-0.0037,-0.0026,0.0049,0.0103,
0.324,339.5656,942.3815,777.2374,-89.9787,-0.3648,179.3575,-0.1378,-0.3282,-0.1309,0.011,0.002,0.0139,
0.336,339.5658,942.3821,777.2354,-89.9787,-0.3646,179.3576,-0.2436,-0.2974,0.0079,-0.0004,0.0031,0.0178,
0.348,339.5652,942.3805,777.2335,-89.9787,-0.3648,179.3575,-0.1463,-0.384,0.0381,0.0028,0.0013,0.0103,
0.36,339.5649,942.3795,777.2296,-89.9787,-0.3648,179.3575,-0.191,-0.2717,0.1823,-0.0002,-0.001,0.0194,
0.372,339.5638,942.3765,777.2234,-89.9787,-0.3653,179.3573,-0.1368,-0.2462,-0.0399,0.009,0.0002,0.0164,
0.384,339.5626,942.3732,777.2195,-89.9787,-0.3656,179.3572,-0.3204,-0.3123,0.0084,-0.0035,0.004,0.0169,
0.396,339.5622,942.3722,777.2156,-89.9788,-0.3656,179.3572,-0.1137,-0.4035,0.1307,0.0055,-0.0058,0.0144,
0.408,339.562,942.3714,777.2094,-89.9788,-0.3657,179.3572,-0.2771,-0.3629,-0.2992,-0.0027,0.0096,0.0139,
0.42,339.5602,942.3665,777.2036,-89.9788,-0.3662,179.357,-0.1405,-0.4169,0.1685,0.0054,-0.0038,0.0109,
0.432,339.5584,942.3616,777.1978,-89.9788,-0.3667,179.3568,-0.1738,-0.3639,0.0089,-0.0043,0.0024,0.0186,
0.444,339.5575,942.3592,777.1897,-89.9788,-0.367,179.3567,-0.1517,-0.4101,0.1223,-0.002,0.0022,0.0085,
0.456,339.5574,942.3588,777.1812,-89.9788,-0.3673,179.3566,-0.1968,-0.3891,0.0022,-0.0016,-0.0023,0.0129,
0.468,339.5565,942.3564,777.1731,-89.9788,-0.3676,179.3565,-0.1195,-0.3174,-0.0016,0.0036,-0.0008,0.0121,
0.48,339.5549,942.3521,777.1628,-89.9788,-0.3684,179.3562,-0.046,-0.3237,-0.0065,0.0064,0.0034,0.0113,
0.492,339.5548,942.3516,777.1543,-89.9788,-0.3687,179.3561,-0.279,-0.3908,-0.1205,-0.0089,0.0062,0.017,
0.504,339.5546,942.3512,777.1458,-89.9788,-0.369,179.356,-0.1663,-0.3696,-0.005,0.0075,0.0024,0.0111,
0.516,339.5539,942.3491,777.1354,-89.9789,-0.3695,179.3558,-0.2488,-0.2437,-0.0013,-0.0013,0.0056,0.0112,
0.528,339.5537,942.3486,777.127,-89.9789,-0.3698,179.3557,-0.0959,-0.3514,0.1291,0.0016,0.0014,0.0144,
0.54,339.5543,942.3502,777.1208,-89.9789,-0.3695,179.3558,-0.3636,-0.3164,0.0899,0.0025,0.0029,0.0142,
0.552,339.5552,942.3526,777.1103,-89.979,-0.3693,179.3559,-0.0695,-0.4022,-0.0021,0.004,-0.0038,0.0121,
0.564,339.5567,942.3566,777.1018,-89.979,-0.3689,179.3561,-0.3198,-0.2887,-0.1253,-0.0002,0.004,0.0138,
0.576,339.5572,942.3581,777.0956,-89.979,-0.3686,179.3561,-0.1434,-0.4029,-0.0035,0.0026,-0.0104,0.008,
0.588,339.5573,942.3583,777.0852,-89.9791,-0.3687,179.3561,-0.274,-0.3327,-0.212,-0.0008,0.0103,0.0154,
0.6,339.5587,942.362,777.0789,-89.9791,-0.3681,179.3563,-0.0644,-0.3702,0.0794,0.0103,-0.0005,0.0111,
0.612,339.5602,942.3661,777.0704,-89.9792,-0.3677,179.3565,-0.3439,-0.3316,-0.1204,-0.0021,0.0019,0.0162,
0.624,339.561,942.3682,777.0623,-89.9792,-0.3673,179.3566,-0.147,-0.3789,-0.0496,0.0043,0.0055,0.0103,
0.636,339.5616,942.37,777.0538,-89.9792,-0.3672,179.3567,-0.1899,-0.3012,0.132,0.0039,0.0,0.0152,
0.648,339.5622,942.3715,777.0476,-89.9793,-0.367,179.3567,-0.2893,-0.3525,-0.0467,0.0079,0.0072,0.0118,
0.66,339.5636,942.3753,777.0413,-89.9793,-0.3664,179.357,-0.1244,-0.3697,-0.0414,-0.0015,0.0002,0.0138,
0.672,339.5636,942.3755,777.0309,-89.9794,-0.3665,179.3569,-0.268,-0.3144,0.0462,0.0009,0.0026,0.0144,
0.684,339.5642,942.377,777.0247,-89.9794,-0.3663,179.357,-0.1689,-0.2917,0.1228,0.0039,-0.0003,0.0086,
0.696,339.5648,942.3785,777.0185,-89.9794,-0.3661,179.3571,-0.1956,-0.2975,0.051,-0.002,0.0017,0.0178,
0.708,339.5653,942.38,777.0123,-89.9794,-0.3658,179.3572,-0.1143,-0.3685,-0.0408,0.0075,0.0001,0.0162,
0.72,339.5659,942.3815,777.0061,-89.9784,-0.3656,179.3573,-0.0982,-0.2438,0.0825,0.0014,0.0022,0.0112,
0.732,339.565,942.3791,776.998,-89.9795,-0.3659,179.3572,-0.2057,-0.4066,-0.0832,-0.0078,0.0045,0.0137,
0.744,339.5656,942.3806,776.9917,-89.9795,-0.3657,179.3573,-0.2881,-0.3299,0.087,0.0052,0.002,0.0135,
0.756,339.5661,942.3821,776.9855,-89.9796,-0.3654,179.3573,-0.0716,-0.4008,0.1272,0.001,-0.0038,0.0119,
0.768,339.5668,942.3839,776.977,-89.9796,-0.3654,179.3574,-0.1184,-0.4002,-0.05,0.007,0.0002,0.0096,
0.78,339.5665,942.3832,776.9709,-89.9796,-0.3655,179.3573,-0.3164,-0.3711,0.0066,0.0003,0.0016,0.016,
0.792,339.5663,942.3825,776.9647,-89.9796,-0.3656,179.3573,-0.2218,-0.3972,0.0419,-0.0002,0.0022,0.0118,
0.804,339.5668,942.384,776.9585,-89.9796,-0.3654,179.3574,-0.2078,-0.4063,-0.2978,-0.0077,0.0063,0.014,
0.816,339.5666,942.3832,776.9523,-89.9797,-0.3656,179.3573,-0.192,-0.3066,0.3365,0.0037,-0.0017,0.0075,
0.828,339.5671,942.3847,776.9461,-89.9797,-0.3653,179.3574,-0.2388,-0.2426,-0.2885,0.0048,0.0039,0.0216,
0.84,339.5677,942.3862,776.9399,-89.9797,-0.3651,179.3575,-0.0682,-0.3441,0.1229,0.0061,-0.0014,0.0103,
0.852,339.5682,942.3877,776.9337,-89.9798,-0.3649,179.3576,-0.2119,-0.2292,-0.0385,0.0078,0.0035,0.0171,
0.864,339.5688,942.3893,776.9275,-89.9787,-0.3646,179.3576,-0.1431,-0.417,0.0789,0.0054,-0.002,0.0085,
0.876,339.5679,942.3869,776.9193,-89.9798,-0.3649,179.3575,-0.2145,-0.289,-0.1668,0.0056,0.0012,0.0164,
0.888,339.5685,942.3884,776.9131,-89.9788,-0.3647,179.3576,-0.1905,-0.3854,0.1708,0.0043,-0.0007,0.0126,
