time,x,y,z,rotx,roty,rotz,fx,fy,fz,mx,my,mz,
0.0,339.3712,944.0624,771.8776,-128.3317,-0.001,179.9998,3.4459,-8.3034,-25.6948,1.1282,0.7926,0.1283,
0.012,339.3705,944.0605,771.8779,-128.3328,-0.001,179.9998,3.5664,-8.2822,-25.6962,1.1238,0.7786,0.1237,
0.024,339.3704,944.0602,771.8802,-128.3328,-0.0008,179.9998,3.1868,-8.0666,-25.5848,1.1212,0.7608,0.1314,
0.036,339.3727,944.0575,771.8783,-128.334,-0.001,179.9998,3.3336,-8.1954,-25.5559,1.1029,0.7584,0.119,
0.048,339.372,944.0556,771.8786,-128.334,-0.001,179.9998,3.2315,-8.2179,-25.4179,1.1118,0.7345,0.1199,
0.06,339.3749,944.0546,771.8786,-128.3363,-0.001,179.9998,2.9479,-8.0424,-25.3985,1.0921,0.7349,0.1258,
0.072,339.3747,944.0547,771.8786,-128.3511,-0.001,179.9998,3.144,-8.0249,-25.0666,1.0919,0.7257,0.1173,
0.084,339.3738,944.0532,771.8766,-128.3806,-0.0012,179.9999,2.8973,-7.8998,-25.4401,1.088,0.7235,0.1212,
0.096,339.3762,944.0522,771.8789,-128.4252,-0.001,179.9998,3.0171,-8.0139,-25.2428,1.0878,0.713,0.1078,
0.108,339.3755,944.0527,771.8789,-128.4991,-0.001,179.9998,2.5837,-7.7753,-25.383,1.0778,0.7152,0.0914,
0.12,339.3773,944.0525,771.8789,-128.6154,-0.001,179.9998,2.858,-7.8605,-25.1256,1.0764,0.697,0.0898,
0.132,339.3759,944.0534,771.8789,-128.7579,-0.001,179.9998,2.6608,-7.7537,-25.2391,1.0706,0.6966,0.0966,
0.144,339.3765,944.0519,771.877,-128.9281,-0.0012,179.9999,2.8271,-7.7582,-24.8608,1.0628,0.6819,0.0874,
0.156,339.3777,944.0521,771.877,-129.1077,-0.0012,179.9999,2.4782,-7.713,-25.1908,1.055,0.6826,0.091,
0.168,339.3758,944.0535,771.877,-129.3051,-0.0012,179.9999,2.8333,-7.725,-25.2432,1.0468,0.6793,0.0856,
0.18,339.3773,944.056,771.8793,-129.5291,-0.0007,179.9997,2.478,-7.5893,-24.934,1.0476,0.6572,0.0813,
0.192,339.3779,944.0566,771.8793,-129.7647,-0.0007,179.9997,2.5634,-7.6639,-24.6237,1.0301,0.6552,0.086,
0.204,339.3784,944.0574,771.8793,-130.0204,-0.0007,179.9997,2.3116,-7.5683,-25.1271,1.0229,0.6531,0.0884,
0.216,339.3783,944.0564,771.8773,-130.2697,-0.0008,179.9998,2.3672,-7.5544,-24.4716,1.0125,0.6195,0.0865,
0.228,339.376,944.0582,771.8773,-130.5126,-0.0008,179.9998,2.1553,-7.4633,-24.7731,1.0035,0.6328,0.0842,
0.24,339.3766,944.0589,771.8773,-130.7598,-0.0008,179.9998,2.1278,-7.3451,-24.2157,1.0124,0.6018,0.0766,
0.252,339.3765,944.058,771.8754,-131.0123,-0.001,179.9999,2.1802,-7.3718,-24.5886,0.9927,0.6087,0.0846,
0.264,339.377,944.0585,771.8777,-131.2574,-0.0008,179.9998,2.0854,-7.4268,-24.4485,0.9863,0.5897,0.0854,
0.276,339.3776,944.0593,771.8777,-131.5057,-0.0008,179.9998,1.9272,-7.221,-24.5823,0.9786,0.5888,0.0767,
0.288,339.3777,944.0584,771.8757,-131.7487,-0.001,179.9999,2.0379,-7.347,-24.3656,0.9844,0.5734,0.0774,
0.3,339.3783,944.0591,771.8757,-131.9885,-0.001,179.9999,1.8975,-7.1334,-25.0767,0.9412,0.5587,0.0741,
0.312,339.3784,944.0582,771.8738,-132.2304,-0.0012,180.0,1.7804,-7.2175,-24.4435,0.9432,0.55,0.064,
0.324,339.379,944.0587,771.876,-132.4724,-0.001,179.9999,1.4985,-6.8493,-24.1533,0.9139,0.5298,0.071,
0.336,339.3791,944.0577,771.8741,-132.7101,-0.0012,-180.0,1.7713,-7.0614,-24.1555,0.9154,0.5194,0.0711,
0.348,339.3798,944.0585,771.8741,-132.9531,-0.0012,-180.0,1.5998,-6.6184,-24.8594,0.887,0.5099,0.0763,
0.36,339.3827,944.0563,771.8744,-133.1899,-0.0012,-180.0,1.6488,-6.5958,-24.3043,0.8826,0.5032,0.0723,
0.372,339.3837,944.0577,771.8725,-133.4255,-0.001,179.9999,1.5292,-6.3244,-24.2411,0.831,0.493,0.0705,
0.384,339.3821,944.0612,771.8744,-133.6662,-0.0008,179.9999,1.5573,-6.5308,-24.434,0.8403,0.4814,0.0549,
