time,x,y,z,rotx,roty,rotz,fx,fy,fz,mx,my,mz,
0.0,339.3958,944.1267,777.2157,-89.995,0.0938,179.5876,-0.1234,-0.2704,0.2871,0.0049,0.0015,0.0139,
0.012,339.3951,944.1247,777.2161,-89.995,0.0938,179.5876,-0.1571,-0.2277,0.2041,-0.0035,0.0035,0.014,
0.024,339.3951,944.1247,777.2161,-89.996,0.0938,179.5876,-0.0416,-0.1524,0.3729,0.0106,-0.0038,0.014,
0.036,339.3957,944.1264,777.218,-89.996,0.0939,179.5877,-0.1314,-0.1803,-0.0522,0.0001,0.0083,0.0169,
0.048,339.3957,944.1264,777.218,-89.996,0.0939,179.5877,-0.0283,-0.3259,0.2813,0.004,0.0005,0.0106,
0.06,339.3958,944.1267,777.2157,-89.996,0.0938,179.5876,-0.0794,-0.1885,0.0356,-0.0001,0.0009,0.0169,
0.072,339.3957,944.1264,777.218,-89.996,0.0939,179.5877,-0.1264,-0.2735,0.3709,0.0018,-0.0001,0.0113,
0.084,339.3951,944.1247,777.2161,-89.995,0.0938,179.5876,-0.2053,-0.2482,0.1213,-0.0022,0.0083,0.0173,
0.096,339.3957,944.1264,777.218,-89.996,0.0939,179.5877,-0.1651,-0.2429,0.2881,0.0112,0.002,0.0155,
0.108,339.3951,944.1247,777.2161,-89.996,0.0938,179.5876,-0.0776,-0.1808,-0.0109,0.0044,0.0068,0.0169,
0.12,339.3951,944.1247,777.2161,-89.995,0.0938,179.5876,-0.1492,-0.2556,0.2459,0.0036,0.0027,0.0147,
0.132,339.3951,944.1247,777.2161,-89.996,0.0938,179.5876,-0.1006,-0.205,0.3263,0.0041,0.0003,0.0106,
0.144,339.3957,944.1264,777.218,-89.996,0.0939,179.5877,-0.1332,-0.1012,0.204,-0.0035,0.0056,0.0142,
0.156,339.3951,944.1247,777.2161,-89.996,0.0938,179.5876,0.0032,-0.2537,0.4145,0.0078,0.0,0.0146,
0.168,339.3951,944.1247,777.2161,-89.996,0.0938,179.5876,-0.1805,-0.157,0.2021,-0.0011,0.0062,0.0132,
0.18,339.3951,944.1247,777.2161,-89.996,0.0938,179.5876,-0.1489,-0.2564,-0.0166,0.0081,0.0053,0.0126,
0.192,339.3972,944.124,777.2161,-89.9959,0.0936,179.588,-0.0988,-0.1396,0.2511,0.0035,0.0044,0.019,
0.204,339.3972,944.124,777.2161,-89.9959,0.0936,179.588,-0.0285,-0.2193,0.2774,0.0053,0.0004,0.0074,
0.216,339.3951,944.1247,777.2161,-89.996,0.0938,179.5876,0.0384,-0.3029,0.1567,-0.0017,0.0047,0.0141,
0.228,339.3981,944.1262,777.216,-89.9959,0.094,179.5881,-0.1193,-0.212,0.2953,0.0056,0.0014,0.0197,
0.24,339.3981,944.1262,777.216,-89.9959,0.094,179.5881,-0.1434,-0.0947,0.3757,0.007,-0.0002,0.0148,
