time,x,y,z,rotx,roty,rotz,fx,fy,fz,mx,my,mz,
0.0,339.5695,944.2476,772.0616,-131.254,0.0007,179.9992,4.1829,-7.1931,-30.2973,0.8532,0.5935,0.1809,
0.012,339.5689,944.2459,772.0596,-131.254,0.0005,179.9993,4.0274,-7.1554,-30.6783,0.8689,0.5955,0.1863,
0.024,339.5682,944.244,772.06,-131.2551,0.0005,179.9993,4.0591,-7.1989,-30.6315,0.8489,0.5842,0.1823,
0.036,339.5675,944.242,772.0603,-131.2551,0.0005,179.9993,3.9888,-7.0579,-30.4136,0.8478,0.578,0.1814,
0.048,339.5674,944.2418,772.0626,-131.2561,0.0007,179.9992,3.7913,-7.154,-30.3123,0.838,0.5686,0.1862,
0.06,339.5668,944.2401,772.0607,-131.2572,0.0005,179.9993,3.8528,-7.0646,-30.1513,0.8494,0.5569,0.178,
0.072,339.569,944.2371,772.061,-131.2574,0.0005,179.9993,3.4663,-7.0215,-30.8136,0.8225,0.532,0.1777,
0.084,339.5681,944.2346,772.0633,-131.2595,0.0003,179.9994,3.7555,-7.1064,-30.4456,0.8447,0.5338,0.1738,
0.096,339.5673,944.2331,772.0613,-131.2732,0.0002,179.9994,3.6227,-6.9927,-30.781,0.8345,0.5319,0.1744,
0.108,339.5671,944.2333,772.0613,-131.3006,0.0002,179.9994,3.7757,-6.9918,-30.0572,0.8356,0.5257,0.1711,
0.12,339.5659,944.2317,772.0617,-131.3545,0.0002,179.9994,3.348,-6.7964,-29.9548,0.8148,0.5085,0.168,
0.132,339.5652,944.2323,772.0617,-131.4305,0.0002,179.9994,3.2775,-6.929,-29.7915,0.8324,0.5004,0.1318,
0.144,339.5635,944.2311,772.062,-131.5382,0.0002,179.9994,3.1977,-6.7596,-30.3912,0.8523,0.5299,0.1115,
0.156,339.562,944.2319,772.0643,-131.6807,0.0003,179.9994,3.1811,-6.5609,-29.7084,0.8307,0.5161,0.0995,
0.168,339.5599,944.2315,772.0623,-131.8496,0.0002,179.9994,3.1196,-6.8056,-29.5628,0.853,0.5316,0.0902,
0.18,339.5582,944.2328,772.0623,-132.028,0.0002,179.9994,3.054,-6.6691,-29.8181,0.8637,0.5423,0.0954,
0.192,339.5557,944.2323,772.0627,-132.2255,0.0002,179.9995,2.9174,-6.5091,-29.4379,0.8449,0.5183,0.0781,
0.204,339.5566,944.2329,772.0627,-132.4463,0.0002,179.9995,2.9471,-6.4401,-29.2392,0.8545,0.5212,0.0695,
0.216,339.5537,944.2328,772.063,-132.6785,0.0002,179.9995,2.8797,-6.4012,-28.9013,0.8833,0.5279,0.0729,
0.228,339.5514,944.2347,772.063,-132.9372,0.0002,179.9995,2.7867,-6.3873,-29.1613,0.8897,0.5241,0.0699,
0.24,339.5513,944.2336,772.0634,-133.1908,0.0001,179.9995,2.8623,-6.268,-29.1214,0.888,0.5045,0.0621,
0.252,339.5514,944.2328,772.0614,-133.4327,0.0,179.9995,2.534,-6.2746,-28.8026,0.8915,0.4999,0.0714,
0.264,339.5491,944.2344,772.0637,-133.6766,0.0001,179.9995,2.6561,-6.3147,-28.1735,0.9115,0.4884,0.064,
0.276,339.5491,944.2336,772.0617,-133.9259,0.0,179.9995,2.4678,-6.1846,-28.3403,0.8941,0.4812,0.0587,
0.288,339.5463,944.2335,772.0621,-134.1677,0.0,179.9995,2.456,-6.1762,-28.4521,0.8988,0.4738,0.0698,
0.3,339.547,944.2344,772.0621,-134.4075,0.0,179.9995,2.1658,-6.1816,-28.5401,0.9007,0.4613,0.0616,
0.312,339.5471,944.2332,772.0624,-134.6442,0.0,179.9995,1.9378,-6.1805,-28.69,0.9057,0.4448,0.071,
0.324,339.5443,944.2331,772.0628,-134.8806,0.0,179.9996,2.0906,-6.0337,-28.1851,0.8877,0.44,0.06,
0.336,339.5479,944.233,772.0628,-135.1302,0.0,179.9996,1.8427,-6.2908,-28.6511,0.906,0.4301,0.0636,
0.348,339.5479,944.232,772.0631,-135.3795,0.0,179.9996,1.844,-6.2628,-28.2228,0.9004,0.4115,0.0567,
0.36,339.5481,944.2313,772.0611,-135.6235,-0.0002,179.9996,1.4295,-6.0721,-28.5058,0.8975,0.4094,0.0621,
0.372,339.5487,944.2319,772.0634,-135.8676,0.0,179.9996,1.7478,-6.0304,-28.0344,0.8885,0.3836,0.0564,
0.384,339.5517,944.2298,772.0638,-136.1118,0.0,179.9996,1.3996,-6.0339,-28.2264,0.8772,0.3843,0.0664,
0.396,339.5519,944.2291,772.0618,-136.3506,-0.0002,179.9997,1.5223,-6.0437,-27.9783,0.8919,0.3427,0.0527,
0.408,339.5526,944.2297,772.0641,-136.5946,0.0,179.9996,1.3004,-5.8981,-28.3249,0.8551,0.3667,0.0455,
0.42,339.5529,944.2289,772.0622,-136.8303,-0.0002,179.9997,1.4814,-5.9463,-28.3195,0.8797,0.3472,0.0516,
0.432,339.5531,944.2279,772.0625,-137.069,-0.0002,179.9997,1.1802,-5.8097,-27.7351,0.855,0.3267,0.0562,
0.444,339.5538,944.2286,772.0648,-137.311,0.0,179.9996,1.3401,-5.4746,-27.4419,0.8439,0.3208,0.0474,
0.456,339.5541,944.2278,772.0628,-137.5476,-0.0002,179.9997,1.3434,-5.6485,-27.8563,0.8225,0.3219,0.0545,
