time,x,y,z,rotx,roty,rotz,fx,fy,fz,mx,my,mz,
0.0,339.6476,944.0107,771.9086,-129.9195,-0.0006,179.9997,1.0509,-10.1575,-34.0202,1.185,0.3494,0.1969,
0.012,339.6496,944.0071,771.9109,-129.9207,-0.0008,179.9998,0.9425,-9.9825,-34.1758,1.1485,0.3486,0.1984,
0.024,339.6467,944.0081,771.9109,-129.9205,-0.0008,179.9998,0.9957,-10.0054,-33.9674,1.1496,0.3337,0.1909,
0.036,339.6495,944.0071,771.9109,-129.9217,-0.0008,179.9998,0.7576,-9.9628,-34.3399,1.1566,0.3466,0.2026,
0.048,339.6495,944.0071,771.9109,-129.9228,-0.0008,179.9998,0.8894,-10.0296,-34.1419,1.166,0.3309,0.1901,
0.06,339.6494,944.0069,771.9131,-129.926,-0.0006,179.9997,0.9817,-9.9268,-34.3523,1.1432,0.3514,0.1945,
0.072,339.6487,944.0053,771.9112,-129.9376,-0.0008,179.9998,0.9503,-9.9129,-33.7043,1.1464,0.3214,0.19,
0.084,339.6484,944.0055,771.9112,-129.9661,-0.0008,179.9998,0.6694,-9.9186,-33.6098,1.1542,0.3205,0.1946,
0.096,339.6479,944.0055,771.9135,-130.0115,-0.0006,179.9997,0.8359,-10.0805,-33.8943,1.1609,0.319,0.1783,
0.108,339.6493,944.0027,771.9135,-130.0792,-0.001,179.9999,0.7548,-9.801,-33.632,1.1494,0.3143,0.1759,
0.12,339.6482,944.0035,771.9135,-130.1943,-0.001,179.9999,0.3322,-9.9335,-33.2156,1.1827,0.2835,0.161,
0.132,339.6467,944.0047,771.9135,-130.3527,-0.001,179.9999,-0.287,-10.1064,-33.0317,1.21,0.2601,0.1628,
0.144,339.6451,944.0056,771.9158,-130.5184,-0.0008,179.9998,0.2786,-9.7213,-33.199,1.1687,0.298,0.1411,
0.156,339.6463,944.0058,771.9158,-130.697,-0.0008,179.9998,-0.4231,-9.8977,-32.9234,1.2066,0.2715,0.1477,
0.168,339.6443,944.0073,771.9158,-130.906,-0.0008,179.9998,-0.2475,-9.6505,-32.5599,1.1942,0.2739,0.1302,
0.18,339.6451,944.0076,771.918,-131.1248,-0.0007,179.9998,-0.1166,-9.8468,-31.9826,1.251,0.2762,0.1289,
0.192,339.6423,944.0077,771.9161,-131.3633,-0.0008,179.9998,-0.0203,-9.5581,-31.9635,1.1589,0.2992,0.1294,
0.204,339.6418,944.006,771.9184,-131.6201,-0.001,179.9999,-0.1033,-9.4267,-32.2971,1.2127,0.3164,0.1194,
0.216,339.6424,944.0068,771.9184,-131.8757,-0.001,179.9999,-0.2116,-9.5577,-31.7326,1.2337,0.2817,0.1188,
0.228,339.6429,944.0073,771.9207,-132.1208,-0.0009,179.9999,-0.5299,-9.3298,-31.1762,1.2143,0.3092,0.1169,
0.24,339.6464,944.007,771.9207,-132.3661,-0.0009,179.9999,-0.4871,-9.1342,-31.2233,1.2077,0.2966,0.1083,
0.252,339.647,944.0075,771.9229,-132.607,-0.0007,179.9998,0.0365,-8.8012,-30.9562,1.1661,0.2946,0.1107,
0.264,339.6471,944.0066,771.921,-132.85,-0.0009,179.9999,-0.3,-9.1705,-30.9261,1.2203,0.2936,0.1105,
0.276,339.6485,944.0094,771.9233,-133.092,-0.0003,179.9997,-0.0806,-8.943,-30.5745,1.1914,0.2912,0.1115,
0.288,339.6484,944.0079,771.9233,-133.3286,-0.0007,179.9998,0.0094,-9.0087,-31.0882,1.21,0.2931,0.1179,
0.3,339.6492,944.0087,771.9233,-133.5663,-0.0007,179.9998,0.2121,-9.0673,-30.2005,1.1923,0.2929,0.1076,
0.312,339.6498,944.0093,771.9256,-133.8135,-0.0005,179.9998,-0.4123,-8.8411,-29.7488,1.2109,0.2764,0.1153,
0.324,339.6506,944.0104,771.9259,-134.0544,-0.0002,179.9996,-0.2701,-8.8729,-29.4485,1.2028,0.2688,0.1134,
0.336,339.6513,944.0112,771.9259,-134.2943,-0.0002,179.9996,-0.3462,-8.6718,-30.0017,1.1831,0.2803,0.1135,
0.348,339.6521,944.012,771.9259,-134.5299,-0.0002,179.9996,-0.0019,-8.8035,-30.1856,1.1899,0.2799,0.1105,
0.36,339.6558,944.0115,771.9282,-134.7646,0.0,179.9996,-0.2907,-8.4151,-29.8233,1.1623,0.2757,0.1122,
0.372,339.6565,944.0123,771.9282,-135.0044,0.0,179.9996,-0.202,-8.5751,-28.9351,1.1719,0.2647,0.1042,
0.384,339.6565,944.0113,771.9285,-135.2538,0.0,179.9996,-0.3522,-8.3066,-28.9198,1.1426,0.2709,0.1078,
0.396,339.6572,944.0119,771.9308,-135.4989,0.0001,179.9995,-0.1014,-8.0981,-28.7143,1.1477,0.2609,0.1015,
0.408,339.6579,944.0128,771.9308,-135.7429,0.0001,179.9995,-0.1866,-8.2515,-29.0914,1.1401,0.2773,0.1107,
0.42,339.658,944.0118,771.9311,-135.9838,0.0001,179.9995,-0.1555,-8.5319,-28.7177,1.1649,0.2547,0.1026,
0.432,339.6588,944.0127,771.9311,-136.2268,0.0001,179.9995,-0.3564,-8.0419,-28.7805,1.1324,0.2629,0.1098,
0.444,339.6532,944.0137,771.9315,-136.4652,0.0001,179.9995,-0.0268,-8.2447,-28.3098,1.1174,0.2624,0.1109,
0.456,339.6598,944.0126,771.9315,-136.7065,0.0001,179.9995,-0.1566,-8.0125,-27.9289,1.1308,0.256,0.1056,
0.468,339.6599,944.0115,771.9318,-136.9421,0.0001,179.9995,-0.3059,-8.0343,-27.7885,1.1039,0.2677,0.1102,
0.48,339.6608,944.0125,771.9318,-137.1851,0.0001,179.9995,-0.1383,-7.9782,-28.31,1.1015,0.2456,0.0999,
0.492,339.6609,944.0114,771.9321,-137.4238,0.0001,179.9995,-0.1872,-7.7731,-28.3856,1.0802,0.2626,0.1059,
0.504,339.6612,944.0107,771.9302,-137.6605,0.0,179.9996,-0.1469,-7.7807,-27.7703,1.08,0.2401,0.1112,
