time,x,y,z,rotx,roty,rotz,fx,fy,fz,mx,my,mz,
0.0,339.4903,943.9816,771.3186,-125.3104,0.0007,179.9992,1.216,-7.1026,-19.2641,0.9713,0.5782,0.1188,
0.012,339.4891,943.9783,771.3147,-125.3114,0.0004,179.9993,1.3196,-6.9224,-19.0545,0.9509,0.5623,0.1068,
0.024,339.4913,943.9753,771.315,-125.3116,0.0004,179.9993,1.0498,-6.8442,-18.9103,0.9419,0.5527,0.11,
0.036,339.4906,943.9734,771.3154,-125.3127,0.0004,179.9993,1.0309,-6.7651,-19.0757,0.94,0.526,0.1058,
0.048,339.4906,943.9734,771.3154,-125.3127,0.0004,179.9993,0.7237,-6.7079,-19.0164,0.9189,0.5134,0.106,
0.06,339.4928,943.9704,771.3157,-125.3139,0.0004,179.9993,0.6607,-6.753,-18.7556,0.9244,0.5092,0.108,
0.072,339.4922,943.9687,771.3138,-125.3139,0.0002,179.9994,0.6571,-6.6367,-18.9639,0.914,0.4805,0.1016,
0.084,339.4915,943.9668,771.3141,-125.316,0.0002,179.9994,0.4132,-6.5659,-18.3938,0.9048,0.4721,0.1033,
0.096,339.4942,943.9659,771.3141,-125.332,0.0002,179.9994,0.5732,-6.4962,-18.5645,0.895,0.471,0.103,
0.108,339.4934,943.9644,771.3122,-125.3584,0.0001,179.9994,0.3155,-6.6532,-18.7409,0.9054,0.4576,0.0956,
0.12,339.4929,943.9647,771.3122,-125.4091,0.0,179.9994,0.2296,-6.2325,-18.9048,0.869,0.4511,0.0884,
0.132,339.4943,943.9622,771.3125,-125.4811,0.0,179.9994,0.3102,-6.4542,-19.0179,0.9049,0.4374,0.0742,
0.144,339.4932,943.9629,771.3125,-125.5961,0.0,179.9994,0.2199,-6.3462,-18.8833,0.8645,0.438,0.0685,
0.156,339.4918,943.9638,771.3125,-125.7355,0.0,179.9994,0.0077,-6.4991,-19.133,0.8676,0.4232,0.0688,
0.168,339.4926,943.9621,771.3105,-125.8898,-0.0001,179.9995,-0.0071,-6.4522,-18.6052,0.8876,0.4107,0.079,
0.18,339.4936,943.9622,771.3105,-126.0747,-0.0001,179.9995,-0.157,-6.4705,-18.6649,0.8666,0.4006,0.0576,
0.192,339.4916,943.9632,771.3128,-126.2711,0.0,179.9994,-0.2568,-6.4148,-18.4394,0.8794,0.39,0.064,
0.204,339.4916,943.9619,771.3109,-126.4962,-0.0001,179.9995,-0.3944,-6.2218,-18.5177,0.8626,0.3854,0.062,
0.216,339.4892,943.9635,771.3109,-126.7369,-0.0001,179.9995,-0.4494,-6.3287,-18.2145,0.8539,0.3852,0.0623,
0.228,339.4919,943.9614,771.3089,-126.9938,-0.0003,179.9996,-0.3482,-6.1102,-18.0406,0.8505,0.3652,0.0578,
0.24,339.4893,943.9632,771.3089,-127.2535,-0.0003,179.9996,-0.7573,-6.2234,-18.244,0.8737,0.3519,0.0627,
0.252,339.4898,943.9638,771.3089,-127.5039,-0.0003,179.9996,-0.6796,-6.2149,-18.4797,0.8291,0.3608,0.0723,
0.264,339.4897,943.9627,771.307,-127.7448,-0.0005,179.9996,-0.43,-6.4216,-18.4064,0.8546,0.339,0.0666,
0.276,339.4901,943.963,771.3093,-127.9909,-0.0003,179.9996,-0.9039,-5.8346,-18.3873,0.8177,0.3384,0.0639,
0.288,339.4901,943.9619,771.3073,-128.2307,-0.0005,179.9996,-0.7329,-6.1268,-18.1487,0.8212,0.3343,0.0534,
0.3,339.4906,943.9626,771.3073,-128.4727,-0.0005,179.9996,-0.7526,-5.7835,-18.48,0.8002,0.3281,0.0537,
0.312,339.4906,943.9615,771.3054,-128.7146,-0.0006,179.9997,-0.7429,-5.7444,-18.3079,0.8051,0.317,0.052,
0.324,339.4883,943.9632,771.3054,-128.9543,-0.0006,179.9997,-0.9049,-5.6292,-18.4201,0.7874,0.3212,0.0588,
0.336,339.4911,943.9608,771.3057,-129.1922,-0.0006,179.9997,-0.5307,-5.8061,-18.2637,0.7727,0.3086,0.0465,
0.348,339.4925,943.9637,771.3057,-129.4373,-0.0003,179.9996,-0.8074,-5.5782,-18.726,0.7671,0.3133,0.0489,
0.36,339.4925,943.9627,771.3038,-129.6782,-0.0005,179.9997,-0.5879,-5.5413,-18.5531,0.7627,0.3047,0.049,
0.372,339.4931,943.9634,771.3038,-129.9201,-0.0005,179.9997,-0.8371,-5.5542,-18.7501,0.7288,0.2915,0.0479,
0.384,339.4959,943.961,771.3041,-130.1591,-0.0005,179.9997,-0.6661,-5.2054,-18.4523,0.7237,0.2755,0.0409,
0.396,339.4966,943.9617,771.3041,-130.3947,-0.0005,179.9997,-0.6133,-5.0589,-18.5646,0.6987,0.2695,0.0457,
0.408,339.4966,943.9607,771.3022,-130.6324,-0.0006,179.9997,-0.7449,-5.197,-18.4406,0.6897,0.2636,0.0379,
0.42,339.4972,943.9614,771.3022,-130.8807,-0.0006,179.9997,-0.6451,-4.9091,-18.4788,0.6677,0.2627,0.036,
0.432,339.4971,943.9602,771.3025,-131.1258,-0.0006,179.9997,-0.8667,-4.947,-19.0721,0.6663,0.2546,0.036,
0.444,339.4977,943.9609,771.3025,-131.3677,-0.0006,179.9998,-0.6574,-4.9648,-18.6915,0.6537,0.247,0.03,
0.456,339.4978,943.96,771.3006,-131.6107,-0.0008,179.9998,-0.7581,-4.7791,-18.6682,0.6175,0.2326,0.0331,
0.468,339.4983,943.9605,771.3028,-131.8527,-0.0006,179.9998,-0.6464,-4.4751,-18.4643,0.6328,0.2342,0.029,
0.48,339.4984,943.9595,771.3009,-132.0925,-0.0008,179.9998,-0.9271,-4.437,-18.6057,0.5847,0.2078,0.0298,
0.492,339.4991,943.9603,771.3009,-132.3355,-0.0008,179.9998,-0.7979,-4.5193,-18.53,0.5954,0.2149,0.0286,
0.504,339.4991,943.9591,771.3012,-132.5732,-0.0008,179.9999,-0.9271,-3.9619,-18.7269,0.5607,0.207,0.0274,
0.516,339.4998,943.9599,771.3012,-132.813,-0.0008,179.9999,-0.7219,-4.0233,-18.4712,0.5417,0.1894,0.02,
0.528,339.4998,943.9587,771.3016,-133.0539,-0.0008,179.9999,-0.7386,-3.807,-18.3796,0.5235,0.1875,0.0186,
0.54,339.4988,943.9638,771.3055,-133.2893,-0.0005,179.9997,-0.6989,-3.7848,-18.1564,0.5088,0.1801,0.0203,
0.552,339.5006,943.9583,771.3019,-133.5262,-0.0008,179.9999,-0.7851,-3.732,-18.3189,0.4932,0.1718,0.0199,
0.564,339.5007,943.9574,771.3,-133.7692,-0.001,180.0,-0.7475,-3.4993,-18.5322,0.4826,0.1651,0.0157,
0.576,339.4984,943.959,771.3022,-134.0099,-0.0008,179.9999,-0.8449,-3.6722,-18.6637,0.4807,0.1464,0.0077,
0.588,339.4986,943.9582,771.3003,-134.2455,-0.001,180.0,-0.8509,-3.2927,-17.8705,0.4361,0.1278,0.0068,
0.6,339.4987,943.957,771.3006,-134.479,-0.001,180.0,-0.8279,-3.4712,-18.008,0.4593,0.1205,0.0043,
0.612,339.4995,943.9578,771.3006,-134.7157,-0.001,180.0,-1.0952,-3.1951,-18.5048,0.4139,0.1205,0.0029,
0.624,339.5002,943.9583,771.3029,-134.9534,-0.0008,179.9999,-0.8714,-3.3233,-18.1579,0.4105,0.1087,0.0051,
0.636,339.5003,943.9576,771.301,-135.2006,-0.001,180.0,-1.1567,-2.9307,-18.1428,0.3875,0.0937,0.0016,
0.648,339.5004,943.9566,771.3013,-135.4468,-0.001,-180.0,-0.9472,-2.9531,-18.394,0.3989,0.0914,0.0104,
0.66,339.5011,943.9575,771.3013,-135.6887,-0.001,-180.0,-1.0938,-2.7529,-18.3458,0.3508,0.0842,-0.0007,
0.672,339.4993,943.96,771.2994,-135.9294,-0.0008,179.9999,-1.1904,-2.8139,-17.8779,0.3696,0.0711,-0.0039,
0.684,339.4993,943.959,771.2997,-136.1724,-0.0008,179.9999,-1.3124,-2.55,-18.2814,0.3404,0.0654,0.0038,
0.696,339.5001,943.9596,771.302,-136.4112,-0.0006,179.9999,-1.0779,-2.5595,-17.8591,0.3279,0.0541,-0.0038,
0.708,339.5003,943.9588,771.3,-136.6531,-0.0008,179.9999,-1.3299,-2.2947,-17.9696,0.2913,0.0439,-0.0056,
0.72,339.5011,943.9594,771.3023,-136.8866,-0.0006,179.9999,-1.0139,-2.2613,-17.6369,0.2881,0.0333,-0.0131,
0.732,339.5012,943.9584,771.3027,-137.1275,-0.0006,179.9999,-1.4102,-2.2027,-17.7435,0.2747,0.0227,-0.0079,
0.744,339.4991,943.9604,771.3027,-137.3693,-0.0006,179.9999,-1.0331,-1.9482,-17.6589,0.2369,0.0135,-0.0162,
0.756,339.4993,943.9594,771.303,-137.607,-0.0006,179.9999,-1.3015,-1.9951,-17.9955,0.2383,0.0159,-0.0135,
0.768,339.4997,943.9586,771.301,-137.8394,-0.0008,180.0,-1.2528,-1.8577,-17.7737,0.2295,-0.0042,-0.0157,
0.78,339.5004,943.9593,771.3033,-138.0835,-0.0006,179.9999,-1.1533,-1.5747,-17.9421,0.188,0.0024,-0.0207,
0.792,339.5007,943.9586,771.3014,-138.3254,-0.0008,180.0,-1.1219,-1.7032,-17.2092,0.2058,-0.0172,-0.0183,
0.804,339.5009,943.9577,771.3017,-138.5653,-0.0008,180.0,-1.0253,-1.3845,-17.3854,0.1662,-0.0031,-0.0268,
