time,x,y,z,rotx,roty,rotz,fx,fy,fz,mx,my,mz,
0.0,338.1338,942.9204,777.2809,-89.9972,-0.191,179.6229,-0.0797,-0.1895,0.0385,-0.0061,0.0293,0.0163,
0.012,338.1338,942.9204,777.2809,-89.9972,-0.191,179.6229,0.0503,-0.2725,0.1526,0.0031,0.0204,0.0071,
0.024,338.1338,942.9204,777.2809,-89.9972,-0.191,179.6229,-0.076,-0.0916,0.1136,-0.0005,0.025,0.0081,
0.036,338.1338,942.9204,777.2809,-89.9972,-0.191,179.6229,-0.0572,-0.2657,-0.0612,-0.0026,0.0284,0.0073,
0.048,338.1338,942.9204,777.2809,-89.9972,-0.191,179.6229,-0.1667,-0.1544,0.1603,0.0034,0.0203,0.0096,
0.06,338.1338,942.9204,777.2809,-89.9972,-0.191,179.6229,0.0683,-0.1934,-0.0564,-0.0019,0.0268,0.0116,
0.072,338.1338,942.9204,777.2809,-89.9972,-0.191,179.6229,-0.01,-0.3199,0.0274,-0.0063,0.0262,0.0088,
0.084,338.1338,942.9204,777.2809,-89.9972,-0.191,179.6229,-0.0317,-0.2304,-0.2269,-0.0036,0.0239,0.0101,
0.096,338.1338,942.9204,777.2809,-89.9972,-0.191,179.6229,0.0098,-0.2441,0.1914,0.0124,0.0226,0.0062,
0.108,338.1338,942.9204,777.2809,-89.9983,-0.191,179.6229,-0.1528,-0.1095,-0.0094,-0.005,0.0234,0.0099,
0.12,338.1338,942.9204,777.2809,-89.9972,-0.191,179.6229,-0.0186,-0.1807,0.3274,0.0043,0.0177,0.0078,
0.132,338.1344,942.9221,777.2829,-89.9972,-0.1908,179.6229,-0.1193,-0.1466,-0.1391,0.005,0.0257,0.0125,
0.144,338.1338,942.9204,777.2809,-89.9983,-0.191,179.6229,0.0039,-0.2526,0.201,0.0019,0.015,0.0088,
0.156,338.1338,942.9204,777.2809,-89.9972,-0.191,179.6229,-0.0681,-0.0682,0.3738,0.0028,0.0197,0.0095,
0.168,338.1338,942.9204,777.2809,-89.9972,-0.191,179.6229,0.0178,-0.2729,-0.0142,-0.0028,0.0292,0.0114,
0.18,338.1338,942.9204,777.2809,-89.9983,-0.191,179.6229,-0.147,-0.1597,0.2861,0.0003,0.025,0.0085,
0.192,338.1338,942.9204,777.2809,-89.9972,-0.191,179.6229,-0.1219,-0.0116,0.0758,0.0006,0.0237,0.0107,
0.204,338.1338,942.9204,777.2809,-89.9983,-0.191,179.6229,-0.0263,-0.3374,0.0721,-0.0005,0.0231,0.0104,
0.216,338.1367,942.9194,777.2809,-89.9985,-0.191,179.6229,-0.0237,-0.0903,0.1592,0.001,0.0235,0.0106,
0.228,338.1338,942.9204,777.2809,-89.9983,-0.191,179.6229,0.0536,-0.1917,0.1957,0.0056,0.0194,0.0072,
0.24,338.1338,942.9204,777.2809,-89.9983,-0.191,179.6229,-0.0864,-0.2543,-0.1,-0.0084,0.027,0.0082,
0.252,338.1338,942.9204,777.2809,-89.9983,-0.191,179.6229,0.1066,-0.1662,0.2795,0.0088,0.0171,0.0063,
0.264,338.1398,942.919,777.279,-89.9987,-0.1908,179.6229,-0.1721,-0.0076,-0.1742,-0.0007,0.0269,0.016,
0.276,338.134,942.921,777.279,-89.9983,-0.1908,179.6229,0.0485,-0.2777,0.1506,0.0015,0.0179,0.0047,
0.288,338.1334,942.9194,777.277,-89.9983,-0.191,179.6229,-0.1189,-0.0651,0.0768,0.0029,0.0238,0.0123,
0.3,338.1334,942.9194,777.277,-89.9983,-0.191,179.6229,0.0778,-0.235,0.1531,0.005,0.0175,0.0072,
0.312,338.135,942.917,777.2751,-89.9982,-0.1913,179.6232,-0.1061,-0.1914,0.0332,-0.0076,0.0221,0.0098,
0.324,338.1344,942.9154,777.2731,-89.9982,-0.1914,179.6231,0.0312,-0.2066,0.1124,0.0069,0.0189,0.0089,
0.336,338.1325,942.9167,777.2712,-89.9983,-0.1911,179.6228,-0.0381,-0.271,0.0738,-0.0102,0.0306,0.0112,
0.348,338.1319,942.9151,777.2692,-89.9983,-0.1913,179.6228,0.0731,-0.2071,0.1918,0.0023,0.0192,0.0039,
0.36,338.1307,942.9118,777.2653,-89.9983,-0.1916,179.6226,-0.0693,-0.0845,-0.007,0.0041,0.0274,0.0157,
0.372,338.1326,942.9103,777.2592,-89.9982,-0.1919,179.6229,0.023,-0.2652,0.2392,-0.0013,0.0165,0.0054,
0.384,338.1314,942.907,777.2553,-89.9982,-0.1922,179.6228,-0.0808,-0.073,-0.0119,-0.0062,0.02,0.0076,
0.396,338.1296,942.9021,777.2494,-89.9982,-0.1927,179.6227,-0.0218,-0.2049,0.1995,0.0025,0.0203,0.0088,
0.408,338.1271,942.9018,777.2455,-89.9984,-0.1925,179.6223,-0.0672,-0.2046,0.246,0.0041,0.02,0.0111,
0.42,338.1276,942.8964,777.2374,-89.9982,-0.1933,179.6224,-0.0496,-0.1326,0.0308,0.0005,0.0239,0.0107,
0.432,338.1272,942.8954,777.2335,-89.9983,-0.1933,179.6224,0.0008,-0.1867,0.1999,0.0012,0.0225,0.0096,
0.444,338.1255,942.8908,777.2254,-89.9983,-0.194,179.6222,-0.1223,-0.1759,0.1176,0.0001,0.0231,0.0105,
0.456,338.1247,942.8884,777.2173,-89.9983,-0.1942,179.6221,-0.0465,-0.1625,0.1951,0.0046,0.0231,0.0063,
0.468,338.1244,942.8876,777.2111,-89.9983,-0.1944,179.622,-0.0564,-0.2074,-0.1335,-0.0063,0.0275,0.0158,
0.48,338.1237,942.8856,777.2007,-89.9983,-0.1948,179.6219,0.0324,-0.1244,0.2848,0.0064,0.0179,0.0088,
0.492,338.1222,942.8815,777.1906,-89.9983,-0.1953,179.6217,-0.0795,-0.1432,-0.2666,-0.0025,0.0277,0.0127,
