time,x,y,z,rotx,roty,rotz,fx,fy,fz,mx,my,mz,
0.0,340.2081,943.1368,777.2814,-89.9981,-0.1067,179.8656,-0.1372,-0.1411,-0.1493,-0.0108,0.0186,0.0026,
0.012,340.2081,943.1368,777.2814,-89.9992,-0.1067,179.8656,-0.0487,-0.2128,-0.0192,0.0002,0.0126,0.0057,
0.024,340.2081,943.1368,777.2814,-89.9981,-0.1067,179.8656,-0.2018,-0.2184,-0.2678,-0.007,0.012,0.0085,
0.036,340.2081,943.1368,777.2814,-89.9981,-0.1067,179.8656,0.0365,-0.2363,-0.1923,-0.0092,0.015,0.0043,
0.048,340.2081,943.1368,777.2814,-89.9981,-0.1067,179.8656,-0.0753,-0.1987,-0.0169,-0.0026,0.0129,0.0065,
0.06,340.2081,943.1368,777.2814,-89.9981,-0.1067,179.8656,-0.0802,-0.1944,-0.1414,-0.007,0.0155,0.0092,
0.072,340.2109,943.1377,777.2833,-89.998,-0.1066,179.8661,-0.0522,-0.2702,0.0195,-0.0021,0.0119,0.0023,
0.084,340.2103,943.136,777.2814,-89.998,-0.1068,179.866,-0.0863,-0.0577,-0.3087,-0.0127,0.0162,0.0105,
0.096,340.2081,943.1368,777.2814,-89.9981,-0.1067,179.8656,-0.0488,-0.2663,0.1891,0.0009,0.0135,0.002,
0.108,340.2103,943.136,777.2814,-89.998,-0.1068,179.866,-0.1129,-0.2378,-0.1899,-0.012,0.0168,0.0042,
0.12,340.2103,943.136,777.2814,-89.998,-0.1068,179.866,-0.0481,-0.2719,0.1048,0.0009,0.0102,0.0022,
0.132,340.2081,943.1368,777.2814,-89.9981,-0.1067,179.8656,-0.0641,-0.2131,-0.1429,-0.0147,0.0128,0.006,
0.144,340.2161,943.1339,777.2814,-89.9983,-0.1068,179.866,-0.1111,-0.1222,-0.1028,-0.0106,0.0199,0.0058,
0.156,340.2103,943.136,777.2814,-89.998,-0.1068,179.866,0.0231,-0.3367,0.1092,-0.003,0.0094,0.0055,
0.168,340.2103,943.136,777.2814,-89.999,-0.1068,179.866,-0.1267,-0.226,-0.105,-0.0029,0.0153,0.0049,
0.18,340.2132,943.135,777.2814,-89.9982,-0.1068,179.866,-0.0538,-0.2988,-0.0643,-0.0039,0.0112,0.0032,
0.192,340.2103,943.136,777.2814,-89.998,-0.1068,179.866,-0.0826,-0.2174,-0.141,-0.0088,0.018,0.01,
0.204,340.2103,943.136,777.2814,-89.998,-0.1068,179.866,0.0204,-0.173,0.1028,-0.0025,0.0117,0.0007,
0.216,340.2103,943.136,777.2814,-89.998,-0.1068,179.866,-0.131,-0.137,-0.0965,-0.0092,0.0176,0.01,
0.228,340.2111,943.1383,777.2814,-89.998,-0.1064,179.8661,-0.0491,-0.1058,0.0674,-0.0015,0.0108,0.0049,
0.24,340.2111,943.1383,777.2814,-89.998,-0.1064,179.8661,-0.228,-0.1145,-0.2291,-0.0058,0.0188,0.0068,
0.252,340.214,943.1372,777.2814,-89.9982,-0.1064,179.8661,-0.0483,-0.2146,0.2825,-0.0029,0.0092,0.0054,
0.264,340.2105,943.1366,777.2794,-89.9991,-0.1066,179.8661,-0.0995,-0.2417,-0.012,-0.0045,0.0107,0.009,
0.276,340.2134,943.1356,777.2794,-89.9992,-0.1066,179.8661,-0.0076,-0.2381,0.0563,-0.0033,0.0155,-0.0011,
0.288,340.2099,943.135,777.2775,-89.9991,-0.1068,179.866,-0.0576,-0.1554,-0.0107,-0.011,0.0126,0.0092,
0.3,340.2099,943.135,777.2775,-89.998,-0.1068,179.866,-0.1204,-0.0883,0.0243,0.0018,0.015,0.0057,
0.312,340.2099,943.135,777.2775,-89.9991,-0.1068,179.866,0.0161,-0.2777,0.1119,-0.0097,0.0119,0.0064,
0.324,340.2093,943.1334,777.2755,-89.998,-0.1069,179.8659,-0.1581,-0.1505,-0.1401,-0.0108,0.0188,0.0092,
0.336,340.2096,943.134,777.2736,-89.9991,-0.1067,179.866,-0.0252,-0.2865,0.147,-0.0008,0.0091,0.0013,
0.348,340.2096,943.134,777.2736,-89.9991,-0.1067,179.866,-0.0818,-0.1397,-0.311,-0.0078,0.0163,0.0103,
0.36,340.2098,943.1346,777.2716,-89.9991,-0.1065,179.8661,0.0247,-0.282,0.0201,0.0007,0.011,0.004,
0.372,340.2093,943.1332,777.2674,-89.9991,-0.1069,179.866,-0.1251,-0.1225,0.0727,-0.0061,0.0091,0.0066,
0.384,340.2087,943.1316,777.2655,-89.9991,-0.107,179.8659,-0.0129,-0.187,-0.1923,-0.01,0.013,0.0028,
0.396,340.2069,943.1267,777.2596,-89.998,-0.1075,179.8657,-0.0474,-0.2446,-0.2275,-0.0001,0.0094,0.0094,
0.408,340.2072,943.1276,777.2554,-89.9991,-0.1075,179.8657,-0.1834,-0.1421,-0.2311,-0.0092,0.0183,0.0051,
0.42,340.2063,943.1249,777.2469,-89.998,-0.1081,179.8655,0.0181,-0.2257,-0.0193,-0.0061,0.0118,0.005,
0.432,340.206,943.1241,777.2408,-89.9991,-0.1083,179.8655,-0.1253,-0.1834,-0.1035,-0.0038,0.0076,0.0034,
0.444,340.2044,943.1198,777.2304,-89.9991,-0.1091,179.8652,0.0479,-0.2194,0.0171,-0.0001,0.0082,0.0008,
0.456,340.2037,943.1177,777.2199,-89.9991,-0.1096,179.865,-0.084,-0.1154,-0.2718,-0.009,0.0154,0.007,
0.468,340.2029,943.1156,777.2095,-89.9991,-0.11,179.8648,-0.124,-0.1457,0.0631,-0.0004,0.0142,0.0023,
0.48,340.2013,943.111,777.2014,-89.9991,-0.1107,179.8646,-0.0628,-0.1551,-0.018,-0.0126,0.0152,0.0041,
0.492,340.2005,943.1089,777.191,-89.9991,-0.1112,179.8644,-0.0237,-0.1445,0.1517,-0.0006,0.0113,0.0048,
0.504,340.1998,943.1068,777.1806,-89.9992,-0.1116,179.8642,-0.2206,-0.2287,0.0718,-0.0028,0.013,0.0071,
0.516,340.1995,943.1061,777.1744,-89.9981,-0.1118,179.8642,-0.139,-0.1991,0.0227,-0.0145,0.0153,0.0015,
0.528,340.1988,943.104,777.164,-89.9981,-0.1122,179.864,-0.0249,-0.1429,0.0655,-0.0005,0.0131,0.0049,
0.54,340.1979,943.1016,777.1559,-89.9981,-0.1125,179.8639,-0.1796,-0.0598,0.0309,-0.0097,0.0155,0.0074,
0.552,340.1986,943.1034,777.1474,-89.9982,-0.1125,179.8639,-0.0003,-0.2393,0.1062,-0.0003,0.0121,0.0039,
0.564,340.1985,943.1033,777.1393,-89.9992,-0.1124,179.864,-0.089,-0.138,-0.189,-0.0123,0.0188,0.0052,
0.576,340.2001,943.1077,777.1311,-89.9982,-0.1116,179.8643,-0.1683,-0.1508,0.1067,0.0025,0.0114,0.0022,
0.588,340.1993,943.1056,777.1207,-89.9993,-0.1121,179.8641,-0.1344,-0.1644,-0.1415,-0.011,0.0186,0.0083,
0.6,340.2007,943.1093,777.1145,-89.9993,-0.1115,179.8643,-0.0273,-0.2318,0.2743,-0.0032,0.009,-0.0004,
0.612,340.2015,943.1115,777.1064,-89.9994,-0.111,179.8645,-0.0993,-0.1373,0.1139,-0.0048,0.008,0.0057,
0.624,340.2014,943.1113,777.0982,-89.9984,-0.111,179.8645,0.0139,-0.1706,-0.1066,-0.0084,0.0135,0.0035,
0.636,340.202,943.1129,777.092,-89.9984,-0.1108,179.8646,-0.0971,-0.1323,0.0253,-0.0003,0.0122,0.0057,
0.648,340.2012,943.1108,777.0816,-89.9994,-0.1112,179.8644,-0.1043,-0.2107,-0.1376,-0.0086,0.0133,0.0109,
0.66,340.2025,943.1142,777.0777,-89.9984,-0.1105,179.8647,-0.0073,-0.2472,-0.0265,-0.0048,0.0097,-0.0009,
0.672,340.2023,943.1138,777.0692,-89.9995,-0.1108,179.8646,-0.1314,-0.1347,-0.2263,-0.0077,0.0202,0.0101,
0.684,340.2037,943.1176,777.063,-89.9985,-0.1102,179.8648,0.0485,-0.1854,0.1038,0.0003,0.0114,0.0023,
0.696,340.2034,943.1168,777.0569,-89.9996,-0.1103,179.8647,-0.2022,-0.1293,-0.1879,-0.0045,0.0177,0.0059,
0.708,340.2034,943.1167,777.0487,-89.9985,-0.1102,179.8648,-0.0518,-0.2996,-0.0216,-0.0024,0.0103,0.0032,
0.72,340.2039,943.1182,777.0425,-89.9985,-0.11,179.8648,-0.0783,-0.1985,-0.0159,-0.0056,0.0129,0.0066,
0.732,340.2045,943.1197,777.0363,-89.9986,-0.1098,179.8649,-0.0102,-0.2314,-0.1085,-0.0061,0.0189,0.0041,
0.744,340.2044,943.1196,777.0282,-89.9986,-0.1097,179.8649,-0.199,-0.1554,0.0654,-0.0019,0.0176,0.0038,
0.756,340.205,943.1211,777.022,-89.9986,-0.1095,179.865,-0.1272,-0.1694,0.1071,-0.0037,0.016,0.003,
0.768,340.2055,943.1226,777.0158,-89.9997,-0.1093,179.8651,-0.0798,-0.2009,0.0151,-0.0027,0.0146,-0.001,
0.78,340.2069,943.1264,777.0096,-89.9987,-0.1087,179.8653,-0.1365,-0.1102,-0.1861,-0.0119,0.0194,0.0068,
0.792,340.2068,943.1262,777.0015,-89.9987,-0.1086,179.8653,-0.099,-0.1936,0.2801,-0.0041,0.0072,0.0021,
0.804,340.2074,943.1277,776.9953,-89.9987,-0.1084,179.8654,-0.0828,-0.2013,-0.4437,-0.007,0.0139,0.0072,
0.816,340.2079,943.1293,776.9891,-89.9998,-0.1081,179.8655,-0.0043,-0.1395,0.1062,-0.005,0.0069,0.0008,
0.828,340.2077,943.1285,776.9829,-89.9988,-0.1083,179.8655,-0.2084,-0.2119,-0.0097,-0.0145,0.0144,0.0081,
0.84,340.2082,943.13,776.9767,-89.9988,-0.108,179.8655,0.0204,-0.3076,-0.0298,0.0003,0.0145,-0.0002,
0.852,340.2088,943.1315,776.9705,-89.9988,-0.1078,179.8656,-0.1023,-0.042,-0.1429,-0.0036,0.018,0.0085,
0.864,340.2085,943.1308,776.9643,-89.9988,-0.1079,179.8656,-0.0528,-0.2173,0.1426,-0.0015,0.0118,-0.002,
0.876,340.2084,943.1307,776.9562,-89.9989,-0.1079,179.8656,-0.1981,-0.1305,0.0693,-0.0031,0.0151,0.0056,
0.888,340.2096,943.1338,776.952,-89.9989,-0.1075,179.8658,-0.1245,-0.1127,0.1119,-0.003,0.0158,0.0064,
0.9,340.2087,943.1314,776.9438,-89.9989,-0.1078,179.8656,-0.1031,-0.1594,0.0626,-0.0036,0.014,0.0015,
0.912,340.2099,943.1346,776.9396,-89.9989,-0.1074,179.8658,-0.1843,-0.1428,-0.1875,-0.0107,0.0175,0.0051,
0.924,340.2098,943.1345,776.9314,-89.999,-0.1073,179.8658,-0.0541,-0.2147,0.1125,-0.0073,0.0101,0.0056,
0.936,340.2096,943.1337,776.9253,-89.999,-0.1075,179.8658,-0.1591,-0.2053,-0.0601,-0.01,0.0197,0.0056,
0.948,340.2101,943.1352,776.9191,-89.999,-0.1072,179.8658,-0.0495,-0.2135,0.0244,-0.0013,0.0118,0.0057,
0.96,340.2104,943.1361,776.9148,-89.999,-0.1072,179.8659,-0.0741,-0.1406,0.1081,-0.0005,0.0153,0.0047,
0.972,340.211,943.1377,776.9086,-89.999,-0.107,179.8659,0.0233,-0.1826,-0.0623,-0.0025,0.005,0.0035,
0.984,340.2101,943.1353,776.9005,-89.9991,-0.1073,179.8658,-0.1557,-0.1542,-0.1396,-0.0094,0.0163,0.0092,
0.996,340.2113,943.1384,776.8963,-89.9991,-0.1069,179.866,0.0005,-0.2386,0.0627,0.0012,0.0129,0.0039,
1.008,340.211,943.1377,776.8901,-90.0001,-0.107,179.8659,-0.1865,-0.1724,-0.3183,-0.011,0.0176,0.0036,
1.02,340.2114,943.1389,776.8862,-89.9991,-0.1066,179.8661,-0.0806,-0.2283,0.0597,-0.0045,0.0138,-0.0003,
1.032,340.2106,943.1365,776.878,-89.9991,-0.1069,179.866,-0.103,-0.2399,-0.1065,-0.0031,0.015,0.0041,
1.044,340.2104,943.1361,776.8696,-89.9991,-0.1072,179.8659,-0.1021,-0.2387,0.0219,-0.0031,0.015,0.0039,
1.056,340.21,943.135,776.8657,-89.9992,-0.1072,179.8659,0.0203,-0.2657,0.0244,-0.0065,0.0035,0.0033,
1.068,340.2106,943.1365,776.8595,-89.9992,-0.107,179.866,-0.0982,-0.1841,-0.059,-0.0009,0.014,0.0074,
1.08,340.2111,943.1381,776.8533,-89.9992,-0.1067,179.866,-0.0491,-0.1058,0.0674,-0.0015,0.0108,0.0049,
1.092,340.2138,943.1363,776.8471,-89.9994,-0.1069,179.866,-0.1855,-0.302,-0.2335,-0.0097,0.0211,0.0049,
1.104,340.2112,943.1382,776.8429,-89.9992,-0.1068,179.866,0.0272,-0.2285,0.1077,0.0013,0.0092,0.0048,
1.116,340.2146,943.1387,776.8367,-89.9994,-0.1066,179.8661,-0.1344,-0.1403,-0.0941,-0.0137,0.0151,0.01,
1.128,340.2115,943.139,776.8305,-89.9993,-0.1067,179.866,0.0037,-0.1882,0.0177,0.0048,0.0112,0.0024,
1.14,340.2114,943.1389,776.8224,-89.9993,-0.1067,179.8661,-0.2073,-0.1582,-0.1458,-0.0094,0.0169,0.0042,
1.152,340.2155,943.141,776.8181,-89.9995,-0.1063,179.8662,-0.053,-0.3242,0.0651,-0.0042,0.0111,0.0038,
1.164,340.2152,943.1402,776.8119,-89.9995,-0.1064,179.8662,-0.152,-0.1537,-0.1841,-0.0049,0.0171,0.0092,
1.176,340.2157,943.1417,776.8058,-89.9995,-0.1062,179.8662,-0.0728,-0.1961,0.0243,0.0004,0.0146,0.0064,
1.188,340.2148,943.1391,776.7999,-89.9996,-0.1063,179.8662,-0.008,-0.2379,-0.1409,-0.0091,0.0122,0.0093,
1.2,340.2122,943.141,776.7957,-89.9994,-0.1063,179.8662,-0.063,-0.2693,-0.1923,-0.0109,0.0137,0.0026,
1.212,340.2122,943.1409,776.7875,-89.9994,-0.1062,179.8662,-0.0477,-0.2047,0.3217,0.0002,0.0159,0.0052,
1.224,340.2148,943.1391,776.7814,-89.9996,-0.1063,179.8662,-0.1619,-0.1856,-0.3633,-0.0097,0.0182,0.0028,
1.236,340.2145,943.1383,776.7752,-89.9996,-0.1065,179.8661,-0.0577,-0.2188,0.1493,-0.0089,0.0093,0.0006,
1.248,340.2143,943.1376,776.769,-89.9996,-0.1066,179.8661,-0.1779,-0.0584,-0.0563,-0.0067,0.0172,0.0075,
1.26,340.214,943.1369,776.7628,-89.9996,-0.1067,179.866,0.021,-0.2495,0.1043,-0.0019,0.0144,0.003,
1.272,340.2145,943.1384,776.7566,-89.9997,-0.1065,179.8661,-0.2021,-0.1919,-0.0624,-0.0053,0.0127,0.0024,
1.284,340.2143,943.1376,776.7504,-89.9997,-0.1066,179.8661,-0.1021,-0.1313,-0.0164,-0.0047,0.0131,0.0058,
1.296,340.214,943.1369,776.7443,-89.9997,-0.1068,179.866,-0.0291,-0.1474,-0.0605,-0.005,0.0106,0.0051,
1.308,340.2146,943.1384,776.7381,-89.9997,-0.1066,179.8661,-0.1426,-0.2395,0.1102,0.0029,0.0138,0.0062,
1.32,340.2137,943.136,776.7299,-89.9997,-0.1069,179.866,-0.122,-0.1524,0.237,-0.002,0.0083,0.0021,
1.332,340.2134,943.1353,776.7238,-89.9997,-0.107,179.8659,-0.0376,-0.1112,-0.2728,-0.0105,0.0174,0.007,
1.344,340.214,943.1368,776.7176,-89.9998,-0.1068,179.866,0.0483,-0.1887,0.1867,0.0002,0.0097,-0.0002,
1.356,340.2144,943.138,776.7137,-89.9998,-0.1064,179.8662,-0.1362,-0.1125,-0.0563,-0.0134,0.0168,0.0067,
1.368,340.2141,943.1372,776.7075,-89.9998,-0.1065,179.8661,0.0693,-0.2865,-0.2783,-0.0023,0.0089,0.0045,
1.38,340.2141,943.1371,776.6993,-89.9998,-0.1064,179.8661,-0.0971,-0.1925,-0.1854,-0.0009,0.009,0.0077,
1.392,340.2138,943.1364,776.6932,-89.9999,-0.1066,179.8661,0.0205,-0.253,0.1057,-0.0035,0.0118,0.0031,
1.404,340.2144,943.1379,776.687,-89.9999,-0.1063,179.8662,-0.2031,-0.1033,-0.1453,-0.0057,0.0168,0.0051,
1.416,340.2141,943.1371,776.6808,-89.9999,-0.1065,179.8661,-0.0276,-0.2494,0.0703,-0.0048,0.0132,0.0081,
1.428,340.2133,943.1348,776.6727,-89.9999,-0.1068,179.866,-0.056,-0.1781,-0.1453,-0.0054,0.0177,0.0075,
1.44,340.2138,943.1363,776.6665,-89.9999,-0.1065,179.8661,-0.1365,-0.1704,-0.109,-0.0097,0.0178,0.0008,
1.452,340.2135,943.1355,776.6603,-89.9999,-0.1067,179.8661,-0.0968,-0.1948,-0.0556,-0.0025,0.0065,0.0075,
1.464,340.2133,943.1348,776.6541,-90.0,-0.1068,179.866,0.0378,-0.2316,-0.0654,-0.0077,0.0175,0.0041,
1.476,340.2144,943.1379,776.6499,-90.0,-0.1064,179.8662,-0.034,-0.1406,-0.2335,-0.0064,0.0166,0.0053,
1.488,340.2163,943.1364,776.6437,-89.9999,-0.1067,179.8665,-0.0788,-0.089,0.0223,-0.0043,0.0144,0.0033,
1.5,340.216,943.1357,776.6375,-89.9999,-0.1068,179.8664,-0.1215,-0.1494,0.0636,0.001,0.0117,0.0023,
1.512,340.2136,943.1357,776.6313,-90.0,-0.1068,179.866,-0.1596,-0.2093,-0.2306,-0.01,0.0181,0.0059,
1.524,340.2155,943.1342,776.6251,-89.9999,-0.1071,179.8663,-0.1255,-0.2543,-0.0178,-0.0032,0.0136,0.0056,
1.536,340.216,943.1357,776.6189,-89.9999,-0.1068,179.8664,-0.1821,-0.2237,-0.1419,-0.0102,0.0167,0.0074,
1.548,340.2157,943.1347,776.615,-90.0,-0.1068,179.8664,0.0731,-0.1986,0.0588,0.0016,0.012,0.0016,
1.56,340.2162,943.1362,776.6088,-90.0,-0.1066,179.8665,-0.1533,-0.0716,-0.1013,-0.0054,0.0178,0.0067,
1.572,340.2138,943.1362,776.6027,-90.0001,-0.1066,179.8661,-0.0522,-0.2968,0.0205,-0.0024,0.012,0.0031,
1.584,340.2135,943.1355,776.5965,-90.0001,-0.1067,179.866,-0.159,-0.0916,-0.0578,-0.0101,0.0221,0.0074,
1.596,340.2162,943.1362,776.5903,-90.0,-0.1066,179.8665,-0.0464,-0.2172,0.0157,0.0045,0.0118,0.0007,
1.608,340.2151,943.1332,776.5841,-90.0,-0.1071,179.8663,-0.0555,-0.2677,-0.1093,-0.0035,0.0145,0.0024,
1.62,340.2157,943.1347,776.5779,-90.0001,-0.1069,179.8664,0.0226,-0.2539,0.1484,-0.002,0.011,0.003,
1.632,340.2154,943.134,776.5717,-90.0001,-0.107,179.8663,-0.123,-0.1674,-0.0063,-0.0051,0.0134,0.0132,
1.644,340.2158,943.1349,776.5675,-90.0001,-0.107,179.8663,0.0898,-0.1026,0.1066,-0.0077,0.0108,0.0025,
1.656,340.217,943.1361,776.5613,-90.0004,-0.1066,179.8661,-0.0787,-0.203,-0.3584,-0.0041,0.0122,0.0071,
1.668,340.2189,943.1346,776.5551,-90.0003,-0.1069,179.8664,-0.1431,-0.2405,0.0632,0.0044,0.0146,0.0038,
1.68,340.2195,943.1361,776.5489,-90.0003,-0.1067,179.8665,-0.2019,-0.1311,0.1138,-0.0076,0.0142,0.0055,
1.692,340.217,943.1361,776.5428,-90.0005,-0.1067,179.8661,-0.0848,-0.2198,-0.1008,-0.0103,0.0172,0.0074,
1.704,340.2176,943.1376,776.5366,-90.0005,-0.1064,179.8662,-0.149,-0.1601,0.0621,-0.0006,0.0146,0.0014,
1.716,340.2201,943.1378,776.5323,-90.0004,-0.1065,179.8665,-0.0153,-0.1833,-0.1928,-0.0115,0.0155,0.0027,
1.728,340.2171,943.1361,776.5242,-90.0005,-0.1067,179.8661,0.0472,-0.2938,0.1043,-0.001,0.0116,0.003,
1.74,340.2195,943.1363,776.52,-90.0004,-0.1068,179.8664,-0.1061,-0.0996,-0.1856,-0.0073,0.0165,0.0077,
1.752,340.2201,943.1378,776.5138,-90.0004,-0.1066,179.8665,-0.0311,-0.1795,0.1449,-0.0055,0.009,-0.0018,
1.764,340.2197,943.1368,776.5099,-90.0004,-0.1065,179.8665,-0.1065,-0.0701,-0.1444,-0.007,0.0181,0.0068,
1.776,340.2203,943.1383,776.5037,-90.0005,-0.1063,179.8666,-0.102,-0.2108,0.1584,-0.0072,0.0123,0.008,
1.788,340.2207,943.1395,776.4998,-89.9994,-0.1059,179.8667,-0.1084,-0.1561,-0.109,-0.0065,0.0174,0.0017,
1.8,340.2205,943.139,776.4913,-90.0005,-0.1062,179.8666,-0.0727,-0.1986,0.0728,-0.0026,0.0112,0.0089,
1.812,340.2203,943.1383,776.4851,-89.9995,-0.1063,179.8666,-0.0493,-0.1363,-0.0207,-0.0004,0.01,0.0034,
1.824,340.2192,943.1353,776.479,-90.0005,-0.1068,179.8664,-0.1097,-0.1545,-0.1952,-0.0065,0.0192,0.0018,
1.836,340.2203,943.1385,776.4747,-89.9995,-0.1064,179.8665,-0.0052,-0.1885,0.0549,-0.0012,0.0129,-0.0026,
1.848,340.2201,943.1377,776.4685,-90.0006,-0.1066,179.8665,-0.1324,-0.112,-0.1008,-0.0089,0.0176,0.0067,
1.86,340.2198,943.137,776.4624,-89.9995,-0.1067,179.8664,0.0221,-0.1711,0.1876,-0.001,0.0125,0.0005,
1.872,340.2204,943.1385,776.4562,-89.9995,-0.1065,179.8665,-0.1534,-0.0779,-0.142,-0.007,0.0136,0.0068,
1.884,340.2201,943.1377,776.45,-89.9996,-0.1066,179.8665,0.0489,-0.1547,0.2733,0.0006,0.013,0.0013,
1.896,340.2206,943.1392,776.4438,-89.9996,-0.1064,179.8666,-0.1124,-0.0997,-0.0587,-0.0133,0.0165,0.005,
1.908,340.2204,943.1385,776.4376,-89.9996,-0.1065,179.8665,-0.0441,-0.1335,0.1101,0.0026,0.0099,0.0057,
1.92,340.22,943.1375,776.4337,-89.9996,-0.1065,179.8665,-0.0988,-0.1343,-0.0595,-0.0018,0.0114,0.0059,
1.932,340.2197,943.1367,776.4275,-89.9996,-0.1066,179.8665,-0.1289,-0.1713,0.0223,-0.0052,0.0152,0.0031,
1.944,340.2204,943.1385,776.4191,-89.9996,-0.1065,179.8665,-0.0482,-0.1255,0.0655,0.0012,0.0158,0.0056,
1.956,340.22,943.1375,776.4152,-89.9997,-0.1065,179.8665,-0.1597,-0.2151,-0.0993,-0.0131,0.0131,0.0058,
1.968,340.2234,943.1379,776.409,-89.9999,-0.1063,179.8666,-0.0301,-0.286,-0.0667,-0.0037,0.0109,0.0016,
1.98,340.2203,943.1382,776.4028,-89.9997,-0.1064,179.8666,-0.2296,-0.1629,-0.0994,-0.0079,0.0214,0.0081,
1.992,340.2208,943.1397,776.3966,-89.9997,-0.1062,179.8666,0.046,-0.2681,0.0655,-0.0036,0.0099,0.0048,
2.004,340.2235,943.138,776.3904,-89.9999,-0.1063,179.8666,-0.1782,-0.2529,-0.0212,-0.0046,0.0167,0.003,
2.016,340.2241,943.1398,776.382,-89.9999,-0.1063,179.8666,-0.1226,-0.1676,0.191,0.0007,0.0167,0.0028,
2.028,340.2243,943.1404,776.38,-89.9999,-0.1061,179.8667,-0.1307,-0.179,0.0688,-0.0098,0.0093,0.0032,
2.04,340.2235,943.138,776.3719,-90.0,-0.1064,179.8666,0.0225,-0.2006,0.1464,-0.0014,0.0109,0.0014,
2.052,340.2238,943.1389,776.3676,-90.0,-0.1063,179.8666,-0.1516,-0.0848,0.2384,-0.0071,0.0085,0.0014,
2.064,340.2229,943.1365,776.3595,-90.0,-0.1066,179.8665,-0.0101,-0.2408,0.0151,-0.0063,0.0139,-0.001,
2.076,340.2235,943.138,776.3533,-90.0,-0.1064,179.8666,-0.2189,-0.1706,-0.1002,0.001,0.0163,0.0082,
2.088,340.2232,943.1372,776.3471,-90.0,-0.1065,179.8665,-0.0287,-0.1172,-0.0629,-0.0032,0.0131,0.0043,
2.1,340.2229,943.1365,776.341,-90.0,-0.1067,179.8665,-0.0502,-0.1774,0.1967,-0.0024,0.0159,0.0071,
2.112,340.2227,943.1358,776.3348,-90.0001,-0.1068,179.8664,-0.2335,-0.2264,-0.0107,-0.0146,0.0147,0.0073,
2.124,340.2223,943.1347,776.3309,-90.0001,-0.1068,179.8664,-0.0219,-0.1964,0.0665,0.0018,0.0131,0.0064,
2.136,340.2228,943.1362,776.3247,-90.0001,-0.1065,179.8665,-0.208,-0.1289,-0.1861,-0.0105,0.0177,0.0059,
