time,x,y,z,rotx,roty,rotz,fx,fy,fz,mx,my,mz,
0.0,340.1793,943.4504,777.2882,-89.982,0.1463,179.7138,0.0587,-0.2801,-0.0713,0.0005,-0.0123,0.0251,
0.012,340.1793,943.4504,777.2882,-89.982,0.1463,179.7138,0.0326,-0.376,0.0087,0.0008,-0.011,0.0215,
0.024,340.1787,943.4487,777.2863,-89.982,0.1462,179.7137,0.0123,-0.3377,-0.0683,0.0014,-0.0142,0.0267,
0.036,340.1793,943.4504,777.2882,-89.982,0.1463,179.7138,0.0818,-0.2919,-0.284,0.0004,-0.0108,0.027,
0.048,340.1793,943.4504,777.2882,-89.9831,0.1463,179.7138,-0.1107,-0.32,0.0619,0.0003,-0.0103,0.0272,
0.06,340.1792,943.4501,777.2905,-89.9831,0.1465,179.7138,-0.088,-0.195,-0.1479,-0.0012,-0.009,0.0301,
0.072,340.1822,943.4493,777.2882,-89.9833,0.1463,179.7138,0.0416,-0.3753,0.1434,0.0053,-0.0136,0.0263,
0.084,340.1822,943.4493,777.2882,-89.9833,0.1463,179.7138,-0.0437,-0.2736,-0.2778,-0.0037,-0.0069,0.0302,
0.096,340.1793,943.4504,777.2882,-89.982,0.1463,179.7138,0.1615,-0.3165,-0.0779,0.0059,-0.0184,0.0211,
0.108,340.1793,943.4504,777.2882,-89.9831,0.1463,179.7138,-0.1591,-0.2939,-0.2355,0.0022,-0.0088,0.0292,
0.12,340.1793,943.4504,777.2882,-89.9831,0.1463,179.7138,0.0644,-0.2857,0.2301,0.0019,-0.0183,0.0247,
0.132,340.1793,943.4504,777.2882,-89.9831,0.1463,179.7138,-0.0141,-0.237,-0.2346,-0.0003,-0.0106,0.0303,
0.144,340.1793,943.4504,777.2882,-89.9831,0.1463,179.7138,0.092,-0.3524,0.186,0.0055,-0.0176,0.0255,
0.156,340.1793,943.4504,777.2882,-89.9831,0.1463,179.7138,-0.0188,-0.2614,0.1499,-0.0066,-0.0107,0.0281,
0.168,340.1787,943.4487,777.2863,-89.9831,0.1462,179.7137,0.0449,-0.2678,0.1855,0.0081,-0.0147,0.0256,
0.18,340.1793,943.4504,777.2882,-89.9831,0.1463,179.7138,0.0054,-0.3886,0.0212,-0.0067,-0.0132,0.0282,
0.192,340.1794,943.4507,777.2859,-89.9831,0.1462,179.7137,0.052,-0.2711,-0.1495,-0.0068,-0.008,0.0302,
0.204,340.1816,943.4477,777.2863,-89.9833,0.1462,179.7137,0.0196,-0.2432,0.1835,0.0099,-0.0069,0.0262,
0.216,340.1816,943.4477,777.2863,-89.9833,0.1462,179.7137,-0.1678,-0.3196,-0.0598,-0.0085,-0.0096,0.0298,
0.228,340.1787,943.4487,777.2863,-89.9831,0.1462,179.7137,0.1071,-0.2505,-0.2026,0.0023,-0.0103,0.0245,
0.24,340.1787,943.4487,777.2863,-89.9831,0.1462,179.7137,-0.114,-0.3442,-0.066,-0.0015,-0.0076,0.0281,
0.252,340.1787,943.4487,777.2863,-89.9831,0.1462,179.7137,0.0833,-0.3529,-0.1551,-0.0004,-0.0158,0.026,
0.264,340.1787,943.4487,777.2863,-89.9831,0.1462,179.7137,0.0276,-0.2048,-0.1969,-0.0045,-0.007,0.0269,
0.276,340.1782,943.4474,777.282,-89.9831,0.1458,179.7136,0.0682,-0.3893,0.141,0.0081,-0.0139,0.0255,
0.288,340.1782,943.4474,777.282,-89.9831,0.1458,179.7136,0.0272,-0.2114,-0.319,-0.0075,-0.012,0.0297,
0.3,340.1782,943.4474,777.282,-89.9831,0.1458,179.7136,0.1379,-0.3255,0.0136,0.0043,-0.0173,0.025,
0.312,340.1784,943.448,777.2801,-89.9831,0.146,179.7136,0.0645,-0.3149,0.2795,-0.0014,-0.0216,0.028,
0.324,340.1772,943.4447,777.2762,-89.9831,0.1457,179.7135,0.058,-0.2508,-0.1116,-0.0006,-0.0115,0.0268,
0.336,340.1756,943.4404,777.2658,-89.9831,0.1449,179.7132,-0.0068,-0.2712,0.0634,0.0037,-0.0166,0.0282,
0.348,340.1743,943.4368,777.2642,-89.9831,0.1447,179.7132,-0.1394,-0.1982,-0.1887,-0.0041,-0.0101,0.0302,
0.36,340.1721,943.4305,777.2541,-89.9831,0.1439,179.7129,0.1128,-0.3133,0.0116,0.0045,-0.017,0.0234,
0.372,340.1711,943.4278,777.2482,-89.9831,0.1437,179.7128,-0.0846,-0.2183,-0.1493,0.003,-0.0065,0.0309,
0.384,340.1694,943.4232,777.2401,-89.9831,0.1431,179.7126,0.042,-0.4639,0.2355,0.0013,-0.0203,0.0287,
0.396,340.1676,943.4183,777.2342,-89.9831,0.1426,179.7124,-0.0192,-0.2921,-0.0196,-0.0069,-0.0122,0.0291,
0.408,340.1661,943.414,777.2264,-89.9831,0.1423,179.7123,0.0194,-0.3658,0.189,0.0055,-0.0168,0.0271,
0.42,340.1666,943.4086,777.2183,-89.983,0.1415,179.7124,0.0279,-0.2134,-0.1078,-0.0075,-0.0137,0.0269,
0.432,340.1641,943.4086,777.2121,-89.9831,0.1415,179.712,0.1029,-0.2787,-0.2041,-0.001,-0.0102,0.0228,
0.444,340.167,943.4097,777.2063,-89.9831,0.142,179.7126,-0.0327,-0.2534,0.1457,0.0039,-0.013,0.0264,
0.456,340.1648,943.4103,777.1981,-89.9832,0.1421,179.7122,0.0746,-0.3456,0.0604,-0.0093,-0.0125,0.0257,
0.468,340.1674,943.4107,777.1942,-89.9831,0.1424,179.7127,0.1621,-0.2254,0.0959,0.0055,-0.0144,0.0233,
0.48,340.1687,943.4145,777.188,-89.9832,0.143,179.713,-0.1105,-0.1827,-0.0603,-0.001,-0.0105,0.0309,
0.492,340.1687,943.4144,777.1799,-89.9832,0.1431,179.713,0.1413,-0.298,0.0586,0.0061,-0.0183,0.0267,
0.504,340.1701,943.4181,777.1737,-89.9832,0.1437,179.7132,0.0029,-0.2221,-0.24,-0.0046,-0.0083,0.0262,
0.516,340.1715,943.4219,777.1675,-89.9833,0.1443,179.7134,0.0177,-0.3672,0.2761,0.0025,-0.0185,0.027,
0.528,340.172,943.4234,777.1613,-89.9833,0.1445,179.7135,-0.0187,-0.2624,-0.194,-0.0036,-0.0089,0.0285,
0.54,340.1725,943.4246,777.1574,-89.9833,0.1449,179.7136,0.09,-0.3782,0.1444,0.0037,-0.0167,0.0264,
0.552,340.1729,943.4258,777.1535,-89.9834,0.1453,179.7138,-0.0158,-0.3489,-0.2326,-0.0031,-0.013,0.031,
0.564,340.1765,943.4266,777.1451,-89.9836,0.1453,179.7138,0.1871,-0.3514,0.0955,0.0054,-0.017,0.0232,
0.576,340.1733,943.4269,777.1389,-89.9834,0.1452,179.7138,-0.0928,-0.2143,-0.148,-0.0044,-0.0039,0.0309,
0.588,340.1768,943.4274,777.1327,-89.9826,0.1454,179.7138,0.0195,-0.2825,0.1032,0.0065,-0.0152,0.0273,
0.6,340.1773,943.4289,777.1265,-89.9836,0.1457,179.7139,0.0323,-0.2426,-0.284,-0.0004,-0.0128,0.0254,
0.612,340.175,943.4314,777.1203,-89.9835,0.1459,179.714,0.0666,-0.3341,0.1434,0.0058,-0.014,0.0264,
0.624,340.1783,943.4316,777.1164,-89.9837,0.1463,179.7142,-0.0147,-0.3475,-0.0229,-0.0017,-0.0122,0.0282,
0.636,340.1752,943.4319,777.1102,-89.9835,0.1462,179.7141,0.0804,-0.4297,-0.0277,-0.0028,-0.0132,0.0257,
0.648,340.1786,943.4324,777.1041,-89.9837,0.1464,179.7142,0.0623,-0.276,-0.1081,0.0021,-0.0115,0.0301,
0.66,340.1764,943.4352,777.0956,-89.9836,0.1464,179.7142,0.0924,-0.2955,0.1826,0.0077,-0.0152,0.0239,
0.672,340.1769,943.4367,777.0894,-89.9836,0.1467,179.7143,-0.0209,-0.291,0.0192,-0.007,-0.0106,0.0266,
0.684,340.1796,943.4349,777.0832,-89.9838,0.1465,179.7143,0.0779,-0.3727,-0.0302,-0.0036,-0.0107,0.0241,
0.696,340.1772,943.4375,777.077,-89.9826,0.1468,179.7143,0.0363,-0.2378,-0.0675,0.0011,-0.0121,0.0276,
0.708,340.1808,943.4383,777.0686,-89.9839,0.1468,179.7144,-0.0228,-0.3198,0.1417,-0.0074,-0.0105,0.0222,
0.72,340.1776,943.4386,777.0624,-89.9827,0.1467,179.7143,0.1119,-0.314,0.0552,0.003,-0.0179,0.0233,
0.732,340.1811,943.439,777.0562,-89.9839,0.1469,179.7144,-0.0059,-0.2375,0.0595,0.0071,-0.0116,0.0273,
0.744,340.1809,943.4386,777.0478,-89.9839,0.1466,179.7143,0.016,-0.3686,0.3633,-0.0005,-0.0202,0.0269,
0.756,340.1815,943.4401,777.0416,-89.984,0.1469,179.7144,0.0096,-0.2504,-0.0641,-0.002,-0.0118,0.0292,
0.768,340.1813,943.4396,777.0331,-89.9829,0.1466,179.7143,0.0682,-0.3118,0.1865,0.0061,-0.0174,0.0256,
0.78,340.181,943.4389,777.0269,-89.984,0.1464,179.7142,-0.0623,-0.2397,-0.0229,-0.0003,-0.0118,0.0275,
0.792,340.1811,943.4391,777.0165,-89.983,0.1463,179.7142,0.0801,-0.3436,-0.0713,-0.0018,-0.0099,0.0258,
0.804,340.1814,943.44,777.0123,-89.984,0.1464,179.7142,-0.0071,-0.2621,0.1462,0.0053,-0.0107,0.028,
0.816,340.1785,943.4409,777.0042,-89.9839,0.1464,179.7142,0.1013,-0.336,-0.0665,-0.0077,-0.0153,0.0268,
0.828,340.1798,943.4443,776.9976,-89.9839,0.1466,179.7143,0.0877,-0.2377,-0.1503,0.0025,-0.0135,0.0303,
0.84,340.1824,943.4425,776.9915,-89.983,0.1465,179.7143,-0.1355,-0.2771,-0.0583,-0.0021,-0.01,0.0324,
0.852,340.1829,943.444,776.9853,-89.9841,0.1467,179.7143,0.0887,-0.3499,0.0572,0.0041,-0.015,0.0257,
0.864,340.1836,943.4458,776.9768,-89.9842,0.1468,179.7144,-0.0349,-0.1154,-0.1005,-0.0002,-0.0131,0.0328,
0.876,340.1842,943.4474,776.9706,-89.9842,0.147,179.7145,0.0635,-0.3435,0.1865,0.0012,-0.0198,0.0239,
0.888,340.1847,943.4489,776.9644,-89.9832,0.1473,179.7145,0.0532,-0.393,-0.1968,-0.0053,-0.0145,0.026,
0.9,340.185,943.4498,776.9602,-89.9832,0.1473,179.7145,-0.0128,-0.2417,0.0159,0.0011,-0.0132,0.025,
0.912,340.1857,943.4516,776.9517,-89.9843,0.1474,179.7146,-0.0797,-0.3419,0.1856,0.0059,-0.0156,0.0237,
0.924,340.1854,943.4508,776.9456,-89.9832,0.1472,179.7145,0.1048,-0.3357,-0.1924,-0.0046,-0.0152,0.0295,
0.936,340.1852,943.4501,776.9394,-89.9832,0.1471,179.7145,0.0157,-0.2234,0.1864,0.0042,-0.0119,0.0256,
0.948,340.1857,943.4516,776.9332,-89.9843,0.1473,179.7146,-0.0104,-0.4056,-0.0591,-0.0008,-0.0163,0.0324,
0.96,340.1861,943.4525,776.929,-89.9833,0.1474,179.7146,0.0858,-0.2398,-0.0287,0.0025,-0.0135,0.0251,
0.972,340.1866,943.454,776.9228,-89.9833,0.1476,179.7147,-0.1686,-0.2345,-0.1504,-0.006,-0.0055,0.0275,
0.984,340.1864,943.4536,776.9143,-89.9844,0.1473,179.7145,0.0888,-0.2928,0.1443,0.0033,-0.0143,0.0265,
0.996,340.187,943.4551,776.9081,-89.9833,0.1475,179.7146,0.0374,-0.3207,-0.1158,0.0045,-0.0111,0.025,
1.008,340.1876,943.4566,776.902,-89.9834,0.1477,179.7147,0.0138,-0.2789,0.0222,0.0006,-0.0135,0.0299,
1.02,340.1873,943.4558,776.8958,-89.9834,0.1476,179.7147,0.0087,-0.3349,-0.1067,-0.003,-0.0133,0.0292,
1.032,340.1871,943.4554,776.8873,-89.9845,0.1473,179.7146,-0.0119,-0.2676,-0.0267,0.0023,-0.0123,0.0258,
1.044,340.1883,943.4585,776.8831,-89.9845,0.1477,179.7147,-0.0188,-0.2861,-0.0695,-0.0024,-0.0063,0.0266,
1.056,340.188,943.4578,776.8769,-89.9834,0.1476,179.7147,0.062,-0.3364,-0.1124,0.0028,-0.0139,0.0268,
1.068,340.1878,943.457,776.8707,-89.9835,0.1474,179.7146,-0.09,-0.2867,0.0188,-0.0038,-0.0148,0.0249,
1.08,340.1883,943.4586,776.8645,-89.9835,0.1477,179.7147,0.092,-0.3554,0.0625,0.0041,-0.0201,0.0283,
1.092,340.1881,943.4578,776.8584,-89.9835,0.1475,179.7146,-0.1143,-0.2345,-0.2342,-0.0016,-0.0069,0.0302,
1.104,340.1878,943.4571,776.8522,-89.9835,0.1474,179.7146,0.0394,-0.2944,0.0978,0.0048,-0.0129,0.024,
1.116,340.1875,943.4563,776.846,-89.9846,0.1473,179.7146,-0.0441,-0.2703,-0.0637,-0.0052,-0.0061,0.0299,
1.128,340.1881,943.4578,776.8398,-89.9846,0.1475,179.7146,0.0894,-0.2425,0.0097,0.0069,-0.0143,0.0226,
1.14,340.1872,943.4555,776.8317,-89.9846,0.1472,179.7145,-0.0128,-0.2417,0.0159,0.0011,-0.0132,0.025,
1.152,340.1869,943.4547,776.8255,-89.9846,0.1471,179.7145,-0.1042,-0.3255,0.1477,0.0047,-0.0145,0.0271,
1.164,340.1868,943.4543,776.817,-89.9847,0.1468,179.7144,0.0858,-0.2665,-0.0277,0.0021,-0.0135,0.0259,
