time,x,y,z,rotx,roty,rotz,fx,fy,fz,mx,my,mz,
0.0,339.4495,944.312,771.8665,-130.3658,0.0006,179.9993,5.1412,-6.9868,-31.2306,0.7625,0.6713,0.1507,
0.012,339.4494,944.3121,771.8665,-130.3689,0.0006,179.9993,5.1459,-6.9314,-31.3551,0.7662,0.6712,0.1543,
0.024,339.4487,944.3101,771.8668,-130.3732,0.0006,179.9993,4.8548,-6.9614,-30.7511,0.7797,0.6453,0.1494,
0.036,339.448,944.3082,771.8671,-130.3763,0.0006,179.9993,4.7047,-6.8203,-30.6485,0.7668,0.6299,0.1521,
0.048,339.448,944.3083,771.8671,-130.3795,0.0006,179.9993,4.7373,-6.6767,-30.1223,0.7401,0.6114,0.1496,
0.06,339.4478,944.3084,771.8671,-130.3985,0.0006,179.9993,4.5644,-6.7209,-30.2623,0.7487,0.6337,0.1475,
0.072,339.4467,944.3067,771.8675,-130.4344,0.0006,179.9993,4.5629,-6.6924,-30.734,0.7642,0.5954,0.1397,
0.084,339.4457,944.3054,771.8655,-130.4851,0.0004,179.9993,4.5959,-6.7413,-31.524,0.7441,0.6178,0.1289,
0.096,339.4447,944.3058,771.8678,-130.5801,0.0006,179.9993,4.3594,-6.5495,-30.92,0.757,0.5976,0.0935,
0.108,339.4428,944.3051,771.8659,-130.7099,0.0004,179.9994,4.0534,-6.3887,-30.0982,0.7339,0.5796,0.0844,
0.12,339.4414,944.3062,771.8659,-130.862,0.0004,179.9994,4.0728,-6.5059,-29.6712,0.7473,0.5712,0.0846,
0.132,339.4393,944.3053,771.8662,-131.0129,0.0004,179.9994,3.9787,-6.4101,-30.2267,0.7532,0.5681,0.0846,
0.144,339.4406,944.3055,771.8662,-131.1831,0.0004,179.9994,4.0303,-6.5758,-30.7927,0.7631,0.5714,0.0827,
0.156,339.438,944.3051,771.8665,-131.3879,0.0004,179.9994,3.4956,-6.4775,-30.3583,0.7786,0.5464,0.0763,
0.168,339.4352,944.3044,771.8665,-131.6064,0.0,179.9995,3.5848,-6.3015,-29.9715,0.7685,0.55,0.076,
0.18,339.4331,944.3065,771.8669,-131.8408,0.0004,179.9994,3.5794,-6.2399,-29.402,0.7514,0.5312,0.0757,
0.192,339.4323,944.3034,771.8649,-132.088,-0.0001,179.9996,3.2051,-6.2815,-29.9495,0.7636,0.5141,0.0764,
0.204,339.4298,944.305,771.8672,-132.3446,0.0,179.9995,3.4398,-6.3874,-30.0198,0.7857,0.51,0.0632,
0.216,339.4299,944.3041,771.8653,-132.5897,-0.0001,179.9996,2.8261,-6.4192,-30.3633,0.7866,0.4771,0.078,
0.228,339.427,944.304,771.8656,-132.8314,-0.0001,179.9996,2.942,-6.1669,-30.1625,0.7834,0.4736,0.0665,
0.24,339.4285,944.307,771.8656,-133.0723,0.0002,179.9994,2.6693,-6.4709,-29.6041,0.8145,0.4463,0.0646,
0.252,339.4285,944.3059,771.8659,-133.3101,0.0002,179.9994,2.5594,-6.2661,-29.3088,0.7606,0.4217,0.0718,
0.264,339.4284,944.3041,771.8682,-133.5478,0.0,179.9995,2.3076,-6.2048,-29.7906,0.8051,0.4191,0.0697,
0.276,339.4292,944.3056,771.8663,-133.7982,0.0002,179.9994,2.2739,-6.3577,-29.9629,0.7944,0.4029,0.0626,
0.288,339.4292,944.3045,771.8666,-134.0412,0.0002,179.9994,2.3438,-6.4377,-29.4941,0.8067,0.3829,0.0588,
0.3,339.4294,944.3036,771.8647,-134.2789,0.0,179.9995,1.9622,-5.8864,-29.4665,0.7798,0.3637,0.0605,
0.312,339.4301,944.3041,771.8669,-134.5145,0.0002,179.9994,1.8276,-6.1022,-29.5574,0.8147,0.36,0.0627,
0.324,339.4303,944.3033,771.865,-134.7512,0.0,179.9995,1.7742,-6.0952,-29.2348,0.7926,0.3243,0.0638,
0.336,339.431,944.3039,771.8673,-134.992,0.0002,179.9995,1.5291,-6.0419,-29.8717,0.7923,0.3147,0.0623,
0.348,339.4311,944.3031,771.8653,-135.2424,0.0,179.9995,1.6697,-6.0382,-29.9536,0.7818,0.2971,0.0595,
0.36,339.4311,944.3021,771.8657,-135.4865,0.0,179.9995,1.2066,-5.8544,-29.885,0.7759,0.3038,0.0725,
