time,x,y,z,rotx,roty,rotz,fx,fy,fz,mx,my,mz,
0.0,339.3143,942.9311,777.2215,-89.9956,0.0023,-179.9994,0.1504,0.0049,0.3766,0.0089,-0.0034,0.0117,
0.012,339.3151,942.9333,777.2215,-89.9956,0.0027,-179.9993,0.14,-0.1291,0.2294,0.0087,0.0045,0.0008,
0.024,339.3151,942.9333,777.2215,-89.9956,0.0027,-179.9993,0.2114,0.0036,0.3222,0.0043,0.0067,0.0059,
0.036,339.3143,942.9311,777.2215,-89.9956,0.0023,-179.9994,0.2475,-0.0186,0.4532,0.0114,-0.0012,0.0074,
0.048,339.3143,942.9311,777.2215,-89.9946,0.0023,-179.9994,0.1888,-0.095,0.1528,0.0062,0.0055,0.0076,
0.06,339.3143,942.9311,777.2215,-89.9946,0.0023,-179.9994,0.3225,-0.033,0.4033,0.0156,-0.0012,0.0042,
0.072,339.3143,942.9311,777.2215,-89.9956,0.0023,-179.9994,0.0431,0.0386,0.2433,0.005,0.0053,0.0084,
0.084,339.3143,942.9311,777.2215,-89.9946,0.0023,-179.9994,0.1717,-0.1195,0.4881,0.0118,-0.001,0.0014,
0.096,339.3143,942.9311,777.2215,-89.9956,0.0023,-179.9994,0.1457,-0.0421,0.3214,0.0113,0.0051,0.0057,
0.108,339.3143,942.9311,777.2215,-89.9956,0.0023,-179.9994,0.195,-0.0773,0.5268,0.0122,0.0004,-0.0011,
0.12,339.3143,942.9311,777.2215,-89.9946,0.0023,-179.9994,0.1422,0.0074,0.1499,0.0089,0.0034,0.0044,
0.132,339.3143,942.9311,777.2215,-89.9956,0.0023,-179.9994,0.2988,-0.0699,0.3583,0.0182,0.0025,0.0041,
0.144,339.3143,942.9311,777.2215,-89.9946,0.0023,-179.9994,0.0925,-0.0505,0.2787,0.0068,0.0015,0.0034,
0.156,339.3114,942.9321,777.2215,-89.9944,0.0023,-179.9994,0.2608,-0.1151,0.2351,0.0043,0.0005,0.0043,
0.168,339.3143,942.9311,777.2215,-89.9956,0.0023,-179.9994,0.1708,-0.0271,0.4943,0.0099,0.0039,0.0064,
0.18,339.3143,942.9311,777.2215,-89.9946,0.0023,-179.9994,0.1427,-0.0482,0.2816,0.0068,0.0009,0.0059,
0.192,339.3143,942.9311,777.2215,-89.9956,0.0023,-179.9994,0.2753,-0.0553,0.3253,0.0155,0.0011,0.01,
0.204,339.3143,942.9311,777.2215,-89.9956,0.0023,-179.9994,0.167,-0.0287,0.1949,0.0085,0.0049,0.0068,
0.216,339.3143,942.9311,777.2215,-89.9956,0.0023,-179.9994,0.1952,0.0067,0.4066,0.0103,0.0002,0.0042,
0.228,339.3144,942.9314,777.2192,-89.9956,0.0021,-179.9995,0.1943,-0.1459,0.195,0.0115,0.0072,0.0091,
0.24,339.3143,942.9311,777.2215,-89.9956,0.0023,-179.9994,0.2397,-0.0513,0.3166,0.008,-0.001,0.001,
0.252,339.3138,942.9297,777.2173,-89.9956,0.002,-179.9996,0.1415,-0.0995,0.3693,0.0047,0.0018,0.0074,
0.264,339.3138,942.9297,777.2173,-89.9956,0.002,-179.9996,0.2433,-0.095,0.3568,0.0134,0.0057,0.0023,
0.276,339.3138,942.9297,777.2173,-89.9946,0.002,-179.9996,0.071,0.0224,0.1552,0.0093,0.0042,0.0077,
0.288,339.3132,942.9281,777.2154,-89.9956,0.0018,-179.9996,0.317,-0.0654,0.4469,0.0092,-0.0045,0.0025,
0.3,339.3126,942.9264,777.2134,-89.9946,0.0017,-179.9997,0.195,-0.0976,0.2807,0.0106,0.0029,0.0075,
0.312,339.3114,942.9231,777.2095,-89.9946,0.0013,-179.9998,0.1977,-0.0744,0.3617,0.0138,0.0012,0.0041,
0.324,339.3103,942.9198,777.2056,-89.9946,0.001,-179.9999,0.2201,-0.0832,0.2817,0.0107,0.0026,0.0083,
0.336,339.3092,942.9169,777.1994,-89.9956,0.0005,179.9999,0.2357,-0.1024,0.4051,0.0029,-0.0001,0.0024,
0.348,339.3082,942.9142,777.1936,-89.9946,0.0004,179.9999,0.1224,-0.067,0.4053,0.011,-0.0013,0.0024,
0.36,339.3071,942.9112,777.1874,-89.9956,-0.0001,179.9997,0.142,-0.0698,0.1949,0.008,0.0052,0.0067,
0.372,339.3055,942.9065,777.1793,-89.9946,-0.0008,179.9994,0.2123,-0.0578,0.5761,0.0035,0.0017,0.0022,
0.384,339.3039,942.9022,777.1689,-89.9946,-0.0016,179.9991,0.2192,-0.0814,0.2768,0.0122,0.0052,0.0058,
