time,x,y,z,rotx,roty,rotz,fx,fy,fz,mx,my,mz,
0.0,339.3532,941.3628,777.2701,-89.7528,0.2531,-179.8833,-0.0994,0.1963,0.0735,-0.0033,0.0233,-0.0053,
0.012,339.3532,941.3628,777.2701,-89.7528,0.2531,-179.8833,0.0181,0.1886,-0.0971,-0.0065,0.0253,-0.0033,
0.024,339.354,941.365,777.2701,-89.7529,0.2535,-179.8831,-0.1879,0.1124,0.2044,0.0033,0.022,-0.0032,
0.036,339.3526,941.3611,777.2682,-89.7528,0.2529,-179.8833,-0.197,0.2251,-0.0094,-0.0028,0.0261,-0.0036,
0.048,339.3526,941.3611,777.2682,-89.7528,0.2529,-179.8833,0.0475,0.0878,0.0682,-0.0019,0.0218,-0.007,
0.06,339.3533,941.3631,777.2679,-89.7528,0.2529,-179.8833,-0.1477,0.1726,0.0735,-0.002,0.0264,-0.0046,
0.072,339.3533,941.3631,777.2679,-89.7528,0.2529,-179.8833,0.1055,0.193,0.1564,0.0038,0.0167,-0.0052,
0.084,339.3532,941.3628,777.2701,-89.7528,0.2531,-179.8833,-0.2967,0.1957,-0.0017,-0.0074,0.0248,-0.0004,
0.096,339.3533,941.3631,777.2679,-89.7528,0.2529,-179.8833,-0.0641,0.0906,0.5057,-0.0002,0.012,-0.0042,
0.108,339.3532,941.3628,777.2701,-89.7528,0.2531,-179.8833,-0.1288,0.1897,-0.0535,-0.0063,0.0287,-0.0036,
0.12,339.3533,941.3631,777.2679,-89.7528,0.2529,-179.8833,-0.0421,0.0261,0.1527,0.005,0.0187,-0.0081,
0.132,339.3533,941.3631,777.2679,-89.7528,0.2529,-179.8833,-0.1946,0.1618,-0.0476,-0.0035,0.0195,-0.0019,
0.144,339.3533,941.3631,777.2679,-89.7528,0.2529,-179.8833,0.024,0.1789,0.0246,-0.0007,0.0202,-0.0085,
0.156,339.3533,941.3631,777.2679,-89.7528,0.2529,-179.8833,-0.0942,0.1625,0.1569,0.0007,0.0191,-0.0071,
0.168,339.3527,941.3614,777.2659,-89.7528,0.2528,-179.8834,-0.1147,0.2105,0.3346,0.0013,0.0209,-0.0023,
0.18,339.3528,941.3617,777.2636,-89.7528,0.2526,-179.8835,0.0038,0.1969,-0.0108,0.0011,0.0213,-0.0026,
0.192,339.3533,941.3631,777.2679,-89.7528,0.2529,-179.8833,-0.0489,0.1145,-0.1003,0.0001,0.0237,-0.0052,
0.204,339.3527,941.3614,777.2659,-89.7528,0.2528,-179.8834,0.0077,0.2274,-0.1391,0.0059,0.0238,-0.0008,
0.216,339.3533,941.3631,777.2679,-89.7528,0.2529,-179.8833,-0.0564,0.1401,-0.0123,-0.0085,0.022,-0.006,
0.228,339.3527,941.3614,777.2659,-89.7539,0.2528,-179.8834,-0.0014,0.0873,0.0687,-0.0018,0.0223,-0.007,
0.24,339.3527,941.3614,777.2659,-89.7528,0.2528,-179.8834,-0.0699,0.2659,-0.1314,-0.0009,0.0221,0.0017,
0.252,339.3527,941.3614,777.2659,-89.7528,0.2528,-179.8834,-0.0953,0.0605,0.1981,0.001,0.0235,-0.0065,
0.264,339.3527,941.3614,777.2659,-89.7528,0.2528,-179.8834,-0.2482,0.2493,-0.0855,-0.0083,0.0233,0.0007,
0.276,339.3521,941.3598,777.264,-89.7528,0.2526,-179.8835,0.005,0.1234,0.1051,0.0075,0.029,-0.008,
0.288,339.3521,941.3598,777.264,-89.7528,0.2526,-179.8835,-0.1482,0.1419,-0.096,-0.0024,0.0249,-0.0035,
0.3,339.3521,941.3598,777.264,-89.7528,0.2526,-179.8835,-0.0919,0.2487,0.2029,0.0018,0.0206,-0.0046,
0.312,339.3516,941.3584,777.2597,-89.7528,0.2523,-179.8836,-0.0996,0.2291,0.0318,-0.0029,0.0266,-0.0036,
0.324,339.351,941.3568,777.2578,-89.7528,0.2521,-179.8836,-0.0753,0.0692,-0.0553,-0.0034,0.0207,-0.0052,
0.336,339.3513,941.3574,777.2558,-89.7529,0.2523,-179.8836,0.0267,0.1823,0.0314,-0.0007,0.0202,-0.0035,
0.348,339.3496,941.3528,777.2477,-89.7529,0.2516,-179.8838,-0.1712,0.1748,0.0405,-0.0064,0.0175,-0.0011,
0.36,339.3478,941.3478,777.2418,-89.7529,0.2511,-179.884,0.0294,0.1217,0.0262,0.0031,0.0178,-0.0068,
0.372,339.3467,941.3448,777.2357,-89.7529,0.2506,-179.8842,-0.0942,0.2793,-0.005,-0.0008,0.0223,-0.0001,
0.384,339.3452,941.3405,777.2278,-89.7529,0.2504,-179.8843,-0.0177,0.1802,0.1986,0.0038,0.0199,-0.0063,
0.396,339.3434,941.3356,777.222,-89.7529,0.2499,-179.8845,-0.1716,0.2063,-0.1387,-0.0015,0.0234,-0.0042,
0.408,339.3417,941.3309,777.2138,-89.7529,0.2492,-179.8847,0.1064,0.1137,0.1158,0.0044,0.0177,-0.0028,
0.42,339.3408,941.3282,777.208,-89.7529,0.2491,-179.8847,-0.0915,0.1355,0.0756,0.0019,0.0183,-0.0037,
0.432,339.3391,941.3236,777.1999,-89.7529,0.2484,-179.885,0.0157,0.2091,-0.147,-0.0063,0.0237,-0.009,
0.444,339.3381,941.3209,777.194,-89.7529,0.2483,-179.885,-0.0433,0.1622,0.1991,0.0021,0.0177,-0.0071,
0.456,339.3371,941.3179,777.1878,-89.7529,0.2478,-179.8852,-0.1986,0.1704,0.0797,-0.0064,0.0245,-0.0021,
0.468,339.3361,941.3152,777.182,-89.7529,0.2476,-179.8853,0.0742,0.1812,0.0275,-0.0008,0.0196,-0.0059,
0.48,339.3351,941.3125,777.1735,-89.7529,0.247,-179.8855,-0.1714,0.2406,0.0385,-0.0041,0.0249,-0.0003,
0.492,339.3347,941.3115,777.1696,-89.7529,0.247,-179.8855,-0.0436,0.165,0.2412,0.0022,0.0193,-0.0072,
0.504,339.3331,941.3069,777.1615,-89.7529,0.2464,-179.8857,-0.1515,0.2219,-0.1794,-0.0058,0.0239,-0.0033,
0.516,339.3328,941.3061,777.1553,-89.7529,0.2462,-179.8858,0.107,0.1048,0.1144,0.0043,0.0127,-0.0052,
0.528,339.3325,941.3054,777.1491,-89.753,0.2461,-179.8858,-0.1233,0.1891,-0.1368,-0.0018,0.0279,-0.001,
0.54,339.3338,941.3089,777.1452,-89.753,0.2468,-179.8856,0.0299,0.1252,0.0247,0.0046,0.0203,-0.0069,
0.552,339.3351,941.3126,777.1391,-89.753,0.2474,-179.8853,-0.0707,0.2415,0.0366,-0.0013,0.0237,-0.0002,
0.564,339.3357,941.3141,777.1329,-89.7531,0.2477,-179.8853,-0.0674,0.0956,0.3284,0.0013,0.018,-0.0066,
0.576,339.3378,941.3201,777.1268,-89.7531,0.2486,-179.8849,-0.1709,0.2111,-0.0026,-0.0044,0.0233,0.0006,
0.588,339.3392,941.3239,777.1206,-89.7531,0.2492,-179.8847,-0.0672,0.1822,0.1598,0.0024,0.0213,-0.0038,
0.6,339.3404,941.3274,777.1167,-89.7532,0.25,-179.8844,-0.1223,0.2109,0.0313,-0.0016,0.0244,-0.0045,
0.612,339.3418,941.3311,777.1106,-89.7532,0.2506,-179.8842,-0.0288,0.1567,-0.1421,-0.0039,0.0243,-0.005,
0.624,339.3433,941.3352,777.1021,-89.7532,0.251,-179.884,-0.1642,0.1518,0.201,0.0037,0.0216,-0.0056,
0.636,339.3437,941.3364,777.0982,-89.7533,0.2514,-179.8839,-0.192,0.1881,-0.1309,-0.0017,0.0186,0.0,
0.648,339.3436,941.3363,777.0901,-89.7533,0.2514,-179.8839,0.0474,0.114,-0.1047,0.0,0.0226,-0.0076,
0.66,339.3442,941.3378,777.084,-89.7533,0.2517,-179.8838,-0.1914,0.1984,0.0803,-0.0001,0.0244,-0.0004,
0.672,339.3448,941.3396,777.0755,-89.7533,0.2517,-179.8838,0.0297,0.1559,0.2034,0.0005,0.0193,-0.0029,
0.684,339.344,941.3372,777.0674,-89.7533,0.2514,-179.8839,0.0015,0.2546,-0.0477,-0.0027,0.0221,0.0008,
0.696,339.3445,941.3387,777.0612,-89.7523,0.2517,-179.8838,-0.0884,0.103,0.2883,0.003,0.0141,-0.0056,
0.708,339.3451,941.3402,777.0551,-89.7523,0.2519,-179.8837,-0.0739,0.1839,-0.0151,-0.0005,0.0247,-0.0061,
