time,x,y,z,rotx,roty,rotz,fx,fy,fz,mx,my,mz,
0.0,339.0303,944.0003,777.221,-85.1855,0.0014,-179.9997,0.1986,-0.1087,0.4988,0.0089,-0.0064,0.0073,
0.012,339.0303,944.0003,777.221,-85.1855,0.0014,-179.9997,0.0695,-0.1987,0.2095,0.0022,-0.0013,0.0141,
0.024,339.0303,944.0003,777.221,-85.1855,0.0014,-179.9997,0.2703,-0.1232,0.3685,0.0087,-0.0072,0.0067,
0.036,339.0303,944.0003,777.221,-85.1855,0.0014,-179.9997,0.0245,-0.0578,0.3388,0.0054,0.0015,0.0148,
0.048,339.0303,944.0003,777.221,-85.1844,0.0014,-179.9997,0.2437,-0.1625,0.3728,0.0053,-0.0068,0.0092,
0.06,339.0303,944.0003,777.221,-85.1855,0.0014,-179.9997,0.1697,0.0192,0.2075,0.0047,-0.0028,0.0128,
0.072,339.0302,944.0003,777.221,-85.1865,0.0014,-179.9997,0.2224,-0.2026,0.5002,0.0078,-0.0065,0.0089,
0.084,339.0303,944.0003,777.221,-85.1855,0.0014,-179.9997,0.1186,-0.0104,0.2491,0.0029,-0.003,0.011,
0.096,339.0302,944.0003,777.221,-85.1865,0.0014,-179.9997,0.3043,-0.1893,0.3696,0.0168,-0.0074,0.0099,
0.108,339.0332,943.9993,777.221,-85.1856,0.0014,-179.9997,0.0341,-0.236,0.636,0.0107,-0.0093,0.0119,
0.12,339.0303,944.0003,777.221,-85.1855,0.0014,-179.9997,0.2377,-0.0885,0.331,-0.0013,-0.0111,0.0069,
0.132,339.0302,944.0003,777.221,-85.1865,0.0014,-179.9997,0.2004,-0.1395,0.3375,0.0072,-0.0105,0.0134,
0.144,339.0302,944.0003,777.221,-85.1865,0.0014,-179.9997,0.1258,-0.0924,0.3364,0.0078,-0.0047,0.0133,
0.156,339.0302,944.0003,777.221,-85.1865,0.0014,-179.9997,0.2477,-0.0345,0.1578,0.0099,-0.0103,0.008,
0.168,339.0302,944.0003,777.221,-85.1865,0.0014,-179.9997,0.0995,-0.1047,0.4212,0.0062,-0.0035,0.0123,
0.18,339.0308,944.0019,777.223,-85.1865,0.0015,-179.9996,0.1759,-0.1032,0.3738,0.0091,-0.0111,0.0084,
0.192,339.0302,944.0003,777.221,-85.1865,0.0014,-179.9997,0.2124,-0.0289,-0.1394,0.0041,0.0035,0.0124,
0.204,339.0301,944.0,777.2233,-85.1865,0.0015,-179.9996,0.1787,-0.1748,0.2867,0.0142,-0.0043,0.0108,
0.216,339.0303,944.0003,777.221,-85.1855,0.0014,-179.9997,0.0648,-0.0429,0.1682,-0.0034,-0.0057,0.012,
0.228,339.0302,944.0003,777.221,-85.1865,0.0014,-179.9997,0.3273,-0.2001,0.5008,0.0136,-0.0077,0.0114,
0.24,339.0302,944.0003,777.221,-85.1865,0.0014,-179.9997,0.0819,-0.13,0.2154,0.009,-0.0116,0.0168,
0.252,339.0302,944.0003,777.221,-85.1865,0.0014,-179.9997,0.2215,-0.1238,0.3689,0.0087,-0.0066,0.0067,
0.264,339.0302,944.0003,777.221,-85.1865,0.0014,-179.9997,0.0471,-0.0968,0.2521,0.0049,0.003,0.0149,
0.276,339.0302,944.0003,777.221,-85.1865,0.0014,-179.9997,0.1307,-0.1737,0.5875,0.0127,-0.0047,0.0103,
0.288,339.0297,943.9987,777.2191,-85.1865,0.0012,-179.9998,0.0976,-0.0601,0.1218,0.0053,-0.0077,0.0112,
0.3,339.0296,943.9984,777.2214,-85.1865,0.0014,-179.9997,0.2433,-0.1665,0.2023,0.0053,-0.0084,0.0094,
0.312,339.0291,943.997,777.2171,-85.1865,0.001,-179.9999,0.1271,-0.1473,0.4246,0.0072,-0.0063,0.0148,
0.324,339.0279,943.9937,777.2132,-85.1865,0.0007,180.0,0.2234,-0.1725,0.2009,0.0112,-0.0031,0.0109,
0.336,339.0267,943.9904,777.2093,-85.1865,0.0004,179.9998,0.1539,-0.1314,0.3384,0.0103,-0.0049,0.0158,
0.348,339.025,943.9855,777.2035,-85.1855,-0.0001,179.9996,0.1686,-0.0922,0.3722,0.0047,-0.0035,0.0083,
0.36,339.0232,943.9806,777.1977,-85.1865,-0.0006,179.9994,0.1546,-0.0769,0.4648,0.0109,-0.0051,0.014,
0.372,339.0222,943.9779,777.1918,-85.1865,-0.0007,179.9993,0.2166,-0.1525,0.2047,0.0025,-0.0082,0.0103,
