time,x,y,z,rotx,roty,rotz,fx,fy,fz,mx,my,mz,
0.0,339.4696,944.1806,771.7628,-129.6661,-0.0005,179.9997,3.4696,-13.232,-31.2525,1.6528,0.8895,0.2536,
0.012,339.469,944.179,771.7608,-129.6672,-0.0006,179.9997,3.6437,-13.2135,-31.9819,1.6575,0.8768,0.2526,
0.024,339.4684,944.1773,771.7589,-129.6672,-0.0008,179.9998,3.4498,-13.1422,-31.7184,1.6541,0.8713,0.2523,
0.036,339.4706,944.1746,771.7569,-129.6684,-0.001,179.9998,3.4219,-13.1945,-32.2816,1.6566,0.8702,0.248,
0.048,339.4706,944.1746,771.7569,-129.6684,-0.001,179.9998,3.3504,-13.05,-32.4385,1.6497,0.849,0.2496,
0.06,339.4738,944.1742,771.755,-129.6696,-0.0008,179.9998,3.4647,-13.0395,-32.2231,1.6392,0.8433,0.2479,
0.072,339.4737,944.1742,771.755,-129.6718,-0.0008,179.9998,3.504,-12.8699,-33.2089,1.6189,0.8621,0.2485,
0.084,339.4765,944.1733,771.755,-129.6878,-0.0008,179.9998,3.5103,-12.9503,-32.7005,1.6194,0.8444,0.2397,
0.096,339.4756,944.1718,771.753,-129.7152,-0.0009,179.9998,3.3221,-12.9024,-33.2419,1.604,0.8524,0.2478,
0.108,339.4752,944.1721,771.753,-129.7627,-0.0009,179.9998,3.5645,-12.873,-33.0563,1.6112,0.8554,0.2319,
0.12,339.4782,944.1739,771.753,-129.8358,-0.0006,179.9997,3.1209,-12.759,-33.2181,1.6015,0.8336,0.2249,
0.132,339.4799,944.1737,771.753,-129.9573,-0.0006,179.9997,3.062,-12.7243,-32.6917,1.6226,0.836,0.2066,
0.144,339.478,944.173,771.7511,-130.0988,-0.0007,179.9998,3.2566,-12.8531,-32.8392,1.6101,0.8515,0.1974,
0.156,339.4794,944.1731,771.7511,-130.2521,-0.0007,179.9998,3.2135,-12.642,-32.6624,1.6113,0.8457,0.1983,
0.168,339.4806,944.1733,771.7511,-130.4338,-0.0007,179.9998,3.2097,-12.5197,-32.245,1.6111,0.8547,0.1919,
0.18,339.4781,944.1731,771.7491,-130.6334,-0.0009,179.9998,3.2565,-12.3627,-32.5491,1.592,0.8623,0.1867,
0.192,339.4789,944.1737,771.7491,-130.8626,-0.0009,179.9999,3.4327,-12.1877,-32.3074,1.5997,0.8599,0.1776,
0.204,339.4795,944.1744,771.7491,-131.1046,-0.0009,179.9999,3.2606,-11.8591,-32.0028,1.5741,0.8629,0.1726,
0.216,339.4808,944.1775,771.7491,-131.3603,-0.0006,179.9997,3.4173,-11.7674,-31.7265,1.5912,0.8702,0.1622,
0.228,339.4778,944.1777,771.7472,-131.6179,-0.0007,179.9998,3.0933,-11.8194,-32.2782,1.5882,0.8725,0.1627,
0.24,339.4813,944.1775,771.7472,-131.8663,-0.0007,179.9998,3.1325,-11.7945,-31.2013,1.5883,0.8533,0.1615,
0.252,339.4813,944.1763,771.7475,-132.1061,-0.0007,179.9998,3.0684,-11.5811,-31.5732,1.5717,0.8512,0.1657,
0.264,339.4819,944.1771,771.7475,-132.3534,-0.0007,179.9998,3.1517,-11.5392,-31.6275,1.5616,0.8459,0.1545,
0.276,339.4827,944.1781,771.7453,-132.5942,-0.0009,179.9999,3.0245,-11.4246,-31.5986,1.541,0.8194,0.1617,
0.288,339.4827,944.177,771.7456,-132.8372,-0.0009,179.9999,3.3087,-11.5272,-31.6305,1.5451,0.8264,0.1451,
0.3,339.4807,944.1794,771.7436,-133.079,-0.0007,179.9998,2.8489,-11.1518,-31.6475,1.5191,0.8268,0.1512,
0.312,339.4814,944.1802,771.7436,-133.3189,-0.0007,179.9998,3.1206,-11.2752,-31.4226,1.5099,0.7994,0.1531,
0.324,339.4845,944.1782,771.7417,-133.5557,-0.0009,179.9999,3.1029,-11.1707,-31.3381,1.4932,0.7976,0.1474,
0.336,339.4852,944.1791,771.7417,-133.8008,-0.0009,179.9999,3.061,-11.0706,-31.7246,1.502,0.7956,0.1472,
0.348,339.4852,944.178,771.742,-134.0427,-0.0009,179.9999,2.8384,-10.9605,-31.9362,1.4964,0.7771,0.1396,
0.36,339.4868,944.181,771.742,-134.2815,-0.0005,179.9998,2.9091,-10.8965,-31.9632,1.4628,0.7618,0.1402,
0.372,339.487,944.1802,771.7401,-134.5161,-0.0007,179.9998,2.8623,-10.7007,-31.6252,1.4652,0.7653,0.1366,
0.384,339.4872,944.1793,771.7381,-134.7527,-0.0008,179.9999,2.7727,-10.2936,-31.6062,1.4211,0.7629,0.1373,
0.396,339.4878,944.1799,771.7404,-134.9915,-0.0007,179.9999,3.1002,-10.4944,-31.5288,1.4271,0.7427,0.1317,
0.408,339.4879,944.1791,771.7385,-135.2398,-0.0008,179.9999,2.7859,-10.4008,-32.1942,1.4051,0.7395,0.1369,
0.42,339.4857,944.1808,771.7408,-135.4847,-0.0007,179.9999,2.8389,-10.0444,-31.7389,1.4121,0.7416,0.1258,
