time,x,y,z,rotx,roty,rotz,fx,fy,fz,mx,my,mz,
0.0,339.4272,944.0044,771.2624,-130.367,-0.0003,179.9996,2.7241,-8.4218,-21.4694,1.2119,0.8011,0.1493,
0.012,339.4271,944.0042,771.2647,-130.368,-0.0002,179.9996,2.7798,-8.2593,-21.068,1.1766,0.752,0.1392,
0.024,339.4264,944.0022,771.2651,-130.3691,-0.0002,179.9996,2.644,-8.1353,-20.7562,1.1544,0.7348,0.136,
0.036,339.4251,943.9987,771.2634,-130.3712,-0.0003,179.9996,2.3121,-8.0902,-21.4274,1.1602,0.7195,0.1395,
0.048,339.4279,943.9976,771.2634,-130.3735,-0.0003,179.9996,2.2717,-8.2981,-21.6824,1.1668,0.7104,0.1405,
0.06,339.4272,943.9958,771.2638,-130.3809,-0.0003,179.9996,1.9891,-7.9796,-21.7134,1.1249,0.6937,0.1305,
0.072,339.4264,943.9942,771.2618,-130.3988,-0.0005,179.9997,1.9879,-7.9575,-21.236,1.1371,0.6768,0.1326,
0.084,339.4261,943.9945,771.2618,-130.4347,-0.0005,179.9997,1.7623,-7.8113,-20.6631,1.1184,0.6555,0.1306,
0.096,339.4249,943.9929,771.2622,-130.4812,-0.0005,179.9997,1.719,-7.7854,-20.4594,1.1187,0.6241,0.1134,
0.108,339.4241,943.9935,771.2622,-130.573,-0.0005,179.9997,1.255,-7.7199,-20.8395,1.1188,0.617,0.1097,
0.12,339.4257,943.9934,771.2622,-130.7031,-0.0005,179.9997,0.8526,-8.1111,-20.6322,1.1475,0.5855,0.099,
0.132,339.4237,943.9929,771.2602,-130.8583,-0.0007,179.9998,0.7845,-7.791,-20.7915,1.1262,0.5816,0.0998,
0.144,339.4221,943.9937,771.2625,-131.0135,-0.0005,179.9997,0.7598,-7.9946,-19.9184,1.1492,0.5376,0.1048,
0.156,339.4205,943.995,771.2625,-131.1845,-0.0005,179.9997,0.2661,-7.9302,-20.0476,1.1268,0.5482,0.0963,
0.168,339.4209,943.9938,771.2606,-131.3895,-0.0007,179.9998,0.4101,-7.9273,-20.0086,1.1013,0.5405,0.0875,
0.18,339.4189,943.9954,771.2606,-131.607,-0.0007,179.9998,0.2864,-8.0853,-19.8754,1.1608,0.5249,0.0986,
0.192,339.4161,943.9954,771.2586,-131.8413,-0.0008,179.9998,0.6002,-7.7043,-20.3072,1.0978,0.5414,0.0892,
0.204,339.4166,943.996,771.2609,-132.0917,-0.0007,179.9998,0.2032,-8.1838,-19.827,1.1658,0.4975,0.0955,
0.216,339.4165,943.9952,771.259,-132.3495,-0.0008,179.9999,-0.0206,-7.7936,-19.2961,1.1081,0.494,0.0896,
0.228,339.4172,943.996,771.259,-132.5946,-0.0008,179.9999,-0.2893,-7.8296,-19.3147,1.1173,0.4705,0.0997,
0.24,339.4143,943.9961,771.257,-132.8385,-0.001,179.9999,-0.1786,-7.7818,-19.4902,1.1102,0.475,0.0976,
0.252,339.415,943.9969,771.257,-133.0794,-0.001,180.0,-0.2526,-7.3587,-20.119,1.0858,0.4702,0.0984,
0.264,339.4151,943.9957,771.2574,-133.316,-0.001,180.0,-0.5554,-7.5382,-19.561,1.0885,0.4378,0.0877,
0.276,339.4158,943.9965,771.2574,-133.5527,-0.001,180.0,-0.2634,-7.4599,-19.4533,1.031,0.4247,0.0909,
0.288,339.4159,943.9957,771.2554,-133.801,-0.0012,-180.0,-0.5002,-7.3503,-19.2072,1.0624,0.4224,0.0854,
0.3,339.4168,943.9971,771.2535,-134.044,-0.001,180.0,-0.726,-7.0667,-19.3395,1.0158,0.3925,0.0916,
0.312,339.4175,943.9977,771.2557,-134.2806,-0.0008,179.9999,-0.9907,-7.2728,-19.4329,1.045,0.3902,0.0895,
0.324,339.4177,943.9968,771.2538,-134.5141,-0.001,180.0,-0.8115,-7.3031,-19.6592,1.0354,0.3899,0.0809,
0.336,339.4184,943.9973,771.2561,-134.7508,-0.0008,179.9999,-0.9719,-6.9476,-19.3715,1.0058,0.3683,0.0871,
0.348,339.4186,943.9965,771.2541,-134.9917,-0.001,180.0,-0.9356,-7.1249,-19.7173,0.9962,0.3623,0.0826,
0.36,339.4193,943.9974,771.2541,-135.241,-0.001,-180.0,-1.0491,-6.7063,-19.3665,0.9745,0.3511,0.0771,
0.372,339.4193,943.9964,771.2545,-135.4861,-0.001,-180.0,-1.0317,-6.9213,-19.0198,0.9823,0.3318,0.0774,
0.384,339.4195,943.9956,771.2525,-135.7291,-0.0011,-179.9999,-1.0459,-6.5794,-19.4015,0.9254,0.3288,0.0655,
0.396,339.4203,943.9965,771.2525,-135.9711,-0.0011,-179.9999,-0.9464,-6.624,-19.5434,0.9545,0.3279,0.0631,
0.408,339.4233,943.9944,771.2529,-136.2121,-0.0011,-179.9999,-1.2127,-6.5142,-19.7667,0.9207,0.3106,0.0722,
