time,x,y,z,rotx,roty,rotz,fx,fy,fz,mx,my,mz,
0.0,339.497,944.3849,773.2095,-128.3327,-0.0004,179.9996,2.828,-1.9895,-1.6415,0.2654,0.3668,0.0846,
0.012,339.4958,944.3816,773.2056,-128.3338,-0.0007,179.9997,2.9416,-1.8801,-2.1909,0.2398,0.3837,0.0905,
0.024,339.4966,944.3839,773.2056,-128.3338,-0.0004,179.9996,2.7897,-2.079,-2.0641,0.275,0.3633,0.0901,
0.036,339.496,944.3822,773.2036,-128.3348,-0.0005,179.9997,2.5902,-1.9804,-2.0062,0.2646,0.357,0.0943,
0.048,339.4962,944.3828,773.2017,-128.3359,-0.0003,179.9996,2.8997,-2.0785,-1.9815,0.2658,0.3703,0.0891,
0.06,339.4956,944.3812,773.1997,-128.338,-0.0005,179.9996,2.7866,-1.9643,-1.7984,0.2674,0.363,0.094,
0.072,339.4954,944.3813,773.1997,-128.3517,-0.0005,179.9996,2.8549,-2.0358,-1.718,0.2634,0.3606,0.0898,
0.084,339.4952,944.3815,773.1997,-128.3792,-0.0005,179.9996,2.878,-1.9449,-2.0177,0.2437,0.3686,0.0878,
0.096,339.4949,944.3824,773.1978,-128.4267,-0.0003,179.9996,2.7433,-2.0822,-1.7192,0.2735,0.3596,0.0896,
0.108,339.4942,944.3829,773.1978,-128.4996,-0.0003,179.9996,2.5883,-1.8485,-1.9239,0.2632,0.3552,0.0902,
0.12,339.4931,944.3837,773.1978,-128.6146,-0.0003,179.9996,2.5535,-2.2327,-1.2934,0.2958,0.3436,0.0863,
0.132,339.4917,944.3846,773.1978,-128.7561,-0.0003,179.9996,2.3869,-2.1505,-1.2479,0.3015,0.3547,0.0902,
0.144,339.4901,944.3858,773.1978,-128.9261,-0.0003,179.9996,2.4472,-2.3333,-1.1696,0.3111,0.3425,0.0851,
0.156,339.4878,944.3854,773.1958,-129.1045,-0.0005,179.9997,2.3036,-2.3211,-1.1474,0.3071,0.3467,0.0998,
0.168,339.4859,944.3868,773.1958,-129.303,-0.0005,179.9997,2.4405,-2.3309,-0.7867,0.3274,0.3501,0.0884,
0.18,339.4867,944.3873,773.1958,-129.527,-0.0005,179.9997,2.4113,-2.32,-0.9975,0.3232,0.3497,0.0896,
0.192,339.4852,944.3912,773.1958,-129.7614,-0.0001,179.9995,2.2645,-2.3773,-0.8551,0.3168,0.3463,0.0959,
0.204,339.4814,944.3891,773.1939,-130.019,-0.0007,179.9997,2.2933,-2.342,-0.6526,0.323,0.3443,0.0882,
0.216,339.4827,944.3921,773.1939,-130.2704,-0.0003,179.9996,2.2233,-2.2541,-0.639,0.3198,0.3374,0.0942,
0.228,339.4804,944.3938,773.1939,-130.5132,-0.0003,179.9996,2.1576,-2.5109,-0.7619,0.3258,0.3386,0.1006,
