time,x,y,z,rotx,roty,rotz,fx,fy,fz,mx,my,mz,
0.0,339.451,944.1766,771.7554,-130.0012,0.0005,179.9993,3.4483,-7.3534,-29.3852,0.6091,0.514,0.1858,
0.012,339.4497,944.173,771.7538,-130.0033,0.0003,179.9994,3.4128,-7.3411,-29.3319,0.587,0.4782,0.1782,
0.024,339.4479,944.168,771.7479,-130.0044,-0.0002,179.9996,3.1373,-7.2938,-29.0125,0.5896,0.4553,0.183,
0.036,339.4484,944.1694,771.7522,-130.0044,0.0002,179.9994,3.1485,-7.0295,-29.3073,0.575,0.443,0.1791,
0.048,339.4476,944.1675,771.7525,-130.0065,0.0002,179.9994,2.8559,-7.2187,-29.6423,0.5733,0.4334,0.1793,
0.06,339.4499,944.1648,771.7506,-130.0109,0.0,179.9995,2.8082,-7.0624,-29.5477,0.562,0.3942,0.1709,
0.072,339.4493,944.1632,771.7486,-130.0161,-0.0002,179.9996,2.6148,-6.9955,-29.2441,0.563,0.403,0.1736,
0.084,339.4484,944.1614,771.7489,-130.033,-0.0002,179.9996,2.6149,-6.9755,-29.452,0.5335,0.3744,0.1638,
0.096,339.4475,944.16,771.747,-130.0668,-0.0003,179.9996,2.5,-6.8241,-29.665,0.5386,0.3622,0.1603,
0.108,339.4464,944.1587,771.7451,-130.1154,-0.0005,179.9997,2.247,-6.9157,-29.3197,0.5438,0.3334,0.1525,
0.12,339.4454,944.159,771.7473,-130.2072,-0.0003,179.9996,2.0214,-6.936,-30.1038,0.547,0.3262,0.1394,
0.132,339.4442,944.16,771.7473,-130.3424,-0.0003,179.9996,2.1307,-6.9273,-29.6975,0.5437,0.3416,0.1279,
0.144,339.4422,944.1594,771.7454,-130.4849,-0.0005,179.9997,1.6811,-6.7865,-29.6222,0.5374,0.303,0.1333,
0.156,339.4431,944.1578,771.7434,-130.6403,-0.0007,179.9997,1.9237,-6.8773,-29.4662,0.5418,0.312,0.1288,
0.168,339.4413,944.1591,771.7434,-130.8261,-0.0007,179.9998,1.7933,-6.9271,-29.5134,0.5563,0.302,0.1247,
0.18,339.4388,944.1586,771.7438,-131.0246,-0.0007,179.9998,1.4672,-6.8125,-29.405,0.536,0.2812,0.1266,
0.192,339.4362,944.1585,771.7418,-131.2368,-0.0008,179.9998,1.6408,-6.841,-29.7265,0.5502,0.2928,0.1194,
0.204,339.4347,944.1625,771.7418,-131.4775,-0.0005,179.9997,1.1738,-6.7749,-29.4099,0.5578,0.2696,0.1207,
0.216,339.4347,944.1617,771.7399,-131.7321,-0.0006,179.9998,1.2218,-7.0314,-29.0271,0.5695,0.2342,0.1129,
0.228,339.4346,944.1608,771.7379,-131.9835,-0.0008,179.9998,0.914,-6.8973,-29.3951,0.5538,0.2376,0.1193,
0.24,339.4323,944.1624,771.7402,-132.2274,-0.0006,179.9998,0.9432,-6.8958,-29.5629,0.5524,0.213,0.115,
