time,x,y,z,rotx,roty,rotz,fx,fy,fz,mx,my,mz,
0.0,339.503,944.1052,770.7942,-126.8345,0.001,179.9991,3.8336,-7.6794,-23.8465,1.0199,0.815,0.1167,
0.012,339.4994,944.1044,770.7946,-126.8354,0.001,179.9991,3.5761,-7.554,-23.6957,0.998,0.8076,0.1225,
0.024,339.5016,944.1014,770.7949,-126.8356,0.001,179.9991,3.5492,-7.6248,-23.3191,0.9926,0.7903,0.1098,
0.036,339.5009,944.0994,770.7952,-126.8366,0.001,179.9991,3.3551,-7.4493,-23.2989,0.9848,0.7797,0.1167,
0.048,339.5003,944.0978,770.7933,-126.8377,0.0009,179.9992,3.4508,-7.4235,-22.8692,0.9744,0.7574,0.11,
0.06,339.5002,944.0975,770.7956,-126.8387,0.001,179.9991,3.125,-7.5449,-23.1171,0.9914,0.7716,0.1212,
0.072,339.4987,944.0933,770.7959,-126.8398,0.0007,179.9993,3.2383,-7.4297,-22.78,0.9777,0.7481,0.1082,
0.084,339.4981,944.0917,770.794,-126.8419,0.0005,179.9993,2.7539,-7.237,-22.6275,0.9704,0.7358,0.1139,
0.096,339.4979,944.0918,770.794,-126.8577,0.0005,179.9993,3.1277,-7.2609,-22.3792,0.9546,0.7313,0.1073,
0.108,339.4969,944.0901,770.7943,-126.8894,0.0005,179.9993,2.8677,-7.189,-22.4125,0.9574,0.72,0.1083,
0.12,339.4964,944.0904,770.7943,-126.939,0.0005,179.9993,2.5908,-7.0291,-22.55,0.9508,0.7029,0.0914,
0.132,339.4949,944.089,770.7946,-127.0235,0.0005,179.9993,2.6435,-7.1038,-22.435,0.9557,0.6924,0.0806,
0.144,339.4966,944.0888,770.7946,-127.143,0.0005,179.9993,2.4395,-7.1215,-22.7256,0.9455,0.6856,0.081,
0.156,339.4947,944.088,770.7927,-127.2781,0.0003,179.9994,2.2843,-7.1102,-22.1162,0.9518,0.6805,0.0859,
0.168,339.493,944.0888,770.795,-127.4438,0.0005,179.9993,2.0268,-7.1381,-22.235,0.955,0.6585,0.0845,
0.18,339.4906,944.0884,770.793,-127.6254,0.0003,179.9994,2.3222,-7.1743,-22.3324,0.963,0.6669,0.0838,
0.192,339.4916,944.0886,770.793,-127.822,0.0003,179.9994,1.8708,-7.1283,-22.1397,0.9404,0.6485,0.0837,
0.204,339.4887,944.0882,770.7934,-128.0447,0.0003,179.9994,1.9581,-7.2046,-21.8488,0.9527,0.6417,0.0792,
0.216,339.4864,944.0898,770.7934,-128.2759,0.0003,179.9994,1.8827,-7.2836,-22.1307,0.9446,0.6335,0.0879,
0.228,339.4855,944.0865,770.7914,-128.5295,-0.0002,179.9996,1.8387,-7.2888,-21.5798,0.943,0.6129,0.0767,
