time,x,y,z,rotx,roty,rotz,fx,fy,fz,mx,my,mz,
0.0,339.1645,942.3331,777.1013,-89.7523,0.3427,-179.7397,-0.0485,-0.1399,-0.7371,-0.0176,0.0264,-0.0244,
0.012,339.1645,942.3331,777.1013,-89.7523,0.3427,-179.7397,-0.01,-0.133,-0.3596,-0.0057,0.0209,-0.029,
0.024,339.1645,942.3331,777.1013,-89.7523,0.3427,-179.7397,-0.1444,0.0279,-0.651,-0.0154,0.0306,-0.0244,
0.036,339.1645,942.3331,777.1013,-89.7523,0.3427,-179.7397,-0.0262,-0.2116,-0.4852,-0.0201,0.0237,-0.0289,
0.048,339.1644,942.3331,777.1013,-89.7533,0.3427,-179.7397,-0.1158,0.0067,-0.6514,-0.0127,0.0253,-0.0252,
0.06,339.1643,942.3328,777.1036,-89.7523,0.3428,-179.7396,-0.072,-0.1227,-0.5308,-0.0145,0.03,-0.0289,
0.072,339.1645,942.3331,777.1013,-89.7523,0.3427,-179.7397,-0.0741,-0.1543,-0.4412,-0.0193,0.0258,-0.0281,
0.084,339.1645,942.3331,777.1013,-89.7523,0.3427,-179.7397,-0.0934,-0.0592,-0.5307,-0.0122,0.0277,-0.0296,
0.096,339.1645,942.3331,777.1013,-89.7523,0.3427,-179.7397,-0.0195,-0.05,-0.399,-0.0151,0.0217,-0.0288,
0.108,339.1639,942.3315,777.0993,-89.7523,0.3425,-179.7397,0.0015,-0.162,-0.5753,-0.0136,0.0301,-0.0288,
0.12,339.1645,942.3331,777.1013,-89.7523,0.3427,-179.7397,0.0064,-0.1452,-0.5268,-0.0133,0.0216,-0.0271,
0.132,339.1645,942.3331,777.1013,-89.7523,0.3427,-179.7397,-0.178,-0.0602,-0.7775,-0.0224,0.0362,-0.0228,
0.144,339.1645,942.3331,777.1013,-89.7523,0.3427,-179.7397,0.0085,-0.1136,-0.6164,-0.0085,0.0258,-0.0278,
0.156,339.1647,942.3337,777.0968,-89.7523,0.3423,-179.7398,-0.1695,0.0135,-0.652,-0.0156,0.031,-0.0253,
0.168,339.1645,942.3331,777.1013,-89.7523,0.3427,-179.7397,-0.0019,-0.1653,-0.5729,-0.0181,0.0276,-0.0288,
0.18,339.1639,942.3315,777.0993,-89.7523,0.3425,-179.7397,-0.1656,-0.0685,-0.6451,-0.0151,0.0285,-0.0204,
0.192,339.1639,942.3315,777.0993,-89.7523,0.3425,-179.7397,-0.0907,-0.1036,-0.4469,-0.0083,0.0336,-0.0283,
0.204,339.1639,942.3315,777.0993,-89.7523,0.3425,-179.7397,-0.015,-0.1226,-0.5249,-0.01,0.0268,-0.0238,
0.216,339.1639,942.3315,777.0993,-89.7523,0.3425,-179.7397,-0.0153,-0.1061,-0.6556,-0.0098,0.0218,-0.0269,
0.228,339.1639,942.3315,777.0993,-89.7523,0.3425,-179.7397,-0.0917,-0.1436,-0.4837,-0.0132,0.0244,-0.0272,
0.24,339.1639,942.3315,777.0993,-89.7523,0.3425,-179.7397,-0.0728,-0.0998,-0.6117,-0.0171,0.0266,-0.027,
0.252,339.1639,942.3315,777.0993,-89.7523,0.3425,-179.7397,0.0085,-0.0598,-0.4464,-0.0094,0.0248,-0.0296,
0.264,339.1617,942.3322,777.0993,-89.7524,0.3426,-179.7401,-0.1185,-0.0668,-0.6069,-0.0151,0.0296,-0.0229,
0.276,339.1611,942.3306,777.0974,-89.7514,0.3424,-179.7401,-0.0145,-0.1285,-0.4028,-0.0087,0.0243,-0.029,
0.288,339.1612,942.3309,777.0951,-89.7524,0.3423,-179.7402,-0.1433,-0.0046,-0.8248,-0.0128,0.0291,-0.0259,
0.3,339.1606,942.3292,777.0932,-89.7524,0.3421,-179.7403,0.0094,-0.1124,-0.488,-0.0085,0.0257,-0.028,
0.312,339.1614,942.3315,777.0932,-89.7524,0.3425,-179.7401,-0.1437,-0.1286,-0.6466,-0.0158,0.0334,-0.0197,
0.324,339.1608,942.3298,777.0912,-89.7524,0.3423,-179.7402,0.0059,-0.0866,-0.5351,-0.0097,0.0266,-0.0312,
