time,x,y,z,rotx,roty,rotz,fx,fy,fz,mx,my,mz,
0.0,340.0425,943.4133,777.2063,-89.739,0.4293,-179.7289,0.1838,-0.0631,0.0444,-0.0047,0.0092,0.0178,
0.012,340.0425,943.4133,777.2063,-89.74,0.4293,-179.7289,0.3167,-0.1059,0.294,0.005,0.0052,0.015,
0.024,340.0426,943.4136,777.204,-89.739,0.4291,-179.729,0.1578,-0.0783,0.087,-0.0063,0.0087,0.0169,
0.036,340.0425,943.4133,777.2063,-89.739,0.4293,-179.7289,0.3551,-0.1309,0.1641,-0.0028,0.0073,0.0135,
0.048,340.0426,943.4136,777.204,-89.739,0.4291,-179.729,0.2083,-0.193,-0.1265,-0.0048,0.005,0.018,
0.06,340.0426,943.4136,777.204,-89.739,0.4291,-179.729,0.1371,-0.1041,-0.0834,-0.0036,0.0023,0.0163,
0.072,340.0425,943.4133,777.2063,-89.739,0.4293,-179.7289,0.3299,-0.169,-0.0002,-0.0047,0.0085,0.0187,
0.084,340.0425,943.4133,777.2063,-89.739,0.4293,-179.7289,0.2042,-0.1845,0.0008,-0.0077,0.01,0.0177,
0.096,340.0426,943.4136,777.204,-89.739,0.4291,-179.729,0.2342,-0.091,0.0405,-0.0021,0.0087,0.0161,
0.108,340.0426,943.4136,777.204,-89.739,0.4291,-179.729,0.1623,-0.151,-0.0389,-0.0012,0.0138,0.0218,
0.12,340.0425,943.4133,777.2063,-89.739,0.4293,-179.7289,0.2785,-0.1785,0.2062,-0.0063,0.0049,0.0109,
0.132,340.0425,943.4133,777.2063,-89.739,0.4293,-179.7289,0.1079,-0.074,-0.0816,-0.0062,0.0126,0.0195,
0.144,340.0426,943.4136,777.204,-89.739,0.4291,-179.729,0.289,-0.1708,0.0411,0.0028,0.0082,0.0185,
0.156,340.0426,943.4136,777.204,-89.739,0.4291,-179.729,0.2063,-0.135,-0.082,-0.007,0.0065,0.0188,
0.168,340.042,943.412,777.2021,-89.739,0.429,-179.729,0.3049,-0.2102,-0.0001,-0.0052,0.0088,0.0186,
0.18,340.0426,943.4136,777.204,-89.739,0.4291,-179.729,0.2557,-0.2686,-0.0524,-0.0014,0.0104,0.0127,
0.192,340.042,943.412,777.2021,-89.739,0.429,-179.729,0.1496,-0.0747,-0.0836,-0.0122,0.0121,0.0171,
0.204,340.042,943.412,777.2021,-89.739,0.429,-179.729,0.2388,-0.1761,-0.0853,0.0014,0.0063,0.0187,
0.216,340.0426,943.4136,777.204,-89.739,0.4291,-179.729,0.1356,-0.1022,-0.0791,-0.0065,0.0023,0.0188,
0.228,340.042,943.412,777.2021,-89.739,0.429,-179.729,0.2829,-0.1204,0.1239,-0.0026,0.0064,0.0144,
0.24,340.042,943.412,777.2021,-89.74,0.429,-179.729,0.148,-0.097,-0.1268,-0.0125,0.0155,0.0179,
0.252,340.042,943.412,777.2021,-89.739,0.429,-179.729,0.2805,-0.2302,-0.0853,-0.0053,0.0058,0.0179,
0.264,340.042,943.412,777.2021,-89.739,0.429,-179.729,0.2865,-0.141,-0.1323,0.0032,0.0116,0.0179,
0.276,340.042,943.412,777.2021,-89.739,0.429,-179.729,0.1013,-0.0685,-0.1675,-0.0106,0.0169,0.0196,
0.288,340.0414,943.4104,777.2001,-89.739,0.4288,-179.7291,0.2416,-0.1456,0.3802,0.0031,0.0069,0.0147,
0.3,340.0415,943.4106,777.1978,-89.739,0.4286,-179.7291,0.2316,-0.1297,-0.1639,-0.0084,0.0004,0.0199,
0.312,340.0409,943.409,777.1959,-89.739,0.4285,-179.7292,0.3301,-0.2589,-0.0456,-0.0043,0.0045,0.0162,
0.324,340.0409,943.409,777.1959,-89.739,0.4285,-179.7292,0.1088,-0.0728,0.0468,-0.0062,0.0126,0.0193,
0.336,340.0407,943.4083,777.1897,-89.739,0.4283,-179.7293,0.3089,-0.1319,0.0822,-0.0013,0.007,0.0161,
0.348,340.0395,943.405,777.1858,-89.7401,0.428,-179.7294,0.1533,-0.157,0.1296,-0.0103,0.0105,0.0167,
0.36,340.0377,943.4,777.1799,-89.739,0.4275,-179.7296,0.2808,-0.153,-0.1304,-0.0044,0.0041,0.0156,
0.372,340.0368,943.3977,777.1717,-89.739,0.4272,-179.7297,0.1829,-0.1506,-0.1217,-0.0072,0.0052,0.0205,
0.384,340.0356,943.3944,777.1678,-89.7401,0.4269,-179.7298,0.2048,-0.0735,-0.039,-0.0078,0.0106,0.0196,
0.396,340.034,943.3897,777.1597,-89.739,0.4262,-179.73,0.4782,-0.0816,0.1693,-0.0039,0.0082,0.0186,
0.408,340.033,943.387,777.1538,-89.739,0.4261,-179.7301,0.1272,-0.0858,-0.0778,-0.0123,0.0124,0.0212,
0.42,340.0313,943.3824,777.1457,-89.7401,0.4254,-179.7303,0.2854,-0.0403,0.2106,-0.0016,0.0046,0.0144,
0.432,340.031,943.3814,777.1418,-89.7401,0.4255,-179.7303,0.1769,-0.0579,-0.1229,-0.0105,0.0126,0.0205,
0.444,340.0293,943.3767,777.1336,-89.739,0.4248,-179.7305,0.2587,-0.1875,0.0813,-0.0019,0.0077,0.0151,
