time,x,y,z,rotx,roty,rotz,fx,fy,fz,mx,my,mz,
0.0,339.5236,944.1239,771.8849,-127.8455,0.0036,179.9983,1.5656,-10.6094,-32.7069,0.9946,0.5867,0.2579,
0.012,339.5258,944.1209,771.8852,-127.8457,0.0036,179.9983,1.6294,-10.6605,-32.1548,0.9819,0.5774,0.2498,
0.024,339.525,944.1187,771.8852,-127.8467,0.0032,179.9984,1.4006,-10.5506,-32.2321,0.9911,0.564,0.251,
0.036,339.5278,944.1173,771.8875,-127.8469,0.0034,179.9984,1.373,-10.5169,-32.2278,0.9856,0.5593,0.2511,
0.048,339.5272,944.1157,771.8856,-127.8479,0.0032,179.9984,1.4182,-10.5529,-32.0592,0.9806,0.5528,0.2468,
0.06,339.527,944.1158,771.8856,-127.8627,0.0032,179.9984,1.3902,-10.3458,-31.7169,0.9756,0.5536,0.2441,
0.072,339.5296,944.1146,771.8878,-127.8882,0.0034,179.9984,1.3274,-10.2794,-31.6193,0.9557,0.5423,0.2443,
0.084,339.5283,944.1127,771.8878,-127.9357,0.003,179.9985,1.2338,-10.3163,-31.6288,0.9628,0.541,0.2375,
0.096,339.5305,944.1121,771.8878,-128.0045,0.003,179.9985,1.2857,-10.33,-31.3641,0.9757,0.5396,0.2147,
0.108,339.5289,944.1112,771.8859,-128.1101,0.0029,179.9985,1.1283,-9.9801,-31.4166,0.9712,0.5443,0.2043,
0.12,339.531,944.1128,771.8878,-128.2528,0.003,179.9985,1.2889,-9.9767,-30.8865,0.9901,0.5466,0.191,
0.132,339.5278,944.1098,771.8882,-128.4323,0.0026,179.9986,1.184,-9.6483,-30.8034,0.9852,0.5506,0.1862,
0.144,339.5289,944.11,771.8882,-128.6182,0.0026,179.9986,1.5123,-9.5287,-30.1773,0.974,0.5514,0.1749,
0.156,339.5299,944.1103,771.8882,-128.8095,0.0026,179.9986,1.4105,-9.3545,-29.8423,0.9731,0.5606,0.1695,
0.168,339.5278,944.1118,771.8882,-129.0259,0.0026,179.9986,1.5863,-8.7899,-29.7613,0.9764,0.5828,0.1407,
0.18,339.5285,944.1124,771.8882,-129.2615,0.0026,179.9986,1.571,-8.5766,-29.8115,0.9655,0.5835,0.132,
0.192,339.5289,944.1132,771.8882,-129.5225,0.0026,179.9986,1.4614,-8.5216,-29.0527,0.9586,0.6021,0.1247,
0.204,339.5287,944.1123,771.8862,-129.7771,0.0024,179.9986,1.7186,-8.3758,-28.3247,0.9808,0.5719,0.1228,
0.216,339.5284,944.1104,771.8885,-130.0254,0.0022,179.9987,1.7115,-7.8849,-28.6348,0.9613,0.5872,0.1129,
0.228,339.5255,944.1105,771.8866,-130.2629,0.0021,179.9987,1.5888,-7.9288,-28.338,0.9803,0.5778,0.1108,
0.24,339.529,944.1101,771.8866,-130.5019,0.0021,179.9987,1.5142,-7.9332,-28.3229,0.9506,0.5735,0.1134,
0.252,339.5295,944.1105,771.8889,-130.748,0.0022,179.9986,1.6439,-7.8738,-28.1992,0.9527,0.5492,0.1047,
0.264,339.5301,944.1113,771.8889,-131.0005,0.0022,179.9986,1.5233,-7.7793,-27.7954,0.948,0.5603,0.1181,
0.276,339.5293,944.1081,771.8869,-131.2435,0.0017,179.9988,1.5949,-7.6815,-27.6128,0.9328,0.5232,0.1129,
0.288,339.5299,944.1089,771.8869,-131.4918,0.0017,179.9988,1.4216,-7.6888,-27.017,0.9298,0.5284,0.1085,
0.3,339.5298,944.1077,771.8873,-131.7369,0.0017,179.9988,1.4742,-7.6319,-27.1807,0.9275,0.5109,0.1092,
0.312,339.5305,944.1084,771.8873,-131.9767,0.0017,179.9988,1.439,-7.4118,-27.1286,0.9124,0.5025,0.1088,
0.324,339.5304,944.1073,771.8876,-132.2176,0.0017,179.9988,1.3032,-7.3277,-26.7814,0.8913,0.4795,0.0989,
0.336,339.5303,944.1058,771.8876,-132.4606,0.0013,179.999,1.1974,-6.9818,-26.8321,0.866,0.4515,0.1083,
0.348,339.5304,944.1049,771.8857,-132.6983,0.0011,179.999,1.4028,-6.99,-26.7845,0.8537,0.4658,0.1156,
0.36,339.531,944.1054,771.8879,-132.9413,0.0013,179.999,1.3605,-7.1238,-26.694,0.8298,0.442,0.1076,
0.372,339.5282,944.1055,771.886,-133.1757,0.0011,179.999,1.6172,-6.6872,-26.7249,0.8109,0.4265,0.1087,
0.384,339.529,944.1062,771.886,-133.4113,0.0011,179.999,1.7187,-6.6587,-26.6749,0.7902,0.4318,0.1121,
0.396,339.529,944.1051,771.8863,-133.6543,0.0011,179.999,1.4493,-6.4337,-26.5794,0.7786,0.3976,0.1028,
0.408,339.532,944.1033,771.8844,-133.9017,0.001,179.9991,1.3456,-6.3683,-25.4985,0.7629,0.3975,0.1046,
0.42,339.5297,944.1048,771.8867,-134.1392,0.0011,179.999,1.3843,-6.1526,-26.2564,0.7538,0.3969,0.1119,
0.432,339.5305,944.1056,771.8867,-134.3769,0.0011,179.999,1.4887,-6.1768,-26.0337,0.7265,0.3686,0.1057,
0.444,339.5306,944.1045,771.887,-134.6115,0.0011,179.999,1.4253,-6.0821,-25.7149,0.7219,0.3456,0.1107,
0.456,339.5308,944.1036,771.8851,-134.846,0.0009,179.9991,1.4777,-5.8382,-25.3364,0.6843,0.3619,0.1013,
0.468,339.5309,944.1026,771.8854,-135.0901,0.0009,179.9991,1.3286,-5.7941,-25.8793,0.6763,0.3419,0.1024,
0.48,339.5316,944.1035,771.8854,-135.3373,0.0009,179.9991,1.56,-5.5443,-25.3206,0.6551,0.3201,0.0943,
0.492,339.5317,944.1025,771.8857,-135.5814,0.0009,179.9991,1.3755,-5.597,-25.3036,0.6593,0.3198,0.1057,
0.504,339.5324,944.1034,771.8857,-135.8265,0.0009,179.9991,1.4418,-5.299,-25.0731,0.6181,0.2965,0.1015,
0.516,339.5325,944.1023,771.8861,-136.0684,0.0009,179.9991,1.1853,-5.5293,-25.0074,0.6174,0.2788,0.1112,
0.528,339.5327,944.1016,771.8841,-136.3072,0.0008,179.9992,1.2402,-5.3192,-24.7093,0.5959,0.2642,0.1006,
0.54,339.5326,944.0999,771.8864,-136.5491,0.0006,179.9993,1.0592,-5.1231,-24.7133,0.5851,0.2484,0.0878,
0.552,339.5328,944.0989,771.8867,-136.7858,0.0006,179.9993,1.2748,-4.8775,-24.5643,0.552,0.2553,0.0989,
0.564,339.5308,944.1008,771.8867,-137.0223,0.0006,179.9993,1.1156,-4.8831,-24.4593,0.545,0.2076,0.0962,
