time,x,y,z,rotx,roty,rotz,fx,fy,fz,mx,my,mz,
0.0,339.7146,944.0692,771.8889,-128.0193,-0.0003,179.9996,-3.7049,-10.9394,-38.6628,-1.1318,-1.1884,0.7532,
0.012,339.7166,944.0656,771.8912,-128.0195,-0.0005,179.9997,-3.8278,-11.0718,-38.7887,-1.1332,-1.1918,0.7532,
0.024,339.7165,944.0656,771.8912,-128.0205,-0.0005,179.9997,-3.8268,-11.016,-38.5248,-1.137,-1.1945,0.7563,
0.036,339.72,944.0662,771.8932,-128.0218,-0.0004,179.9996,-3.8829,-11.1207,-38.4387,-1.1232,-1.2004,0.7577,
0.048,339.72,944.0662,771.8932,-128.0228,-0.0004,179.9996,-3.8189,-10.9575,-38.4453,-1.1274,-1.1913,0.7545,
0.06,339.7221,944.063,771.8932,-128.0241,-0.0007,179.9997,-3.9088,-11.0337,-37.8435,-1.1283,-1.2071,0.7504,
0.072,339.722,944.0627,771.8955,-128.0241,-0.0006,179.9997,-4.0159,-10.9658,-38.0874,-1.1376,-1.1984,0.759,
0.084,339.722,944.0627,771.8955,-128.0272,-0.0006,179.9997,-3.7863,-11.1436,-37.8933,-1.1238,-1.1999,0.7503,
0.096,339.7248,944.0617,771.8955,-128.0348,-0.0006,179.9997,-4.0314,-10.9801,-38.1347,-1.1273,-1.1973,0.7581,
0.108,339.7243,944.0613,771.8974,-128.0654,-0.0008,179.9997,-3.9263,-11.0161,-37.6734,-1.1221,-1.2052,0.7509,
0.12,339.7257,944.0581,771.8997,-128.1194,-0.001,179.9998,-4.0638,-10.8791,-37.7978,-1.1172,-1.2189,0.7489,
0.132,339.7278,944.0577,771.8997,-128.2072,-0.001,179.9998,-4.1931,-10.9459,-37.511,-1.1194,-1.2131,0.7391,
0.144,339.7265,944.0586,771.8997,-128.3402,-0.001,179.9998,-4.2253,-10.652,-37.4221,-1.1307,-1.225,0.7338,
0.156,339.7279,944.0586,771.8997,-128.4988,-0.001,179.9998,-4.2488,-10.9346,-37.6373,-1.131,-1.2377,0.7306,
0.168,339.7263,944.0597,771.8997,-128.6571,-0.001,179.9998,-4.3967,-10.8233,-37.5808,-1.1369,-1.237,0.7373,
