time,x,y,z,rotx,roty,rotz,fx,fy,fz,mx,my,mz,
0.0,337.47,943.723,776.9398,-89.9943,-0.3081,-179.8106,-0.0449,-0.128,0.2808,0.0051,0.0085,0.0147,
0.012,337.4694,943.7213,776.9378,-89.9943,-0.3083,-179.8107,-0.1093,0.0344,-0.2189,-0.0106,0.0091,0.0206,
0.024,337.47,943.723,776.9398,-89.9943,-0.3081,-179.8106,-0.0428,-0.335,0.3241,0.0041,-0.0021,0.0129,
0.036,337.47,943.723,776.9398,-89.9943,-0.3081,-179.8106,-0.125,-0.1163,0.1998,-0.0021,0.0086,0.0156,
0.048,337.4694,943.7213,776.9378,-89.9943,-0.3083,-179.8107,0.0854,-0.042,-0.1069,-0.0059,0.0119,0.0129,
0.06,337.4694,943.7213,776.9378,-89.9943,-0.3083,-179.8107,-0.0053,-0.2912,0.3248,-0.0044,0.0074,0.0145,
0.072,337.47,943.723,776.9398,-89.9943,-0.3081,-179.8106,-0.1046,-0.0172,0.1547,-0.0039,0.0116,0.0141,
0.084,337.4694,943.7213,776.9378,-89.9943,-0.3083,-179.8107,0.0486,-0.1078,0.0294,-0.0007,0.0024,0.0169,
0.096,337.4694,943.7213,776.9378,-89.9943,-0.3083,-179.8107,-0.1321,-0.061,0.1135,-0.0074,0.0103,0.0141,
0.108,337.4665,943.7223,776.9378,-89.9941,-0.3083,-179.8107,-0.0476,-0.0841,0.025,0.0027,0.0035,0.0135,
0.12,337.47,943.723,776.9398,-89.9943,-0.3081,-179.8106,-0.1075,-0.0777,-0.227,-0.006,0.0093,0.0163,
0.132,337.4694,943.7213,776.9378,-89.9943,-0.3083,-179.8107,-0.0491,-0.1828,0.2803,0.0014,0.0086,0.0138,
0.144,337.4695,943.7216,776.9356,-89.9943,-0.3084,-179.8107,-0.1344,0.0534,-0.0083,-0.0104,0.0126,0.0186,
0.156,337.4694,943.7213,776.9378,-89.9943,-0.3083,-179.8107,0.0712,-0.1369,0.2788,0.0003,0.0097,0.0139,
0.168,337.4694,943.7213,776.9378,-89.9943,-0.3083,-179.8107,-0.2721,-0.1121,0.0791,-0.0032,0.0128,0.0206,
0.18,337.4694,943.7213,776.9378,-89.9943,-0.3083,-179.8107,0.0723,-0.0112,0.1131,-0.0011,0.0028,0.0153,
0.192,337.4694,943.7213,776.9378,-89.9943,-0.3083,-179.8107,-0.0791,-0.1663,0.1538,-0.0028,0.0115,0.0148,
0.204,337.4694,943.7213,776.9378,-89.9932,-0.3083,-179.8107,-0.1038,-0.1091,0.0327,-0.0064,0.0042,0.0168,
0.216,337.4694,943.7213,776.9378,-89.9943,-0.3083,-179.8107,0.0966,-0.0986,0.2366,0.0008,0.0076,0.0141,
0.228,337.4694,943.7213,776.9378,-89.9943,-0.3083,-179.8107,-0.0346,-0.0809,-0.0992,-0.0062,0.0134,0.0177,
0.24,337.4694,943.7213,776.9378,-89.9943,-0.3083,-179.8107,-0.0508,-0.101,0.2817,-0.0005,0.0085,0.0139,
0.252,337.4702,943.7236,776.9378,-89.9943,-0.3079,-179.8105,-0.1287,-0.0602,0.1595,-0.0058,0.0094,0.0166,
0.264,337.4696,943.7219,776.9359,-89.9943,-0.3081,-179.8106,-0.0249,-0.1424,0.3239,0.0004,0.0074,0.0138,
0.276,337.4697,943.7222,776.9336,-89.9943,-0.3082,-179.8107,-0.104,-0.0203,-0.2658,-0.0038,0.01,0.0197,
0.288,337.4696,943.7219,776.9359,-89.9943,-0.3081,-179.8106,0.0684,-0.1402,0.272,0.0002,0.0097,0.0089,
0.3,337.469,943.7203,776.9339,-89.9943,-0.3082,-179.8107,-0.2697,-0.0562,0.1184,0.0004,0.0144,0.0189,
0.312,337.4685,943.7189,776.9297,-89.9943,-0.3086,-179.8108,-0.0458,-0.0281,0.0734,0.0019,0.0026,0.0169,
0.324,337.4693,943.7212,776.9297,-89.9943,-0.3082,-179.8106,-0.0484,-0.1021,0.2338,0.0039,0.0094,0.0114,
0.336,337.4687,943.7195,776.9278,-89.9943,-0.3084,-179.8107,-0.0574,-0.1285,0.1561,-0.0068,0.0086,0.0149,
0.348,337.466,943.7186,776.9258,-89.9933,-0.3084,-179.8111,-0.0229,-0.0689,0.2885,-0.0016,0.0006,0.0166,
