time,x,y,z,rotx,roty,rotz,fx,fy,fz,mx,my,mz,
0.0,338.7343,943.3412,776.6426,-89.9946,0.3289,179.5346,0.1968,-0.2539,0.4179,-0.0003,0.0176,0.0038,
0.012,338.7343,943.3412,776.6426,-89.9946,0.3289,179.5346,0.1807,-0.2733,0.159,-0.0109,0.0254,0.0024,
0.024,338.7343,943.3412,776.6426,-89.9946,0.3289,179.5346,0.256,-0.2634,0.238,-0.0079,0.0228,-0.0018,
0.036,338.7343,943.3412,776.6426,-89.9946,0.3289,179.5346,0.0602,-0.2052,0.2534,-0.0128,0.0249,0.0064,
0.048,338.7337,943.3395,776.6406,-89.9946,0.3287,179.5346,0.2377,-0.36,0.243,-0.0046,0.0206,0.0022,
0.06,338.7343,943.3412,776.6426,-89.9946,0.3289,179.5346,0.0676,-0.2105,0.1237,-0.0054,0.0224,0.0066,
0.072,338.7343,943.3412,776.6426,-89.9946,0.3289,179.5346,0.2442,-0.1923,0.2885,0.0004,0.022,0.0048,
0.084,338.7343,943.3412,776.6426,-89.9946,0.3289,179.5346,0.083,-0.2744,0.16,-0.0108,0.0265,0.0023,
0.096,338.7343,943.3412,776.6426,-89.9946,0.3289,179.5346,0.2122,-0.2345,0.3684,-0.0046,0.0232,-0.0003,
0.108,338.7343,943.3412,776.6426,-89.9946,0.3289,179.5346,0.0937,-0.2486,0.3708,-0.0016,0.0247,0.0012,
0.12,338.7343,943.3412,776.6426,-89.9946,0.3289,179.5346,0.1854,-0.3012,0.1203,-0.0082,0.0237,0.0057,
0.132,338.7343,943.3412,776.6426,-89.9946,0.3289,179.5346,0.1256,-0.2363,0.3748,0.003,0.0218,0.0046,
0.144,338.7343,943.3412,776.6426,-89.9946,0.3289,179.5346,0.1147,-0.1162,-0.0474,-0.0043,0.0302,0.0094,
0.156,338.7343,943.3412,776.6426,-89.9946,0.3289,179.5346,0.2329,-0.252,0.2787,-0.0063,0.0222,-0.0035,
0.168,338.7343,943.3412,776.6426,-89.9946,0.3289,179.5346,0.1637,-0.2887,-0.0075,-0.005,0.024,0.0067,
0.18,338.7343,943.3412,776.6426,-89.9946,0.3289,179.5346,0.2117,-0.3218,0.2836,-0.0056,0.02,-0.0003,
