time,x,y,z,rotx,roty,rotz,fx,fy,fz,mx,my,mz,
0.0,339.5219,944.1114,771.7724,-124.9449,0.0016,179.999,2.3652,-10.3185,-32.1823,0.3726,0.0978,0.3394,
0.012,339.5212,944.1095,771.7728,-124.9459,0.0016,179.999,2.0489,-10.313,-32.0679,0.3584,0.0746,0.3469,
0.024,339.524,944.1082,771.775,-124.9461,0.0018,179.999,2.045,-10.2295,-31.559,0.3533,0.0743,0.3414,
0.036,339.5233,944.1063,771.7754,-124.9472,0.0018,179.999,1.9773,-10.1076,-31.464,0.3505,0.0556,0.3409,
0.048,339.5261,944.1049,771.7777,-124.9473,0.0019,179.9989,1.7884,-10.0958,-31.3775,0.3345,0.0585,0.3365,
0.06,339.5284,944.1022,771.7757,-124.9486,0.0018,179.999,1.7554,-10.0535,-30.7262,0.335,0.0285,0.3336,
0.072,339.5277,944.1003,771.776,-124.9496,0.0018,179.999,1.691,-9.8284,-31.0637,0.323,0.0356,0.3351,
0.084,339.53,944.0976,771.7741,-124.9509,0.0016,179.999,1.6969,-9.8731,-30.7613,0.3224,0.0221,0.3332,
0.096,339.5289,944.0952,771.7764,-124.9656,0.0014,179.9991,1.4296,-9.8587,-30.5394,0.3171,0.0084,0.3305,
0.108,339.5315,944.0943,771.7764,-124.9911,0.0014,179.9991,1.5807,-9.8107,-30.1634,0.3203,0.0014,0.3236,
0.12,339.5304,944.093,771.7744,-125.0471,0.0012,179.9991,1.3698,-9.6506,-30.5459,0.3092,0.0062,0.3217,
0.132,339.5325,944.0924,771.7744,-125.1233,0.0012,179.9991,1.078,-9.7401,-29.4998,0.3262,-0.034,0.2922,
0.144,339.5337,944.0901,771.7748,-125.229,0.0012,179.9991,0.8242,-9.6204,-30.0545,0.3207,-0.0353,0.2889,
0.156,339.5322,944.091,771.7748,-125.3768,0.0012,179.9991,1.1423,-9.3912,-29.4895,0.2883,-0.0187,0.2636,
0.168,339.5334,944.0911,771.7748,-125.5481,0.0012,179.9991,0.9517,-8.9789,-29.0361,0.2949,-0.0264,0.2451,
0.18,339.531,944.0905,771.7728,-125.7223,0.001,179.9992,0.8776,-8.4619,-28.7885,0.3025,0.0013,0.244,
0.192,339.5321,944.0906,771.7728,-125.9051,0.001,179.9992,1.0495,-8.4411,-28.098,0.2932,0.0175,0.2205,
0.204,339.5327,944.0907,771.7751,-126.1248,0.0012,179.9991,1.0366,-8.3051,-28.0357,0.2946,0.0409,0.2093,
0.216,339.5326,944.0896,771.7732,-126.3626,0.001,179.9992,1.2232,-7.7497,-26.9429,0.2873,0.0434,0.192,
0.228,339.5321,944.088,771.7732,-126.6267,0.0006,179.9993,1.048,-7.4894,-26.6965,0.2875,0.0501,0.1826,
0.24,339.5327,944.0892,771.7712,-126.8844,0.0008,179.9992,1.2371,-7.5871,-26.3832,0.3156,0.0665,0.1742,
0.252,339.5323,944.0876,771.7712,-127.1359,0.0005,179.9993,0.7524,-6.9721,-26.2137,0.2969,0.0627,0.1588,
0.264,339.5321,944.0862,771.7716,-127.381,0.0005,179.9993,1.0648,-6.901,-26.0999,0.2957,0.0615,0.1507,
0.276,339.5326,944.0868,771.7716,-127.6261,0.0005,179.9993,1.0047,-6.6112,-25.7166,0.2663,0.0816,0.1461,
0.288,339.5325,944.0857,771.7696,-127.867,0.0003,179.9994,0.7211,-6.8096,-25.1535,0.2852,0.0516,0.1436,
0.3,339.533,944.0863,771.7696,-128.111,0.0003,179.9994,0.6196,-6.6687,-25.017,0.2752,0.0374,0.1413,
0.312,339.533,944.0852,771.7677,-128.3477,0.0001,179.9994,0.577,-6.6578,-25.4873,0.2859,0.0473,0.1467,
0.324,339.5335,944.0856,771.77,-128.5917,0.0003,179.9994,0.6378,-6.5352,-25.1127,0.2796,0.0639,0.142,
0.336,339.5335,944.0845,771.768,-128.8305,0.0001,179.9994,0.2541,-6.5329,-24.8868,0.2953,0.0265,0.1386,
