time,x,y,z,rotx,roty,rotz,fx,fy,fz,mx,my,mz,
0.0,338.6539,943.5252,777.2432,-89.9844,-0.23,179.5924,-0.3564,-0.2416,-0.4703,-0.0159,0.016,0.0147,
0.012,338.6539,943.5252,777.2432,-89.9844,-0.23,179.5924,-0.2439,-0.2489,-0.0429,-0.0073,0.0062,0.0143,
0.024,338.6517,943.5259,777.2432,-89.9845,-0.2299,179.5921,-0.347,-0.1808,-0.4218,-0.0092,0.0175,0.0205,
0.036,338.6539,943.5252,777.2432,-89.9844,-0.23,179.5924,-0.1806,-0.1779,-0.5671,-0.008,0.0131,0.0092,
0.048,338.6539,943.5252,777.2432,-89.9844,-0.23,179.5924,-0.2801,-0.3372,-0.259,-0.0143,0.0135,0.0135,
0.06,338.6539,943.5252,777.2432,-89.9844,-0.23,179.5924,-0.3999,-0.1889,-0.3831,-0.0123,0.0147,0.0154,
0.072,338.6545,943.5268,777.2451,-89.9844,-0.2298,179.5925,-0.3428,-0.1652,-0.2139,-0.0061,0.0107,0.0145,
0.084,338.6539,943.5252,777.2432,-89.9844,-0.23,179.5924,-0.2771,-0.2478,-0.3051,-0.0088,0.0192,0.0136,
0.096,338.6545,943.5268,777.2451,-89.9844,-0.2298,179.5925,-0.2593,-0.2409,-0.3463,-0.0161,0.0148,0.0121,
0.108,338.6539,943.5252,777.2432,-89.9844,-0.23,179.5924,-0.2271,-0.2289,-0.4329,-0.0086,0.0136,0.0131,
0.12,338.6539,943.5252,777.2432,-89.9855,-0.23,179.5924,-0.2275,-0.202,-0.3433,-0.0112,0.0119,0.0147,
0.132,338.6545,943.5268,777.2451,-89.9844,-0.2298,179.5925,-0.3739,-0.0633,-0.3405,-0.0108,0.0159,0.0155,
0.144,338.6545,943.5268,777.2451,-89.9844,-0.2298,179.5925,-0.2992,-0.1706,-0.2624,-0.0093,0.0085,0.0096,
0.156,338.6539,943.5252,777.2432,-89.9844,-0.23,179.5924,-0.402,-0.2477,-0.4645,-0.0159,0.0115,0.0172,
0.168,338.6539,943.5252,777.2432,-89.9844,-0.23,179.5924,-0.1935,-0.1078,-0.2667,0.0003,0.0122,0.0105,
0.18,338.6544,943.5265,777.2474,-89.9844,-0.2296,179.5926,-0.4027,-0.1918,-0.5057,-0.0167,0.0123,0.0182,
0.192,338.6539,943.5252,777.2432,-89.9855,-0.23,179.5924,-0.2482,-0.3012,-0.0918,-0.008,0.0097,0.0109,
0.204,338.6539,943.5252,777.2432,-89.9855,-0.23,179.5924,-0.3027,-0.1055,-0.5168,-0.0099,0.016,0.0133,
0.216,338.6539,943.5252,777.2432,-89.9855,-0.23,179.5924,-0.2797,-0.1966,-0.1763,-0.0126,0.0166,0.0119,
0.228,338.6568,943.5241,777.2432,-89.9846,-0.23,179.5924,-0.2804,-0.1437,-0.341,-0.0149,0.0149,0.0155,
0.24,338.6539,943.5252,777.2432,-89.9844,-0.23,179.5924,-0.4201,-0.2077,-0.2595,-0.008,0.0125,0.0119,
0.252,338.6533,943.5235,777.2412,-89.9844,-0.2301,179.5924,-0.3241,-0.2787,-0.2939,-0.012,0.0148,0.0194,
0.264,338.6533,943.5235,777.2412,-89.9855,-0.2301,179.5924,-0.3308,-0.1434,-0.6801,-0.0147,0.0173,0.0184,
0.276,338.6533,943.5235,777.2412,-89.9855,-0.2301,179.5924,-0.3993,-0.2209,-0.088,-0.0127,0.0113,0.0109,
0.288,338.6541,943.5258,777.2412,-89.9855,-0.2298,179.5925,-0.2832,-0.1974,-0.5101,-0.017,0.0159,0.0174,
0.3,338.6535,943.5241,777.2393,-89.9855,-0.23,179.5924,-0.3146,-0.2166,-0.2119,-0.0053,0.0029,0.0146,
0.312,338.6564,943.5231,777.2393,-89.9857,-0.23,179.5924,-0.475,-0.2285,-0.2969,-0.0142,0.0165,0.0152,
0.324,338.6529,943.5225,777.2373,-89.9855,-0.2301,179.5924,-0.2433,-0.2248,-0.0046,-0.0056,0.0053,0.0109,
0.336,338.6523,943.5209,777.2354,-89.9855,-0.2303,179.5923,-0.3536,-0.1052,-0.559,-0.0113,0.0175,0.0133,
0.348,338.6531,943.5231,777.2354,-89.9855,-0.2299,179.5925,-0.2938,-0.3289,-0.1818,-0.0023,0.012,0.0092,
0.36,338.6525,943.5215,777.2334,-89.9855,-0.2301,179.5924,-0.3849,-0.1077,-0.8115,-0.0157,0.0254,0.0177,
0.372,338.6521,943.5201,777.2292,-89.9855,-0.2304,179.5923,-0.246,-0.2989,-0.132,-0.0064,0.0105,0.0134,
0.384,338.6523,943.5207,777.2273,-89.9855,-0.2302,179.5924,-0.3821,-0.1398,-0.5082,-0.0176,0.0195,0.0181,
0.396,338.6511,943.5174,777.2234,-89.9855,-0.2305,179.5922,-0.2549,-0.1655,-0.306,-0.0123,0.0113,0.0097,
0.408,338.6522,943.5137,777.2172,-89.9854,-0.2312,179.5924,-0.5247,-0.2535,-0.1283,-0.0144,0.0187,0.0132,
0.42,338.6498,943.5137,777.211,-89.9855,-0.2312,179.592,-0.3176,-0.2308,-0.21,-0.0069,0.0104,0.0177,
0.432,338.6508,943.51,777.2049,-89.9854,-0.2318,179.5922,-0.356,-0.1853,-0.6457,-0.0123,0.0193,0.0133,
0.444,338.6477,943.508,777.1964,-89.9855,-0.2323,179.5916,-0.2242,-0.1956,-0.2222,-0.0052,0.0169,0.0119,
0.456,338.6496,943.5066,777.1902,-89.9854,-0.2326,179.5919,-0.3263,-0.1983,-0.5115,-0.011,0.0164,0.0173,
0.468,338.6486,943.5039,777.1818,-89.9854,-0.2333,179.5917,-0.2449,-0.111,-0.3074,-0.0027,0.0112,0.0106,
0.48,338.6485,943.5034,777.1733,-89.9854,-0.2335,179.5915,-0.4235,-0.2551,-0.3787,-0.013,0.0151,0.0186,
0.492,338.6469,943.4991,777.1629,-89.9854,-0.2344,179.5912,-0.3908,-0.1922,-0.428,-0.0034,0.013,0.0155,
0.504,338.6461,943.4967,777.1548,-89.9854,-0.2347,179.5911,-0.2815,-0.1519,-0.4756,-0.0135,0.0125,0.0108,
0.516,338.6459,943.4963,777.1464,-89.9855,-0.235,179.591,-0.262,-0.2045,-0.3885,-0.0172,0.0207,0.0138,
0.528,338.645,943.4939,777.1382,-89.9855,-0.2353,179.5909,-0.3154,-0.1252,-0.2618,-0.0012,0.0112,0.0121,
0.54,338.6448,943.4931,777.132,-89.9855,-0.2354,179.5909,-0.3778,-0.2309,-0.2964,-0.0158,0.0128,0.0153,
0.552,338.6446,943.4927,777.1236,-89.9855,-0.2357,179.5908,-0.1978,-0.2522,-0.2221,-0.0059,0.0066,0.0096,
0.564,338.6438,943.4903,777.1155,-89.9855,-0.236,179.5907,-0.4038,-0.1238,-0.3406,-0.0145,0.0214,0.0162,
0.576,338.6435,943.4896,777.1093,-89.9855,-0.2361,179.5906,-0.2793,-0.3098,-0.3036,-0.0125,0.0143,0.0128,
0.588,338.6442,943.4914,777.1008,-89.9856,-0.2361,179.5906,-0.3814,-0.202,-0.5077,-0.0184,0.0145,0.0173,
0.6,338.6455,943.4951,777.0946,-89.9845,-0.2355,179.5908,-0.1975,-0.2693,-0.2633,-0.0047,0.0125,0.0128,
0.612,338.6463,943.4973,777.0864,-89.9856,-0.2351,179.591,-0.4752,-0.1722,-0.4631,-0.0149,0.0173,0.0188,
0.624,338.6477,943.501,777.0802,-89.9857,-0.2345,179.5912,-0.1948,-0.1633,-0.4401,0.0011,0.0132,0.0098,
0.636,338.6482,943.5025,777.074,-89.9857,-0.2342,179.5913,-0.3941,-0.1621,-0.214,-0.0075,0.0138,0.0144,
0.648,338.6491,943.505,777.0636,-89.9858,-0.234,179.5914,-0.2824,-0.3967,-0.3059,-0.015,0.012,0.0102,
0.66,338.6505,943.5087,777.0573,-89.9858,-0.2334,179.5916,-0.3923,-0.1632,-0.2527,-0.0075,0.0121,0.017,
0.672,338.6504,943.5086,777.0492,-89.9858,-0.2333,179.5916,-0.3948,-0.2428,-0.1675,-0.01,0.013,0.0167,
0.684,338.6502,943.5078,777.043,-89.9859,-0.2335,179.5916,-0.2972,-0.2366,-0.2653,-0.0041,0.0186,0.0118,
0.696,338.6501,943.5077,777.0349,-89.9859,-0.2334,179.5916,-0.3748,-0.0887,-0.5163,-0.0081,0.0194,0.014,
